SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
140358	Cal	15	1	silver	1	1	1	0	-	NA	-1	2.329	1.564	10	
140358	Cal	15	2	tennis	0	0	1	0	-	NA	-1	1.89	0.98	10	
140358	Cal	15	3	quarter	0	1	0	0	-	NA	-1	2.25	1.297	10	
140358	Cal	15	4	mountain	1	1	1	0	-	NA	-1	2.022	0.843	10	
140358	Cal	15	5	juice	0	0	1	0	-	NA	-1	1.396	2.366	10	
140358	Cal	15	6	nephew	0	0	1	0	-	NA	-1	1.159	2.644	10	
140358	Cal	15	7	spoon	0	1	0	0	-	NA	-1	1.328	0.795	10	
140358	Cal	15	8	deer	1	1	1	0	-	NA	-1	0.889	0.946	10	
140358	Cal	15	9	corn	0	0	1	0	-	NA	-1	1.245	1.478	10	
140358	Cal	15	10	gray	1	1	1	0	-	NA	-1	1.138	1.109	10	
140358	Cal	15	11	flute	0	0	1	0	-	NA	-1	0.868	1.165	10	
140358	Cal	15	12	cousin	0	1	0	0	-	NA	-1	1.467	1.125	10	
140358	Cal	15	13	boat	1	1	1	0	-	NA	-1	2.881	0.795	10	
140358	Cal	15	14	island	1	1	1	0	-	NA	-1	3.172	1.748	10	
140358	Cal	15	15	screw	0	0	1	0	-	NA	-1	2.213	1.627	10	
140358	Prac1	2	1	cabin	0	0	1	0	S	p	0	1.729	1.415	5.3190135706160895	
140358	Prac1	2	2	egg	1	1	1	0	F	f	1	0.058	1.486	5.3190135706160895	
140358	Prac2	2	1	robe	0	0	1	0	Y	y	1	1.764	1.188	5.3190135706160895	
140358	Prac2	2	2	garlic	0	1	0	0	H	h	1	1.773	1.087	5.3190135706160895	
140358	3	5	1	rabbit	0	0	1	0	L	l	1	1.526	1.103	5.3190135706160895	
140358	3	5	2	door	1	1	1	0	P	p	1	1.112	0.861	5.3190135706160895	
140358	3	5	3	emerald	1	1	1	0	K	k	1	1.223	0.891	5.3190135706160895	
140358	3	5	4	sweater	0	0	1	0	R	r	1	0.961	2.383	5.3190135706160895	
140358	3	5	5	gasoline	0	0	1	0	S	s	1	1.136	1.079	5.3190135706160895	
140358	4	5	1	hail	1	1	1	0	H	h	1	0.714	1.09	5.3190135706160895	
140358	4	5	2	inch	1	1	1	0	K	k	1	0.046	1.636	5.3190135706160895	
140358	4	5	3	bureau	1	0	0	0	F	f	1	2.079	1.047	5.3190135706160895	
140358	4	5	4	doctor	1	0	0	0	P	p	1	1.044	1.345	5.3190135706160895	
140358	4	5	5	baseball	1	1	1	0	N	n	1	0.094	0.995	5.3190135706160895	
140358	5	4	1	perch	0	0	1	0	N	n	1	1.477	1.377	5.3190135706160895	
140358	5	4	2	professor	1	1	1	0	H	h	1	1.4	0.9	5.3190135706160895	
140358	5	4	3	toe	0	0	1	0	F	f	1	1.435	1.064	5.3190135706160895	
140358	5	4	4	pine	0	1	0	0	T	p	0	0.922	1.141	5.3190135706160895	
140358	6	2	1	sock	1	1	1	0	T	t	1	1.394	0.929	5.3190135706160895	
140358	6	2	2	week	0	1	0	0	R	r	1	2.669	1.091	5.3190135706160895	
140358	7	3	1	pound	1	1	1	0	Y	y	1	0.586	1.194	5.3190135706160895	
140358	7	3	2	daisy	0	0	1	0	P	p	1	2.368	1.288	5.3190135706160895	
140358	7	3	3	poem	1	1	1	0	R	r	1	1.336	0.819	5.3190135706160895	
140358	8	6	1	orange	1	1	1	0	K	k	1	1.555	0.962	5.3190135706160895	
140358	8	6	2	rose	1	1	1	0	Y	y	1	0.023	1.833	5.3190135706160895	
140358	8	6	3	bed	0	1	0	0	J	h	0	1.46	0.885	5.3190135706160895	
140358	8	6	4	hammer	1	1	1	0	S	j	0	0.03	1.14	5.3190135706160895	
140358	8	6	5	pepper	0	1	0	0	H	s	0	1.112	0.922	5.3190135706160895	
140358	8	6	6	desert	0	0	1	0	T	t	1	1.039	2.186	5.3190135706160895	
140358	9	6	1	harp	0	0	1	0	Q	q	1	1.192	1.185	5.3190135706160895	
140358	9	6	2	track	1	1	1	0	H	h	1	1.1	0.747	5.3190135706160895	
140358	9	6	3	plumber	1	1	1	0	S	s	1	1.057	0.795	5.3190135706160895	
140358	9	6	4	coat	0	0	1	0	L	f	0	1.133	1.342	5.3190135706160895	
140358	9	6	5	foot	0	1	0	0	F	t	0	0.975	0.817	5.3190135706160895	
140358	9	6	6	velvet	0	1	0	0	R	r	1	1.008	0.92	5.3190135706160895	
140358	10	3	1	parrot	1	1	1	0	H	h	1	1.785	0.802	5.3190135706160895	
140358	10	3	2	valley	1	1	1	0	T	t	1	0.932	0.995	5.3190135706160895	
140358	10	3	3	pear	0	0	1	0	K	k	1	1.195	1.05	5.3190135706160895	
140358	11	4	1	wolf	1	1	1	0	R	r	1	0.033	1.131	5.3190135706160895	
140358	11	4	2	hour	1	1	1	0	K	k	1	1.022	0.812	5.3190135706160895	
140358	11	4	3	bee	1	1	1	0	T	t	1	0.971	0.877	5.3190135706160895	
140358	11	4	4	carpenter	0	0	1	0	L	l	1	0.978	0.818	5.3190135706160895	
140358	12	2	1	windows	1	0	0	0	J	j	1	0.878	1.168	5.3190135706160895	
140358	12	2	2	canary	0	0	1	0	L	l	1	1.054	1.665	5.3190135706160895	
