SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
160015	Cal	15	1	7	*	7	-9	40	40	1	4	1	1	0	-	NA	-1	1.922	1.361	10	
160015	Cal	15	2	6	/	2	6	9	9	1	1	1	1	0	-	NA	-1	1.946	1.022	10	
160015	Cal	15	3	7	*	9	-3	60	55	0	4	0	1	0	-	NA	-1	1.762	1.025	10	
160015	Cal	15	4	1	*	2	-1	1	1	1	1	1	1	0	-	NA	-1	2.272	1.017	10	
160015	Cal	15	5	9	/	1	1	10	10	1	1	1	1	0	-	NA	-1	1.701	1.043	10	
160015	Cal	15	6	1	*	4	5	9	9	1	1	1	1	0	-	NA	-1	1.294	1.025	10	
160015	Cal	15	7	4	*	6	6	30	35	0	3	0	1	0	-	NA	-1	1.665	0.881	10	
160015	Cal	15	8	6	*	8	-1	47	47	1	4	1	1	0	-	NA	-1	1.366	0.7	10	
160015	Cal	15	9	5	*	9	2	47	47	1	4	1	1	0	-	NA	-1	1.367	0.852	10	
160015	Cal	15	10	9	/	9	6	7	1	0	1	0	1	0	-	NA	-1	2.045	1.269	10	
160015	Cal	15	11	4	*	9	7	43	44	0	3	0	1	0	-	NA	-1	3.308	1.232	10	
160015	Cal	15	12	3	*	5	-6	9	6	0	2	0	1	0	-	NA	-1	1.276	1.138	10	
160015	Cal	15	13	8	/	4	2	4	9	0	1	0	1	0	-	NA	-1	1.907	0.927	10	
160015	Cal	15	14	5	*	8	-9	31	36	0	4	0	1	0	-	NA	-1	1.706	0.812	10	
160015	Cal	15	15	6	*	7	3	45	45	1	4	1	1	0	-	NA	-1	2.815	1.442	10	
160015	Prac1	2	1	6	/	3	6	8	8	1	1	1	1	0	J	j	1	2.596	1.819	4.7110413340501385	
160015	Prac1	2	2	7	*	5	6	41	35	0	3	0	1	0	Y	y	1	1.79	1.22	4.7110413340501385	
160015	Prac2	3	1	2	*	7	9	23	23	1	2	1	1	0	N	n	1	1.319	1.522	4.7110413340501385	
160015	Prac2	3	2	2	*	9	-7	11	10	0	2	0	1	0	Q	q	1	1.632	2.152	4.7110413340501385	
160015	Prac2	3	3	8	*	7	-4	52	52	1	4	1	1	0	S	s	1	2.989	1.13	4.7110413340501385	
160015	3	6	1	1	*	5	-1	4	12	0	1	0	1	0	Y	y	1	2.224	1.047	4.7110413340501385	
160015	3	6	2	4	*	3	7	19	21	0	2	0	1	0	F	f	1	2.371	1.042	4.7110413340501385	
160015	3	6	3	7	/	7	4	5	5	1	1	1	1	0	L	l	1	1.49	1.482	4.7110413340501385	
160015	3	6	4	1	*	9	-8	1	1	1	1	1	1	0	T	t	1	1.199	1.44	4.7110413340501385	
160015	3	6	5	4	/	4	1	2	5	0	1	0	1	0	J	j	1	1.5	0.823	4.7110413340501385	
160015	3	6	6	7	*	4	-7	21	21	1	3	1	1	0	P	p	1	1.814	1.147	4.7110413340501385	
160015	4	4	1	1	/	1	9	10	12	0	1	0	1	0	L	l	1	1.154	0.771	4.7110413340501385	
160015	4	4	2	2	/	1	1	3	3	1	1	1	1	0	H	h	1	1.285	1.543	4.7110413340501385	
160015	4	4	3	3	/	1	9	12	15	0	1	0	1	0	J	j	1	1.64	1.218	4.7110413340501385	
160015	4	4	4	2	*	5	-7	3	3	1	2	1	1	0	K	k	1	1.381	1.038	4.7110413340501385	
160015	5	3	1	8	*	6	-1	47	41	0	4	0	1	0	T	t	1	1.671	1.047	4.7110413340501385	
160015	5	3	2	1	*	8	5	13	21	0	1	0	1	0	Y	y	1	1.271	0.938	4.7110413340501385	
160015	5	3	3	7	*	8	9	65	65	1	4	1	1	0	H	h	1	2.23	0.974	4.7110413340501385	
160015	6	5	1	3	*	7	-4	17	23	0	3	0	1	0	T	t	1	2.24	0.823	4.7110413340501385	
160015	6	5	2	8	/	8	2	3	3	1	1	1	1	0	L	l	1	1.377	0.836	4.7110413340501385	
160015	6	5	3	9	*	5	4	49	57	0	4	0	1	0	J	j	1	1.627	1.026	4.7110413340501385	
160015	6	5	4	8	*	9	7	79	73	0	4	0	1	0	Q	q	1	1.486	1.047	4.7110413340501385	
160015	6	5	5	4	*	5	2	22	22	1	3	1	1	0	P	p	1	0.963	0.835	4.7110413340501385	
160015	7	7	1	5	*	7	-3	32	29	0	3	NA	0	1	S	s	1	4.7110413340501385	0	4.7110413340501385	
160015	7	7	2	4	*	4	7	23	22	0	2	0	1	0	Q	q	1	1.594	1.249	4.7110413340501385	
160015	7	7	3	3	/	3	8	9	9	1	1	1	1	0	Y	y	1	1.49	1.098	4.7110413340501385	
160015	7	7	4	2	*	4	3	11	14	0	1	0	1	0	N	n	1	1.465	0.801	4.7110413340501385	
160015	7	7	5	3	*	6	-7	11	11	1	2	1	1	0	P	p	1	1.357	1.075	4.7110413340501385	
160015	7	7	6	9	*	7	-6	57	57	1	4	1	1	0	J	j	1	1.537	1.782	4.7110413340501385	
160015	7	7	7	8	/	1	4	12	12	1	1	NA	0	1	L	l	1	4.7110413340501385	0	4.7110413340501385	
160015	8	5	1	3	*	3	-6	3	3	1	1	1	1	0	Q	q	1	1.741	0.913	4.7110413340501385	
160015	8	5	2	6	*	5	-8	22	30	0	3	0	1	0	N	n	1	0.819	0.92	4.7110413340501385	
160015	8	5	3	7	*	3	2	23	23	1	3	1	1	0	Y	y	1	1.177	0.852	4.7110413340501385	
160015	8	5	4	1	*	7	1	8	11	0	1	0	1	0	T	t	1	0.975	0.963	4.7110413340501385	
160015	8	5	5	9	*	3	9	36	36	1	3	1	1	0	L	l	1	0.088	2.184	4.7110413340501385	
160015	9	4	1	8	*	3	4	28	28	1	3	1	1	0	L	l	1	1.424	1.086	4.7110413340501385	
160015	9	4	2	9	*	6	1	55	55	1	4	0	0	0	K	k	1	1.055	0.985	4.7110413340501385	
160015	9	4	3	6	*	2	7	19	21	0	2	0	1	0	R	r	1	1.274	0.832	4.7110413340501385	
160015	9	4	4	8	*	5	-5	35	27	0	4	0	1	0	Y	y	1	0.964	1.027	4.7110413340501385	
160015	10	3	1	3	*	4	-6	6	6	1	2	1	1	0	J	j	1	1.205	0.963	4.7110413340501385	
160015	10	3	2	9	/	3	5	8	4	0	1	0	1	0	P	p	1	1.463	1.135	4.7110413340501385	
160015	10	3	3	6	*	4	2	26	30	0	3	0	1	0	Y	y	1	1.406	0.791	4.7110413340501385	
160015	11	6	1	4	*	7	2	30	30	1	3	1	1	0	Y	y	1	1.195	1.078	4.7110413340501385	
160015	11	6	2	7	/	1	2	9	18	0	1	0	1	0	T	t	1	0.812	0.821	4.7110413340501385	
160015	11	6	3	5	*	3	-5	10	10	1	2	1	1	0	L	l	1	1.3	0.817	4.7110413340501385	
160015	11	6	4	8	*	8	7	71	71	1	4	1	1	0	N	n	1	1.038	1.421	4.7110413340501385	
160015	11	6	5	6	*	3	-4	14	6	0	2	0	1	0	P	p	1	1.137	1.169	4.7110413340501385	
160015	11	6	6	5	*	5	-7	18	22	0	3	0	1	0	K	k	1	1.62	1.68	4.7110413340501385	
160015	12	7	1	5	*	6	-2	28	29	0	3	0	1	0	L	l	1	1	0.905	4.7110413340501385	
160015	12	7	2	6	/	1	-1	5	4	0	1	0	1	0	J	j	1	1.184	1.075	4.7110413340501385	
160015	12	7	3	3	*	2	-2	4	4	1	1	1	1	0	F	f	1	1.286	1.028	4.7110413340501385	
160015	12	7	4	5	*	4	2	22	22	1	3	1	1	0	S	s	1	0.961	0.945	4.7110413340501385	
160015	12	7	5	8	*	2	9	25	25	1	2	1	1	0	N	n	1	1.372	1.166	4.7110413340501385	
160015	12	7	6	4	/	1	6	10	18	0	1	0	1	0	P	p	1	1.465	1.028	4.7110413340501385	
160015	12	7	7	6	*	6	4	40	40	1	3	1	1	0	K	k	1	1.495	1.135	4.7110413340501385	
160015	13	6	1	4	*	8	9	41	41	1	3	1	1	0	R	r	1	1.854	1.142	4.7110413340501385	
160015	13	6	2	1	*	3	3	6	9	0	1	0	1	0	Q	q	1	1.141	1.248	4.7110413340501385	
160015	13	6	3	2	/	2	4	5	10	0	1	0	1	0	N	n	1	1.052	1.222	4.7110413340501385	
160015	13	6	4	2	*	2	2	6	10	0	1	0	1	0	S	s	1	1.268	0.804	4.7110413340501385	
160015	13	6	5	5	*	2	-2	8	8	1	2	1	1	0	K	k	1	1.122	0.869	4.7110413340501385	
160015	13	6	6	4	*	2	8	16	16	1	1	1	1	0	H	h	1	1.349	0.946	4.7110413340501385	
160015	14	5	1	9	*	2	6	24	24	1	2	1	1	0	R	r	1	1.209	1.434	4.7110413340501385	
160015	14	5	2	1	*	6	2	8	8	1	1	1	1	0	L	l	1	1.091	1.025	4.7110413340501385	
160015	14	5	3	4	/	2	5	7	16	0	1	0	1	0	Q	q	1	1.457	1.168	4.7110413340501385	
160015	14	5	4	7	*	6	8	50	49	0	4	0	1	0	S	s	1	1.415	1.037	4.7110413340501385	
160015	14	5	5	9	*	4	-8	28	24	0	3	0	1	0	F	f	1	1.242	1.564	4.7110413340501385	
160015	15	3	1	7	*	2	8	22	22	1	2	1	1	0	Y	y	1	1.339	0.925	4.7110413340501385	
160015	15	3	2	8	/	2	1	5	5	1	1	1	1	0	K	k	1	0.965	0.781	4.7110413340501385	
160015	15	3	3	5	/	1	5	10	16	0	1	0	1	0	S	s	1	1.359	0.943	4.7110413340501385	
160015	16	7	1	6	*	9	-5	49	49	1	4	1	1	0	T	t	1	1.355	0.875	4.7110413340501385	
160015	16	7	2	3	*	8	-2	22	22	1	3	1	1	0	Q	k	0	1.07	0.899	4.7110413340501385	
160015	16	7	3	9	*	9	-8	73	79	0	4	0	1	0	F	f	1	1.554	1.125	4.7110413340501385	
160015	16	7	4	8	*	4	8	40	47	0	3	0	1	0	K	q	0	1.371	2.109	4.7110413340501385	
160015	16	7	5	2	*	6	-6	6	3	0	2	0	1	0	R	r	1	1.28	1.046	4.7110413340501385	
160015	16	7	6	6	/	6	5	6	4	0	1	0	1	0	N	n	1	1.758	1.889	4.7110413340501385	
160015	16	7	7	3	*	9	7	34	34	1	3	NA	0	1	S	-	0	4.7110413340501385	0	4.7110413340501385	
160015	17	4	1	2	*	3	2	8	8	1	1	1	1	0	N	n	1	1.269	1.095	4.7110413340501385	
160015	17	4	2	5	/	5	1	2	4	0	1	0	1	0	L	l	1	1.287	1.755	4.7110413340501385	
160015	17	4	3	9	*	8	9	81	72	0	4	0	1	0	J	j	1	1.257	1.451	4.7110413340501385	
160015	17	4	4	2	*	8	4	20	20	1	2	1	1	0	Y	y	1	0.833	0.903	4.7110413340501385	
