SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
130703	Cal	15	1	silver	1	1	1	0	-	NA	-1	2.844	1.479	10	
130703	Cal	15	2	tennis	0	0	1	0	-	NA	-1	2.842	1.359	10	
130703	Cal	15	3	quarter	0	0	1	0	-	NA	-1	1.854	0.708	10	
130703	Cal	15	4	mountain	1	1	1	0	-	NA	-1	1.172	0.654	10	
130703	Cal	15	5	juice	0	0	1	0	-	NA	-1	1.043	1.039	10	
130703	Cal	15	6	nephew	0	0	1	0	-	NA	-1	4.841	1.535	10	
130703	Cal	15	7	spoon	0	0	1	0	-	NA	-1	2.227	1.576	10	
130703	Cal	15	8	deer	1	1	1	0	-	NA	-1	1.124	0.676	10	
130703	Cal	15	9	corn	0	0	1	0	-	NA	-1	0.909	1.687	10	
130703	Cal	15	10	gray	1	1	1	0	-	NA	-1	1.591	0.535	10	
130703	Cal	15	11	flute	0	0	1	0	-	NA	-1	2.042	0.758	10	
130703	Cal	15	12	cousin	0	0	1	0	-	NA	-1	4.324	0.908	10	
130703	Cal	15	13	boat	1	1	1	0	-	NA	-1	1.709	0.465	10	
130703	Cal	15	14	island	1	1	1	0	-	NA	-1	1.535	0.438	10	
130703	Cal	15	15	screw	0	1	0	0	-	NA	-1	2.299	1.005	10	
130703	Prac1	2	1	cabin	0	NA	0	1	R	h	0	6.5879622319460704	0	6.5879622319460704	
130703	Prac1	2	2	egg	1	0	0	0	H	-	0	0.779	1.808	6.5879622319460704	
130703	Prac2	2	1	robe	0	1	0	0	T	q	0	2.633	1.294	6.5879622319460704	
130703	Prac2	2	2	garlic	0	1	0	0	Q	t	0	1.982	1.093	6.5879622319460704	
130703	3	5	1	rabbit	0	0	1	0	N	n	1	2.129	1.005	6.5879622319460704	
130703	3	5	2	door	1	1	1	0	R	r	1	2.701	0.768	6.5879622319460704	
130703	3	5	3	emerald	1	1	1	0	J	j	1	1.583	1.133	6.5879622319460704	
130703	3	5	4	sweater	0	0	1	0	Q	q	1	2.265	1.446	6.5879622319460704	
130703	3	5	5	gasoline	0	0	1	0	L	l	1	3.154	0.933	6.5879622319460704	
130703	4	5	1	hail	1	1	1	0	Y	n	0	2.951	1.583	6.5879622319460704	
130703	4	5	2	inch	1	1	1	0	J	y	0	2.504	1.503	6.5879622319460704	
130703	4	5	3	bureau	1	1	1	0	L	j	0	2.734	1.577	6.5879622319460704	
130703	4	5	4	doctor	1	1	1	0	Q	l	0	2.686	0.965	6.5879622319460704	
130703	4	5	5	baseball	1	1	1	0	P	q	0	1.512	1.063	6.5879622319460704	
130703	5	2	1	perch	0	0	1	0	Y	y	1	2.527	0.842	6.5879622319460704	
130703	5	2	2	professor	1	1	1	0	S	s	1	1.598	1.157	6.5879622319460704	
130703	6	4	1	toe	0	0	1	0	Y	y	1	2.002	0.664	6.5879622319460704	
130703	6	4	2	pine	0	0	1	0	F	s	0	1.65	1.644	6.5879622319460704	
130703	6	4	3	sock	1	1	1	0	P	f	0	1.658	1.592	6.5879622319460704	
130703	6	4	4	week	0	0	1	0	S	p	0	2.726	0.665	6.5879622319460704	
130703	7	6	1	pound	1	1	1	0	T	t	1	2.002	0.889	6.5879622319460704	
130703	7	6	2	daisy	0	0	1	0	K	k	1	1.856	0.766	6.5879622319460704	
130703	7	6	3	poem	1	1	1	0	J	j	1	2.887	1.502	6.5879622319460704	
130703	7	6	4	orange	1	1	1	0	P	p	1	2.595	2.004	6.5879622319460704	
130703	7	6	5	rose	1	1	1	0	N	n	1	2.267	0.743	6.5879622319460704	
130703	7	6	6	bed	0	0	1	0	F	f	1	2.106	0.704	6.5879622319460704	
130703	8	6	1	hammer	1	1	1	0	K	k	1	2.155	0.678	6.5879622319460704	
130703	8	6	2	pepper	0	0	1	0	Y	y	1	3.738	1.004	6.5879622319460704	
130703	8	6	3	desert	0	0	1	0	F	f	1	1.443	0.408	6.5879622319460704	
130703	8	6	4	harp	0	0	1	0	L	h	0	3.487	0.57	6.5879622319460704	
130703	8	6	5	track	1	1	1	0	H	r	0	1.82	0.594	6.5879622319460704	
130703	8	6	6	plumber	1	1	1	0	R	-	0	2.268	1.073	6.5879622319460704	
130703	9	3	1	coat	0	0	1	0	L	l	1	2	1.096	6.5879622319460704	
130703	9	3	2	foot	0	0	1	0	F	f	1	2.154	1.437	6.5879622319460704	
130703	9	3	3	velvet	0	1	0	0	Y	y	1	2.432	1.186	6.5879622319460704	
130703	10	3	1	parrot	1	1	1	0	N	n	1	2.334	0.772	6.5879622319460704	
130703	10	3	2	valley	1	1	1	0	T	t	1	1.159	1.166	6.5879622319460704	
130703	10	3	3	pear	0	0	1	0	Y	y	1	1.434	0.966	6.5879622319460704	
130703	11	4	1	wolf	1	1	1	0	N	n	1	1.783	0.972	6.5879622319460704	
130703	11	4	2	hour	1	1	1	0	L	l	1	1.885	0.976	6.5879622319460704	
130703	11	4	3	bee	1	1	1	0	F	f	1	2.254	0.553	6.5879622319460704	
130703	11	4	4	carpenter	0	0	1	0	S	s	1	1.547	0.714	6.5879622319460704	
130703	12	2	1	windows	1	1	1	0	R	r	1	2.383	0.793	6.5879622319460704	
130703	12	2	2	canary	0	1	0	0	F	f	1	2.412	0.891	6.5879622319460704	
