SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
122317	1	1	STUDY	gown	nap	5	NA	NA	
122317	2	1	STUDY	cattle	jelly	10	NA	NA	
122317	3	1	STUDY	fee	chowder	10	NA	NA	
122317	4	1	STUDY	link	crisis	10	NA	NA	
122317	5	1	STUDY	belong	broth	0	NA	NA	
122317	6	1	STUDY	need	faucet	5	NA	NA	
122317	7	1	STUDY	biology	temper	5	NA	NA	
122317	8	1	STUDY	banner	glide	5	NA	NA	
122317	9	1	STUDY	assist	plaque	10	NA	NA	
122317	10	1	STUDY	intent	knuckle	0	NA	NA	
122317	11	1	STUDY	essence	cure	10	NA	NA	
122317	12	1	STUDY	copy	bedroom	10	NA	NA	
122317	13	1	STUDY	core	lettuce	0	NA	NA	
122317	14	1	STUDY	bath	mailman	0	NA	NA	
122317	15	1	STUDY	veteran	raft	5	NA	NA	
122317	16	1	STUDY	pea	bathtub	10	NA	NA	
122317	17	1	STUDY	rock	milk	0	NA	NA	
122317	18	1	STUDY	nerve	bumper	5	NA	NA	
122317	19	1	STUDY	shrink	mafia	0	NA	NA	
122317	20	1	STUDY	town	depart	5	NA	NA	
122317	21	1	STUDY	hair	pub	0	NA	NA	
122317	1	1	TEST	essence	cure	10	skip	0	
122317	2	1	TEST	assist	plaque	10	skip	0	
122317	3	1	TEST	biology	temper	5	temper	1	
122317	4	1	TEST	cattle	jelly	10	jelly	1	
122317	5	1	TEST	veteran	raft	5	calf	0	
122317	6	1	TEST	pea	bathtub	10	skip	0	
122317	7	1	TEST	belong	broth	0	skip	0	
122317	8	1	TEST	hair	pub	0	skip	0	
122317	9	1	TEST	nerve	bumper	5	skip	0	
122317	10	1	TEST	copy	bedroom	10	hive	0	
122317	11	1	TEST	intent	knuckle	0	skip	0	
122317	12	1	TEST	rock	milk	0	skip	0	
122317	13	1	TEST	banner	glide	5	glide	1	
122317	14	1	TEST	link	crisis	10	skip	0	
122317	15	1	TEST	gown	nap	5	nap	1	
122317	16	1	TEST	need	faucet	5	skip	0	
122317	17	1	TEST	core	lettuce	0	skip	0	
122317	18	1	TEST	shrink	mafia	0	skip	0	
122317	19	1	TEST	bath	mailman	0	joy	0	
122317	20	1	TEST	town	depart	5	skip	0	
122317	21	1	TEST	fee	chowder	10	skip	0	
122317	1	2	STUDY	cave	senate	10	NA	NA	
122317	2	2	STUDY	flight	grind	10	NA	NA	
122317	3	2	STUDY	bias	sirloin	0	NA	NA	
122317	4	2	STUDY	things	relief	5	NA	NA	
122317	5	2	STUDY	blossom	please	10	NA	NA	
122317	6	2	STUDY	pray	scarf	5	NA	NA	
122317	7	2	STUDY	forest	knob	0	NA	NA	
122317	8	2	STUDY	seven	ghetto	0	NA	NA	
122317	9	2	STUDY	pinch	fact	10	NA	NA	
122317	10	2	STUDY	rest	pole	10	NA	NA	
122317	11	2	STUDY	port	cinema	5	NA	NA	
122317	12	2	STUDY	retain	strap	0	NA	NA	
122317	13	2	STUDY	begin	rubber	0	NA	NA	
122317	14	2	STUDY	remind	foam	5	NA	NA	
122317	15	2	STUDY	word	apex	5	NA	NA	
122317	16	2	STUDY	smother	surgery	10	NA	NA	
122317	17	2	STUDY	garage	idiot	10	NA	NA	
122317	18	2	STUDY	want	ascent	0	NA	NA	
122317	19	2	STUDY	anger	decay	0	NA	NA	
122317	20	2	STUDY	hat	inhale	5	NA	NA	
122317	21	2	STUDY	ritual	rope	5	NA	NA	
122317	1	2	TEST	smother	surgery	10	surgery	1	
122317	2	2	TEST	bias	sirloin	0	skip	0	
122317	3	2	TEST	forest	knob	0	skip	0	
122317	4	2	TEST	word	apex	5	skip	0	
122317	5	2	TEST	blossom	please	10	skip	0	
122317	6	2	TEST	pray	scarf	5	scarf	1	
122317	7	2	TEST	garage	idiot	10	idiot	1	
122317	8	2	TEST	want	ascent	0	test	0	
122317	9	2	TEST	anger	decay	0	skip	0	
122317	10	2	TEST	hat	inhale	5	inhale	1	
122317	11	2	TEST	begin	rubber	0	skip	0	
122317	12	2	TEST	flight	grind	10	skip	0	
122317	13	2	TEST	retain	strap	0	skip	0	
122317	14	2	TEST	ritual	rope	5	skip	0	
