SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
143016	1	1	STUDY	blossom	please	10	NA	NA	
143016	2	1	STUDY	bias	sirloin	0	NA	NA	
143016	3	1	STUDY	future	wrench	5	NA	NA	
143016	4	1	STUDY	ritual	rope	5	NA	NA	
143016	5	1	STUDY	nerve	bumper	5	NA	NA	
143016	6	1	STUDY	veteran	raft	5	NA	NA	
143016	7	1	STUDY	highway	push	0	NA	NA	
143016	8	1	STUDY	rub	boiled	10	NA	NA	
143016	9	1	STUDY	retain	strap	0	NA	NA	
143016	10	1	STUDY	knock	otter	10	NA	NA	
143016	11	1	STUDY	entry	bowling	5	NA	NA	
143016	12	1	STUDY	toy	casket	0	NA	NA	
143016	13	1	STUDY	cattle	jelly	10	NA	NA	
143016	14	1	STUDY	rock	milk	0	NA	NA	
143016	15	1	STUDY	leaf	toad	10	NA	NA	
143016	16	1	STUDY	anger	decay	0	NA	NA	
143016	17	1	STUDY	town	depart	5	NA	NA	
143016	18	1	STUDY	dip	spray	10	NA	NA	
143016	19	1	STUDY	bleach	ruin	0	NA	NA	
143016	20	1	STUDY	storage	stone	5	NA	NA	
143016	21	1	STUDY	flight	grind	10	NA	NA	
143016	1	1	TEST	future	wrench	5	rock	0	
143016	2	1	TEST	flight	grind	10	dont know	0	
143016	3	1	TEST	cattle	jelly	10	blossom	0	
143016	4	1	TEST	anger	decay	0	skip	0	
143016	5	1	TEST	rock	milk	0	milk	1	
143016	6	1	TEST	entry	bowling	5	door	0	
143016	7	1	TEST	storage	stone	5	rock	0	
143016	8	1	TEST	veteran	raft	5	milk	0	
143016	9	1	TEST	ritual	rope	5	edge	0	
143016	10	1	TEST	toy	casket	0	earth	0	
143016	11	1	TEST	blossom	please	10	blank	0	
143016	12	1	TEST	nerve	bumper	5	rock	0	
143016	13	1	TEST	highway	push	0	passion	0	
143016	14	1	TEST	rub	boiled	10	highway	0	
143016	15	1	TEST	leaf	toad	10	door	0	
143016	16	1	TEST	bleach	ruin	0	road	0	
143016	17	1	TEST	town	depart	5	pass	0	
143016	18	1	TEST	retain	strap	0	pass	0	
143016	19	1	TEST	bias	sirloin	0	group	0	
143016	20	1	TEST	dip	spray	10	pass	0	
143016	21	1	TEST	knock	otter	10	wood	0	
143016	1	2	STUDY	factor	spike	0	NA	NA	
143016	2	2	STUDY	kid	spoil	0	NA	NA	
143016	3	2	STUDY	child	leader	5	NA	NA	
143016	4	2	STUDY	quit	defrost	5	NA	NA	
143016	5	2	STUDY	collect	loyalty	10	NA	NA	
143016	6	2	STUDY	grip	beach	10	NA	NA	
143016	7	2	STUDY	caring	skirt	0	NA	NA	
143016	8	2	STUDY	percent	elk	10	NA	NA	
143016	9	2	STUDY	chapel	wart	10	NA	NA	
143016	10	2	STUDY	shrink	mafia	0	NA	NA	
143016	11	2	STUDY	rest	pole	10	NA	NA	
143016	12	2	STUDY	seven	ghetto	0	NA	NA	
143016	13	2	STUDY	garage	idiot	10	NA	NA	
143016	14	2	STUDY	banner	glide	5	NA	NA	
143016	15	2	STUDY	biology	temper	5	NA	NA	
143016	16	2	STUDY	mission	thesis	10	NA	NA	
143016	17	2	STUDY	replace	roach	5	NA	NA	
143016	18	2	STUDY	risk	zero	0	NA	NA	
143016	19	2	STUDY	bunch	bond	5	NA	NA	
143016	20	2	STUDY	plant	worm	0	NA	NA	
143016	21	2	STUDY	calf	annoy	5	NA	NA	
143016	1	2	TEST	replace	roach	5	skip	0	
143016	2	2	TEST	child	leader	5	skip	0	
143016	3	2	TEST	biology	temper	5	skip	0	
143016	4	2	TEST	risk	zero	0	taker	0	
143016	5	2	TEST	rest	pole	10	post	0	
143016	6	2	TEST	collect	loyalty	10	skip	0	
143016	7	2	TEST	banner	glide	5	slice	0	
143016	8	2	TEST	calf	annoy	5	annoy	1	
143016	9	2	TEST	caring	skirt	0	idiot	0	
143016	10	2	TEST	seven	ghetto	0	mafia	0	
143016	11	2	TEST	mission	thesis	10	skip	0	
143016	12	2	TEST	kid	spoil	0	child	0	
143016	13	2	TEST	plant	worm	0	skip	0	
143016	14	2	TEST	grip	beach	10	beach	1	
143016	15	2	TEST	percent	elk	10	elk	1	
143016	16	2	TEST	quit	defrost	5	skip	0	
143016	17	2	TEST	factor	spike	0	skip	0	
143016	18	2	TEST	shrink	mafia	0	grip	0	
143016	19	2	TEST	chapel	wart	10	war	0	
143016	20	2	TEST	bunch	bond	5	child	0	
143016	21	2	TEST	garage	idiot	10	idiot	1	
143016	1	3	STUDY	nose	adverb	10	NA	NA	
143016	2	3	STUDY	process	joker	0	NA	NA	
143016	3	3	STUDY	glue	force	5	NA	NA	
143016	4	3	STUDY	mill	feast	10	NA	NA	
143016	5	3	STUDY	capital	figure	10	NA	NA	
143016	6	3	STUDY	fan	feature	0	NA	NA	
143016	7	3	STUDY	visit	glove	5	NA	NA	
143016	8	3	STUDY	prison	loaf	10	NA	NA	
143016	9	3	STUDY	diamond	fasten	0	NA	NA	
143016	10	3	STUDY	cash	genius	0	NA	NA	
143016	11	3	STUDY	pork	emperor	0	NA	NA	
143016	12	3	STUDY	board	funeral	5	NA	NA	
143016	13	3	STUDY	word	apex	5	NA	NA	
143016	14	3	STUDY	wrap	suede	0	NA	NA	
143016	15	3	STUDY	port	cinema	5	NA	NA	
143016	16	3	STUDY	rose	herb	10	NA	NA	
143016	17	3	STUDY	flask	shiver	0	NA	NA	
143016	18	3	STUDY	find	clown	5	NA	NA	
143016	19	3	STUDY	link	crisis	10	NA	NA	
143016	20	3	STUDY	closet	indoor	10	NA	NA	
143016	21	3	STUDY	need	faucet	5	NA	NA	
143016	1	3	TEST	mill	feast	10	feast	1	
143016	2	3	TEST	nose	adverb	10	skip	0	
143016	3	3	TEST	find	clown	5	skip	0	
143016	4	3	TEST	capital	figure	10	fun	0	
143016	5	3	TEST	need	faucet	5	skip	0	
143016	6	3	TEST	glue	force	5	force	1	
143016	7	3	TEST	rose	herb	10	herb	1	
143016	8	3	TEST	board	funeral	5	skip	0	
143016	9	3	TEST	cash	genius	0	series	0	
143016	10	3	TEST	flask	shiver	0	silver	0	
143016	11	3	TEST	prison	loaf	10	loaf	1	
143016	12	3	TEST	diamond	fasten	0	skip	0	
143016	13	3	TEST	process	joker	0	skip	0	
143016	14	3	TEST	port	cinema	5	word	0	
143016	15	3	TEST	word	apex	5	apex	1	
143016	16	3	TEST	fan	feature	0	board	0	
143016	17	3	TEST	pork	emperor	0	skip	0	
143016	18	3	TEST	wrap	suede	0	skip	0	
