SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
131959	1	1	STUDY	smother	surgery	10	NA	NA	
131959	2	1	STUDY	nerve	bumper	5	NA	NA	
131959	3	1	STUDY	sleep	tread	5	NA	NA	
131959	4	1	STUDY	cave	senate	10	NA	NA	
131959	5	1	STUDY	board	funeral	5	NA	NA	
131959	6	1	STUDY	caring	skirt	0	NA	NA	
131959	7	1	STUDY	diamond	fasten	0	NA	NA	
131959	8	1	STUDY	climax	saucer	5	NA	NA	
131959	9	1	STUDY	glance	kin	0	NA	NA	
131959	10	1	STUDY	prison	loaf	10	NA	NA	
131959	11	1	STUDY	flask	shiver	0	NA	NA	
131959	12	1	STUDY	chapel	wart	10	NA	NA	
131959	13	1	STUDY	pork	emperor	0	NA	NA	
131959	14	1	STUDY	storage	stone	5	NA	NA	
131959	15	1	STUDY	garage	idiot	10	NA	NA	
131959	16	1	STUDY	nose	adverb	10	NA	NA	
131959	17	1	STUDY	remind	foam	5	NA	NA	
131959	18	1	STUDY	core	lettuce	0	NA	NA	
131959	19	1	STUDY	copy	bedroom	10	NA	NA	
131959	20	1	STUDY	fault	elbow	5	NA	NA	
131959	21	1	STUDY	shrink	mafia	0	NA	NA	
131959	1	1	TEST	diamond	fasten	0	stone	0	
131959	2	1	TEST	caring	skirt	0	love	0	
131959	3	1	TEST	prison	loaf	10	bone	0	
131959	4	1	TEST	climax	saucer	5	cone	0	
131959	5	1	TEST	core	lettuce	0	lettuce	1	
131959	6	1	TEST	chapel	wart	10	core	0	
131959	7	1	TEST	copy	bedroom	10	bedroom	1	
131959	8	1	TEST	garage	idiot	10	cove	0	
131959	9	1	TEST	smother	surgery	10	core	0	
131959	10	1	TEST	flask	shiver	0	boom	0	
131959	11	1	TEST	pork	emperor	0	pig	0	
131959	12	1	TEST	sleep	tread	5	bed	0	
131959	13	1	TEST	nerve	bumper	5	wrack	0	
131959	14	1	TEST	fault	elbow	5	mine	0	
131959	15	1	TEST	shrink	mafia	0	mafia	1	
131959	16	1	TEST	storage	stone	5	garage	0	
131959	17	1	TEST	nose	adverb	10	adverb	1	
131959	18	1	TEST	remind	foam	5	memory	0	
131959	19	1	TEST	board	funeral	5	room	0	
131959	20	1	TEST	cave	senate	10	stove	0	
131959	21	1	TEST	glance	kin	0	look	0	
131959	1	2	STUDY	cottage	inform	5	NA	NA	
131959	2	2	STUDY	fig	buyer	5	NA	NA	
131959	3	2	STUDY	banner	glide	5	NA	NA	
131959	4	2	STUDY	pinch	fact	10	NA	NA	
131959	5	2	STUDY	bath	mailman	0	NA	NA	
131959	6	2	STUDY	forest	knob	0	NA	NA	
131959	7	2	STUDY	pray	scarf	5	NA	NA	
131959	8	2	STUDY	collect	loyalty	10	NA	NA	
131959	9	2	STUDY	closet	indoor	10	NA	NA	
131959	10	2	STUDY	mission	thesis	10	NA	NA	
131959	11	2	STUDY	retain	strap	0	NA	NA	
131959	12	2	STUDY	taxi	nag	5	NA	NA	
131959	13	2	STUDY	fail	toaster	5	NA	NA	
131959	14	2	STUDY	begin	rubber	0	NA	NA	
131959	15	2	STUDY	need	faucet	5	NA	NA	
131959	16	2	STUDY	leaf	toad	10	NA	NA	
131959	17	2	STUDY	fan	feature	0	NA	NA	
