SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
130922	Cal	15	1	silver	1	1	1	0	-	NA	-1	3.581	1.889	10	
130922	Cal	15	2	tennis	0	0	1	0	-	NA	-1	2.85	1.105	10	
130922	Cal	15	3	quarter	0	0	1	0	-	NA	-1	2.413	1.019	10	
130922	Cal	15	4	mountain	1	1	1	0	-	NA	-1	3.13	1.043	10	
130922	Cal	15	5	juice	0	0	1	0	-	NA	-1	2.418	1.888	10	
130922	Cal	15	6	nephew	0	0	1	0	-	NA	-1	3.142	0.845	10	
130922	Cal	15	7	spoon	0	0	1	0	-	NA	-1	2.883	0.882	10	
130922	Cal	15	8	deer	1	0	0	0	-	NA	-1	3.139	0.963	10	
130922	Cal	15	9	corn	0	0	1	0	-	NA	-1	3.976	1.176	10	
130922	Cal	15	10	gray	1	1	1	0	-	NA	-1	2.553	0.903	10	
130922	Cal	15	11	flute	0	0	1	0	-	NA	-1	3.06	0.753	10	
130922	Cal	15	12	cousin	0	0	1	0	-	NA	-1	3.212	0.785	10	
130922	Cal	15	13	boat	1	1	1	0	-	NA	-1	1.988	0.96	10	
130922	Cal	15	14	island	1	1	1	0	-	NA	-1	3.852	0.949	10	
130922	Cal	15	15	screw	0	0	1	0	-	NA	-1	3.804	0.889	10	
130922	Prac1	2	1	cabin	0	0	1	0	R	r	1	2.321	1.152	5.811229153947904	
130922	Prac1	2	2	egg	1	1	1	0	P	p	1	1.783	0.999	5.811229153947904	
130922	Prac2	2	1	robe	0	0	1	0	F	f	1	3.151	1.569	5.811229153947904	
130922	Prac2	2	2	garlic	0	1	0	0	L	l	1	2.572	0.861	5.811229153947904	
130922	3	4	1	rabbit	0	0	1	0	F	f	1	2.452	0.663	5.811229153947904	
130922	3	4	2	door	1	1	1	0	H	h	1	1.544	1.096	5.811229153947904	
130922	3	4	3	emerald	1	1	1	0	P	p	1	1.83	0.937	5.811229153947904	
130922	3	4	4	sweater	0	1	0	0	R	r	1	1.117	0.769	5.811229153947904	
130922	4	2	1	gasoline	0	0	1	0	J	j	1	1.874	0.97	5.811229153947904	
130922	4	2	2	hail	1	1	1	0	R	r	1	1.88	1.68	5.811229153947904	
130922	5	3	1	inch	1	1	1	0	Q	q	1	1.929	0.815	5.811229153947904	
130922	5	3	2	bureau	1	1	1	0	K	k	1	1.114	1.56	5.811229153947904	
130922	5	3	3	doctor	1	0	0	0	F	f	1	2.077	0.959	5.811229153947904	
130922	6	6	1	baseball	1	1	1	0	Q	q	1	2.462	0.873	5.811229153947904	
130922	6	6	2	perch	0	0	1	0	H	h	1	2.287	0.897	5.811229153947904	
130922	6	6	3	professor	1	1	1	0	N	n	1	1.617	0.76	5.811229153947904	
130922	6	6	4	toe	0	0	1	0	P	p	1	1.647	1.065	5.811229153947904	
130922	6	6	5	pine	0	1	0	0	F	f	1	1.002	1.289	5.811229153947904	
130922	6	6	6	sock	1	1	1	0	S	s	1	1.644	1.039	5.811229153947904	
130922	7	5	1	week	0	0	1	0	S	s	1	2.651	0.616	5.811229153947904	
130922	7	5	2	pound	1	1	1	0	H	h	1	1.972	0.696	5.811229153947904	
130922	7	5	3	daisy	0	0	1	0	T	t	1	1.904	0.801	5.811229153947904	
130922	7	5	4	poem	1	1	1	0	L	l	1	1.946	0.736	5.811229153947904	
130922	7	5	5	orange	1	1	1	0	Y	y	1	1.775	1.003	5.811229153947904	
130922	8	3	1	rose	1	1	1	0	L	l	1	1.933	0.904	5.811229153947904	
130922	8	3	2	bed	0	1	0	0	Y	y	1	2.413	0.608	5.811229153947904	
130922	8	3	3	hammer	1	1	1	0	H	h	1	2.434	0.609	5.811229153947904	
130922	9	4	1	pepper	0	1	0	0	K	k	1	2.056	0.817	5.811229153947904	
130922	9	4	2	desert	0	1	0	0	Q	q	1	2.204	1.393	5.811229153947904	
130922	9	4	3	harp	0	0	1	0	T	t	1	2.691	1.128	5.811229153947904	
130922	9	4	4	track	1	1	1	0	P	p	1	1.896	0.741	5.811229153947904	
130922	10	6	1	plumber	1	1	1	0	H	h	1	1.789	0.809	5.811229153947904	
130922	10	6	2	coat	0	0	1	0	F	f	1	2.746	0.84	5.811229153947904	
130922	10	6	3	foot	0	0	1	0	R	r	1	2.117	1.762	5.811229153947904	
130922	10	6	4	velvet	0	0	1	0	T	t	1	3.575	0.994	5.811229153947904	
130922	10	6	5	parrot	1	1	1	0	Q	q	1	2.279	0.844	5.811229153947904	
130922	10	6	6	valley	1	1	1	0	P	p	1	2.306	0.937	5.811229153947904	
130922	11	2	1	pear	0	0	1	0	J	j	1	2.197	0.857	5.811229153947904	
130922	11	2	2	wolf	1	1	1	0	T	t	1	1.906	1.009	5.811229153947904	
130922	12	5	1	hour	1	1	1	0	P	p	1	2.991	0.745	5.811229153947904	
130922	12	5	2	bee	1	1	1	0	Y	y	1	2.472	0.607	5.811229153947904	
130922	12	5	3	carpenter	0	0	1	0	J	j	1	2.355	0.966	5.811229153947904	
130922	12	5	4	windows	1	1	1	0	N	n	1	2.475	1.505	5.811229153947904	
130922	12	5	5	canary	0	0	1	0	K	k	1	2.108	0.862	5.811229153947904	
