Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
154440	SqPrac1	2	1	NA	NA	NA	NA	NA	12	12	1	NA	NA	10	
154440	SqPrac1	2	2	NA	NA	NA	NA	NA	7	7	1	NA	NA	10	
154440	SqPrac2	3	1	NA	NA	NA	NA	NA	2	2	1	NA	NA	10	
154440	SqPrac2	3	2	NA	NA	NA	NA	NA	14	14	1	NA	NA	10	
154440	SqPrac2	3	3	NA	NA	NA	NA	NA	8	8	1	NA	NA	10	
154440	Symm1	6	1	pracsymm14.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.418	1.025	10	
154440	Symm1	6	2	pracsymm8.bmp	nonsymmetric	0	1	0	NA	NA	NA	2.158	0.673	10	
154440	Symm1	6	3	pracsymm4.bmp	symmetric	1	1	0	NA	NA	NA	2.397	0.656	10	
154440	Symm1	6	4	pracsymm10.bmp	nonsymmetric	1	0	0	NA	NA	NA	2.066	0.672	10	
154440	Symm1	6	5	pracsymm1.bmp	symmetric	1	1	0	NA	NA	NA	3.588	0.632	10	
154440	Symm1	6	6	pracsymm5.bmp	symmetric	1	1	0	NA	NA	NA	2.865	0.737	10	
154440	CombPrac1	2	1	pracsymm15.bmp	nonsymmetric	0	1	0	3	3	1	3.438	0.713	10	
154440	CombPrac1	2	2	pracsymm6.bmp	symmetric	1	1	0	15	15	1	2.265	1.024	10	
154440	CombPrac2	3	1	pracsymm13.bmp	nonsymmetric	0	1	0	4	4	1	4.073	0.704	10	
154440	CombPrac2	3	2	pracsymm9.bmp	nonsymmetric	0	1	0	7	7	1	2.24	0.489	10	
154440	CombPrac2	3	3	pracsymm11.bmp	nonsymmetric	1	0	0	3	3	1	1.66	0.561	10	
154440	1	3	1	symm3.bmp	symmetric	1	1	0	15	4	0	2.09	0.753	5.31778013085207	
154440	1	3	2	symm39.bmp	nonsymmetric	0	1	0	6	2	0	2.215	1.057	5.31778013085207	
154440	1	3	3	symm28.bmp	nonsymmetric	0	1	0	11	11	1	2.484	1.016	5.31778013085207	
154440	2	5	1	symm36.bmp	nonsymmetric	0	1	0	10	1	0	2.551	1.104	5.31778013085207	
154440	2	5	2	symm41.bmp	nonsymmetric	0	1	0	2	2	1	3.487	0.463	5.31778013085207	
154440	2	5	3	symm43.bmp	nonsymmetric	0	1	0	12	10	0	2.255	0.536	5.31778013085207	
154440	2	5	4	symm30.bmp	nonsymmetric	0	1	0	13	13	1	1.631	0.665	5.31778013085207	
154440	2	5	5	symm13.bmp	symmetric	1	1	0	4	4	1	1.371	0.697	5.31778013085207	
154440	3	3	1	symm5.bmp	symmetric	1	1	0	15	14	0	1.293	0.752	5.31778013085207	
154440	3	3	2	symm1.bmp	symmetric	1	1	0	2	2	1	2.059	0.665	5.31778013085207	
154440	3	3	3	symm8.bmp	symmetric	1	1	0	16	16	1	1.179	0.927	5.31778013085207	
154440	4	3	1	symm47.bmp	nonsymmetric	0	1	0	9	9	1	6.979	0.799	5.31778013085207	
154440	4	3	2	symm44.bmp	nonsymmetric	0	1	0	16	13	0	2.05	0.744	5.31778013085207	
154440	4	3	3	symm20.bmp	symmetric	1	1	0	12	12	1	1.235	0.975	5.31778013085207	
154440	5	2	1	symm4.bmp	symmetric	0	0	0	16	16	1	3.174	0.624	5.31778013085207	
154440	5	2	2	symm19.bmp	symmetric	1	1	0	9	9	1	1.334	0.729	5.31778013085207	
154440	6	4	1	symm9.bmp	symmetric	1	1	0	14	14	1	1.063	0.519	5.31778013085207	
154440	6	4	2	symm11.bmp	symmetric	1	1	0	6	2	0	1.096	0.553	5.31778013085207	
154440	6	4	3	symm15.bmp	symmetric	1	1	0	7	16	0	4.824	0.559	5.31778013085207	
154440	6	4	4	symm38.bmp	nonsymmetric	0	1	0	1	4	0	1.328	0.872	5.31778013085207	
154440	7	2	1	symm12.bmp	symmetric	1	1	0	10	6	0	2.101	0.641	5.31778013085207	
154440	7	2	2	symm45.bmp	nonsymmetric	0	1	0	6	6	1	1.606	0.767	5.31778013085207	
154440	8	5	1	symm16.bmp	symmetric	1	1	0	12	12	1	3.796	0.729	5.31778013085207	
154440	8	5	2	symm42.bmp	nonsymmetric	0	1	0	3	2	0	1.111	1.063	5.31778013085207	
154440	8	5	3	symm34.bmp	nonsymmetric	0	1	0	15	11	0	1.872	0.609	5.31778013085207	
154440	8	5	4	symm48.bmp	nonsymmetric	0	1	0	10	0	0	1.693	0.64	5.31778013085207	
154440	8	5	5	symm33.bmp	nonsymmetric	0	1	0	11	0	0	3.502	0.521	5.31778013085207	
154440	9	4	1	symm27.bmp	nonsymmetric	0	1	0	12	12	1	2.374	1.088	5.31778013085207	
154440	9	4	2	symm32.bmp	nonsymmetric	0	1	0	13	13	1	1.611	0.6	5.31778013085207	
154440	9	4	3	symm22.bmp	symmetric	1	1	0	7	2	0	1.034	0.64	5.31778013085207	
154440	9	4	4	symm26.bmp	nonsymmetric	0	1	0	3	3	1	1.854	0.64	5.31778013085207	
154440	10	5	1	symm37.bmp	nonsymmetric	0	1	0	14	12	0	1.728	0.792	5.31778013085207	
154440	10	5	2	symm23.bmp	symmetric	1	1	0	12	10	0	2.802	0.736	5.31778013085207	
154440	10	5	3	symm18.bmp	symmetric	1	1	0	11	4	0	1.508	1.064	5.31778013085207	
154440	10	5	4	symm21.bmp	symmetric	1	1	0	10	1	0	2.022	0.688	5.31778013085207	
154440	10	5	5	symm7.bmp	symmetric	1	1	0	1	0	0	4.17	0.513	5.31778013085207	
154440	11	2	1	symm14.bmp	symmetric	0	0	0	11	11	1	1.943	0.585	5.31778013085207	
154440	11	2	2	symm25.bmp	nonsymmetric	0	1	0	8	8	1	1.594	0.553	5.31778013085207	
154440	12	4	1	symm24.bmp	symmetric	1	1	0	3	3	1	2.919	0.785	5.31778013085207	
154440	12	4	2	symm35.bmp	nonsymmetric	0	1	0	11	7	0	1.618	0.481	5.31778013085207	
154440	12	4	3	symm6.bmp	symmetric	1	1	0	10	9	0	2.829	0.649	5.31778013085207	
154440	12	4	4	symm2.bmp	symmetric	1	1	0	4	4	1	1.21	0.92	5.31778013085207	
