Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
144222	SqPrac1	2	1	NA	NA	NA	NA	NA	15	15	1	NA	NA	10	
144222	SqPrac1	2	2	NA	NA	NA	NA	NA	13	13	1	NA	NA	10	
144222	SqPrac2	3	1	NA	NA	NA	NA	NA	10	10	1	NA	NA	10	
144222	SqPrac2	3	2	NA	NA	NA	NA	NA	16	16	1	NA	NA	10	
144222	SqPrac2	3	3	NA	NA	NA	NA	NA	7	7	1	NA	NA	10	
144222	Symm1	6	1	pracsymm14.bmp	nonsymmetric	0	1	0	NA	NA	NA	4.991	1.04	10	
144222	Symm1	6	2	pracsymm6.bmp	symmetric	1	1	0	NA	NA	NA	0.984	0.832	10	
144222	Symm1	6	3	pracsymm12.bmp	nonsymmetric	0	1	0	NA	NA	NA	2.977	0.913	10	
144222	Symm1	6	4	pracsymm9.bmp	nonsymmetric	0	1	0	NA	NA	NA	3.381	0.994	10	
144222	Symm1	6	5	pracsymm3.bmp	symmetric	1	1	0	NA	NA	NA	1.894	0.72	10	
144222	Symm1	6	6	pracsymm8.bmp	nonsymmetric	1	0	0	NA	NA	NA	5.692	0.889	10	
144222	CombPrac1	2	1	pracsymm15.bmp	nonsymmetric	0	1	0	2	6	0	2.898	0.945	10	
144222	CombPrac1	2	2	pracsymm10.bmp	nonsymmetric	0	1	0	14	14	1	3.56	0.642	10	
144222	CombPrac2	3	1	pracsymm13.bmp	nonsymmetric	0	1	0	16	4	0	2.339	0.77	10	
144222	CombPrac2	3	2	pracsymm11.bmp	nonsymmetric	0	1	0	1	16	0	1.998	0.648	10	
144222	CombPrac2	3	3	pracsymm7.bmp	symmetric	1	1	0	5	1	0	1.534	1.249	10	
144222	1	2	1	symm6.bmp	symmetric	1	1	0	5	5	1	2.759	0.787	7.4652897633657265	
144222	1	2	2	symm22.bmp	symmetric	1	1	0	15	15	1	1.257	0.544	7.4652897633657265	
