Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
094207	SqPrac1	2	1	NA	NA	NA	NA	NA	2	2	1	NA	NA	10	
094207	SqPrac1	2	2	NA	NA	NA	NA	NA	11	15	0	NA	NA	10	
094207	SqPrac2	3	1	NA	NA	NA	NA	NA	15	15	1	NA	NA	10	
094207	SqPrac2	3	2	NA	NA	NA	NA	NA	1	1	1	NA	NA	10	
094207	SqPrac2	3	3	NA	NA	NA	NA	NA	9	9	1	NA	NA	10	
094207	Symm1	6	1	pracsymm8.bmp	nonsymmetric	0	1	0	NA	NA	NA	2.42	1.13	10	
094207	Symm1	6	2	pracsymm5.bmp	symmetric	1	1	0	NA	NA	NA	1.91	0.79	10	
094207	Symm1	6	3	pracsymm7.bmp	symmetric	1	1	0	NA	NA	NA	2.175	0.73	10	
094207	Symm1	6	4	pracsymm14.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.26	0.79	10	
094207	Symm1	6	5	pracsymm13.bmp	nonsymmetric	1	0	0	NA	NA	NA	2.85	0.81	10	
094207	Symm1	6	6	pracsymm1.bmp	symmetric	1	1	0	NA	NA	NA	2.94	0.83	10	
094207	CombPrac1	2	1	pracsymm3.bmp	symmetric	1	1	0	14	15	0	1.36	0.85	10	
094207	CombPrac1	2	2	pracsymm2.bmp	symmetric	1	1	0	5	5	1	2.09	0.79	10	
094207	CombPrac2	3	1	pracsymm11.bmp	nonsymmetric	0	1	0	5	5	1	1.77	0.74	10	
094207	CombPrac2	3	2	pracsymm4.bmp	symmetric	1	1	0	3	3	1	1.55	0.67	10	
094207	CombPrac2	3	3	pracsymm6.bmp	symmetric	1	1	0	13	13	1	1.29	1.03	10	
094207	1	3	1	symm48.bmp	nonsymmetric	0	1	0	3	3	1	2.92	0.89	4.345279408726691	
094207	1	3	2	symm42.bmp	nonsymmetric	0	1	0	14	14	1	1.29	0.71	4.345279408726691	
094207	1	3	3	symm1.bmp	symmetric	1	1	0	7	7	1	1.27	0.9	4.345279408726691	
094207	2	4	1	symm11.bmp	symmetric	1	1	0	1	1	1	2.322	0.73	4.345279408726691	
094207	2	4	2	symm5.bmp	symmetric	1	1	0	6	4	0	1.37	0.82	4.345279408726691	
094207	2	4	3	symm30.bmp	nonsymmetric	0	1	0	4	10	0	1.07	0.67	4.345279408726691	
094207	2	4	4	symm34.bmp	nonsymmetric	0	1	0	10	0	0	1.27	0.72	4.345279408726691	
094207	3	5	1	symm37.bmp	nonsymmetric	0	1	0	1	1	1	1.3	0.82	4.345279408726691	
094207	3	5	2	symm14.bmp	symmetric	1	1	0	6	9	0	1	0.56	4.345279408726691	
094207	3	5	3	symm45.bmp	nonsymmetric	0	1	0	5	4	0	1.61	0.86	4.345279408726691	
094207	3	5	4	symm33.bmp	nonsymmetric	0	1	0	8	7	0	1.467	1.02	4.345279408726691	
094207	3	5	5	symm27.bmp	nonsymmetric	0	1	0	2	0	0	1.96	0.94	4.345279408726691	
094207	4	2	1	symm22.bmp	symmetric	1	1	0	14	14	1	1.22	1.27	4.345279408726691	
094207	4	2	2	symm44.bmp	nonsymmetric	0	1	0	7	7	1	1.51	0.67	4.345279408726691	
094207	5	2	1	symm32.bmp	nonsymmetric	0	1	0	7	7	1	1.36	0.72	4.345279408726691	
094207	5	2	2	symm43.bmp	nonsymmetric	0	1	0	2	2	1	1.23	0.8	4.345279408726691	
094207	6	4	1	symm41.bmp	nonsymmetric	0	1	0	4	4	1	1.29	0.57	4.345279408726691	
094207	6	4	2	symm46.bmp	nonsymmetric	0	1	0	5	5	1	2.35	0.85	4.345279408726691	
094207	6	4	3	symm26.bmp	nonsymmetric	0	1	0	2	2	1	3.62	0.71	4.345279408726691	
094207	6	4	4	symm12.bmp	symmetric	1	1	0	16	16	1	1.14	0.732	4.345279408726691	
094207	7	5	1	symm13.bmp	symmetric	1	1	0	4	4	1	1.44	0.75	4.345279408726691	
094207	7	5	2	symm6.bmp	symmetric	1	1	0	15	5	0	1.06	0.8	4.345279408726691	
094207	7	5	3	symm47.bmp	nonsymmetric	0	1	0	14	15	0	2.2	0.53	4.345279408726691	
094207	7	5	4	symm15.bmp	symmetric	1	1	0	5	6	0	1.61	0.8	4.345279408726691	
094207	7	5	5	symm24.bmp	symmetric	1	1	0	10	0	0	1.29	1.1	4.345279408726691	
094207	8	4	1	symm2.bmp	symmetric	0	0	0	4	4	1	3.1	1.48	4.345279408726691	
094207	8	4	2	symm8.bmp	symmetric	1	1	0	3	3	1	1.07	0.61	4.345279408726691	
094207	8	4	3	symm31.bmp	nonsymmetric	1	0	0	7	7	1	1.39	1.05	4.345279408726691	
094207	8	4	4	symm39.bmp	nonsymmetric	1	0	0	8	8	1	2.91	0.71	4.345279408726691	
094207	9	2	1	symm4.bmp	symmetric	1	1	0	16	16	1	3.414	0.83	4.345279408726691	
094207	9	2	2	symm17.bmp	symmetric	1	1	0	10	10	1	1.83	0.7	4.345279408726691	
094207	10	3	1	symm18.bmp	symmetric	1	1	0	2	2	1	1.92	0.72	4.345279408726691	
094207	10	3	2	symm16.bmp	symmetric	1	1	0	8	8	1	2.26	0.62	4.345279408726691	
094207	10	3	3	symm35.bmp	nonsymmetric	1	0	0	5	5	1	2.72	0.79	4.345279408726691	
094207	11	5	1	symm38.bmp	nonsymmetric	0	1	0	1	6	0	1.55	1.02	4.345279408726691	
094207	11	5	2	symm36.bmp	nonsymmetric	0	1	0	12	1	0	1.47	0.87	4.345279408726691	
094207	11	5	3	symm20.bmp	symmetric	1	1	0	5	14	0	1.72	1	4.345279408726691	
094207	11	5	4	symm40.bmp	nonsymmetric	0	1	0	14	16	0	4	0.77	4.345279408726691	
094207	11	5	5	symm21.bmp	symmetric	1	1	0	6	5	0	3.84	0.73	4.345279408726691	
094207	12	3	1	symm7.bmp	symmetric	1	1	0	12	10	0	1.55	0.96	4.345279408726691	
094207	12	3	2	symm9.bmp	symmetric	1	1	0	5	5	1	1.04	0.67	4.345279408726691	
094207	12	3	3	symm3.bmp	symmetric	1	1	0	10	12	0	1.09	0.61	4.345279408726691	
