SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
133349	1	1	STUDY	hair	pub	0	NA	NA	
133349	2	1	STUDY	fan	feature	0	NA	NA	
133349	3	1	STUDY	remind	foam	5	NA	NA	
133349	4	1	STUDY	pea	bathtub	10	NA	NA	
133349	5	1	STUDY	assist	plaque	10	NA	NA	
133349	6	1	STUDY	process	joker	0	NA	NA	
133349	7	1	STUDY	need	faucet	5	NA	NA	
133349	8	1	STUDY	college	proverb	0	NA	NA	
133349	9	1	STUDY	cash	genius	0	NA	NA	
133349	10	1	STUDY	glance	kin	0	NA	NA	
133349	11	1	STUDY	grip	beach	10	NA	NA	
133349	12	1	STUDY	future	wrench	5	NA	NA	
133349	13	1	STUDY	cottage	inform	5	NA	NA	
133349	14	1	STUDY	capital	figure	10	NA	NA	
133349	15	1	STUDY	climax	saucer	5	NA	NA	
133349	16	1	STUDY	prison	loaf	10	NA	NA	
133349	17	1	STUDY	lake	soak	10	NA	NA	
133349	18	1	STUDY	town	depart	5	NA	NA	
133349	19	1	STUDY	blossom	please	10	NA	NA	
133349	20	1	STUDY	bleach	ruin	0	NA	NA	
133349	21	1	STUDY	sleep	tread	5	NA	NA	
133349	1	1	TEST	blossom	please	10	please	1	
133349	2	1	TEST	glance	kin	0	skip	0	
133349	3	1	TEST	process	joker	0	envelope	0	
133349	4	1	TEST	future	wrench	5	skip	0	
133349	5	1	TEST	fan	feature	0	skip	0	
133349	6	1	TEST	assist	plaque	10	genius	0	
133349	7	1	TEST	hair	pub	0	skip	0	
133349	8	1	TEST	climax	saucer	5	saucer	1	
133349	9	1	TEST	prison	loaf	10	loaf	1	
133349	10	1	TEST	remind	foam	5	skip	0	
133349	11	1	TEST	cottage	inform	5	skip	0	
133349	12	1	TEST	college	proverb	0	skip	0	
133349	13	1	TEST	cash	genius	0	skip	0	
133349	14	1	TEST	grip	beach	10	skip	0	
133349	15	1	TEST	town	depart	5	orange	0	
133349	16	1	TEST	lake	soak	10	drench	0	
133349	17	1	TEST	bleach	ruin	0	ruin	1	
133349	18	1	TEST	capital	figure	10	assignment	0	
133349	19	1	TEST	pea	bathtub	10	bathtub	1	
133349	20	1	TEST	sleep	tread	5	parrot	0	
133349	21	1	TEST	need	faucet	5	skip	0	
133349	1	2	STUDY	mission	thesis	10	NA	NA	
133349	2	2	STUDY	dip	spray	10	NA	NA	
133349	3	2	STUDY	closet	indoor	10	NA	NA	
133349	4	2	STUDY	quit	defrost	5	NA	NA	
133349	5	2	STUDY	pinch	fact	10	NA	NA	
133349	6	2	STUDY	nerve	bumper	5	NA	NA	
133349	7	2	STUDY	knock	otter	10	NA	NA	
133349	8	2	STUDY	seven	ghetto	0	NA	NA	
133349	9	2	STUDY	shrink	mafia	0	NA	NA	
133349	10	2	STUDY	replace	roach	5	NA	NA	
133349	11	2	STUDY	pray	scarf	5	NA	NA	
133349	12	2	STUDY	gown	nap	5	NA	NA	
133349	13	2	STUDY	veteran	raft	5	NA	NA	
133349	14	2	STUDY	highway	push	0	NA	NA	
133349	15	2	STUDY	fee	chowder	10	NA	NA	
133349	16	2	STUDY	cattle	jelly	10	NA	NA	
133349	17	2	STUDY	flask	shiver	0	NA	NA	
133349	18	2	STUDY	visit	glove	5	NA	NA	
133349	19	2	STUDY	crane	fool	0	NA	NA	
133349	20	2	STUDY	anger	decay	0	NA	NA	
133349	21	2	STUDY	grandma	stub	0	NA	NA	
133349	1	2	TEST	crane	fool	0	skip	0	
133349	2	2	TEST	pray	scarf	5	skip	0	
133349	3	2	TEST	shrink	mafia	0	skip	0	
133349	4	2	TEST	closet	indoor	10	indoor	1	
133349	5	2	TEST	veteran	raft	5	raft	1	
133349	6	2	TEST	replace	roach	5	skip	0	
133349	7	2	TEST	visit	glove	5	grandma	0	
133349	8	2	TEST	cattle	jelly	10	jelly	1	
133349	9	2	TEST	flask	shiver	0	skip	0	
133349	10	2	TEST	anger	decay	0	skip	0	
133349	11	2	TEST	gown	nap	5	nap	1	
133349	12	2	TEST	mission	thesis	10	skip	0	
133349	13	2	TEST	nerve	bumper	5	cell	0	
133349	14	2	TEST	dip	spray	10	skip	0	
133349	15	2	TEST	quit	defrost	5	skip	0	
133349	16	2	TEST	highway	push	0	robbery	0	
133349	17	2	TEST	pinch	fact	10	otter	0	
133349	18	2	TEST	seven	ghetto	0	skip	0	
133349	19	2	TEST	grandma	stub	0	ghetto	0	
133349	20	2	TEST	knock	otter	10	skip	0	
133349	21	2	TEST	fee	chowder	10	skip	0	
133349	1	3	STUDY	word	apex	5	NA	NA	
133349	2	3	STUDY	intent	knuckle	0	NA	NA	
133349	3	3	STUDY	begin	rubber	0	NA	NA	
133349	4	3	STUDY	nose	adverb	10	NA	NA	
133349	5	3	STUDY	belong	broth	0	NA	NA	
133349	6	3	STUDY	core	lettuce	0	NA	NA	
133349	7	3	STUDY	board	funeral	5	NA	NA	
133349	8	3	STUDY	biology	temper	5	NA	NA	
133349	9	3	STUDY	garage	idiot	10	NA	NA	
133349	10	3	STUDY	twist	produce	10	NA	NA	
133349	11	3	STUDY	copy	bedroom	10	NA	NA	
133349	12	3	STUDY	cave	senate	10	NA	NA	
133349	13	3	STUDY	plant	worm	0	NA	NA	
133349	14	3	STUDY	fail	toaster	5	NA	NA	
133349	15	3	STUDY	calf	annoy	5	NA	NA	
133349	16	3	STUDY	bias	sirloin	0	NA	NA	
133349	17	3	STUDY	percent	elk	10	NA	NA	
133349	18	3	STUDY	collect	loyalty	10	NA	NA	
133349	19	3	STUDY	glue	force	5	NA	NA	
133349	20	3	STUDY	caring	skirt	0	NA	NA	
133349	21	3	STUDY	things	relief	5	NA	NA	
133349	1	3	TEST	glue	force	5	calf	0	
133349	2	3	TEST	nose	adverb	10	skip	0	
133349	3	3	TEST	caring	skirt	0	skip	0	
133349	4	3	TEST	core	lettuce	0	skip	0	
133349	5	3	TEST	collect	loyalty	10	loyalty	1	
133349	6	3	TEST	bias	sirloin	0	skip	0	
133349	7	3	TEST	plant	worm	0	skip	0	
133349	8	3	TEST	garage	idiot	10	idiot	1	
133349	9	3	TEST	twist	produce	10	skip	0	
133349	10	3	TEST	fail	toaster	5	skip	0	
133349	11	3	TEST	begin	rubber	0	skip	0	
133349	12	3	TEST	word	apex	5	skip	0	
133349	13	3	TEST	belong	broth	0	skip	0	
133349	14	3	TEST	intent	knuckle	0	skip	0	
133349	15	3	TEST	copy	bedroom	10	bedroom	1	
133349	16	3	TEST	things	relief	5	skip	0	
133349	17	3	TEST	calf	annoy	5	annoy	1	
133349	18	3	TEST	biology	temper	5	tantrum	0	
133349	19	3	TEST	board	funeral	5	electrify	0	
133349	20	3	TEST	percent	elk	10	elbow	0	
133349	21	3	TEST	cave	senate	10	senate	1	
133349	1	4	STUDY	bacon	feud	10	NA	NA	
133349	2	4	STUDY	chicken	beet	0	NA	NA	
133349	3	4	STUDY	fig	buyer	5	NA	NA	
133349	4	4	STUDY	retain	strap	0	NA	NA	
133349	5	4	STUDY	bath	mailman	0	NA	NA	
133349	6	4	STUDY	essence	cure	10	NA	NA	
133349	7	4	STUDY	rest	pole	10	NA	NA	
133349	8	4	STUDY	banner	glide	5	NA	NA	
133349	9	4	STUDY	port	cinema	5	NA	NA	
133349	10	4	STUDY	child	leader	5	NA	NA	
133349	11	4	STUDY	killer	cracker	10	NA	NA	
133349	12	4	STUDY	ritual	rope	5	NA	NA	
133349	13	4	STUDY	risk	zero	0	NA	NA	
133349	14	4	STUDY	taxi	nag	5	NA	NA	
133349	15	4	STUDY	factor	spike	0	NA	NA	
133349	16	4	STUDY	bullet	walkway	5	NA	NA	
133349	17	4	STUDY	letter	flea	0	NA	NA	
133349	18	4	STUDY	pork	emperor	0	NA	NA	
133349	19	4	STUDY	flight	grind	10	NA	NA	
133349	20	4	STUDY	mill	feast	10	NA	NA	
133349	21	4	STUDY	smother	surgery	10	NA	NA	
133349	1	4	TEST	banner	glide	5	slide	0	
133349	2	4	TEST	smother	surgery	10	surgery	1	
133349	3	4	TEST	chicken	beet	0	skip	0	
133349	4	4	TEST	bath	mailman	0	skip	0	
133349	5	4	TEST	risk	zero	0	skip	0	
133349	6	4	TEST	fig	buyer	5	skip	0	
133349	7	4	TEST	essence	cure	10	intent	0	
133349	8	4	TEST	ritual	rope	5	skip	0	
133349	9	4	TEST	rest	pole	10	skip	0	
133349	10	4	TEST	bacon	feud	10	skip	0	
133349	11	4	TEST	letter	flea	0	skip	0	
133349	12	4	TEST	mill	feast	10	skip	0	
133349	13	4	TEST	flight	grind	10	surgery	0	
133349	14	4	TEST	port	cinema	5	mushroom	0	
133349	15	4	TEST	retain	strap	0	skip	0	
