SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
122403	1	1	STUDY	risk	zero	0	NA	NA	
122403	2	1	STUDY	nerve	bumper	5	NA	NA	
122403	3	1	STUDY	visit	glove	5	NA	NA	
122403	4	1	STUDY	glue	force	5	NA	NA	
122403	5	1	STUDY	word	apex	5	NA	NA	
122403	6	1	STUDY	seven	ghetto	0	NA	NA	
122403	7	1	STUDY	leaf	toad	10	NA	NA	
122403	8	1	STUDY	hair	pub	0	NA	NA	
122403	9	1	STUDY	calf	annoy	5	NA	NA	
122403	10	1	STUDY	anger	decay	0	NA	NA	
122403	11	1	STUDY	prison	loaf	10	NA	NA	
122403	12	1	STUDY	killer	cracker	10	NA	NA	
122403	13	1	STUDY	plant	worm	0	NA	NA	
122403	14	1	STUDY	bath	mailman	0	NA	NA	
122403	15	1	STUDY	banner	glide	5	NA	NA	
122403	16	1	STUDY	core	lettuce	0	NA	NA	
122403	17	1	STUDY	grip	beach	10	NA	NA	
122403	18	1	STUDY	rub	boiled	10	NA	NA	
122403	19	1	STUDY	garage	idiot	10	NA	NA	
122403	20	1	STUDY	pinch	fact	10	NA	NA	
122403	21	1	STUDY	bullet	walkway	5	NA	NA	
122403	1	1	TEST	word	apex	5	apex	1	
122403	2	1	TEST	bullet	walkway	5	walkway	1	
122403	3	1	TEST	glue	force	5	calf	0	
122403	4	1	TEST	banner	glide	5	skip	0	
122403	5	1	TEST	prison	loaf	10	glue	0	
122403	6	1	TEST	calf	annoy	5	ten	0	
122403	7	1	TEST	visit	glove	5	walkway	0	
122403	8	1	TEST	seven	ghetto	0	zero	0	
122403	9	1	TEST	grip	beach	10	decay	0	
122403	10	1	TEST	garage	idiot	10	mailman	0	
122403	11	1	TEST	killer	cracker	10	cracker	1	
122403	12	1	TEST	core	lettuce	0	fix	0	
122403	13	1	TEST	anger	decay	0	decay	1	
122403	14	1	TEST	pinch	fact	10	tin	0	
122403	15	1	TEST	plant	worm	0	core	0	
122403	16	1	TEST	leaf	toad	10	acorn	0	
122403	17	1	TEST	hair	pub	0	bulb	0	
122403	18	1	TEST	nerve	bumper	5	house	0	
122403	19	1	TEST	rub	boiled	10	skip	0	
122403	20	1	TEST	bath	mailman	0	mailman	1	
122403	21	1	TEST	risk	zero	0	zero	1	
122403	1	2	STUDY	future	wrench	5	NA	NA	
122403	2	2	STUDY	rest	pole	10	NA	NA	
122403	3	2	STUDY	find	clown	5	NA	NA	
122403	4	2	STUDY	dip	spray	10	NA	NA	
122403	5	2	STUDY	rock	milk	0	NA	NA	
122403	6	2	STUDY	essence	cure	10	NA	NA	
122403	7	2	STUDY	taxi	nag	5	NA	NA	
122403	8	2	STUDY	mission	thesis	10	NA	NA	
122403	9	2	STUDY	hat	inhale	5	NA	NA	
122403	10	2	STUDY	kid	spoil	0	NA	NA	
122403	11	2	STUDY	veteran	raft	5	NA	NA	
122403	12	2	STUDY	glance	kin	0	NA	NA	
122403	13	2	STUDY	flight	grind	10	NA	NA	
122403	14	2	STUDY	belong	broth	0	NA	NA	
122403	15	2	STUDY	copy	bedroom	10	NA	NA	
122403	16	2	STUDY	tank	dwarf	5	NA	NA	
122403	17	2	STUDY	grandma	stub	0	NA	NA	
122403	18	2	STUDY	fig	buyer	5	NA	NA	
122403	19	2	STUDY	pork	emperor	0	NA	NA	
122403	20	2	STUDY	retain	strap	0	NA	NA	
122403	21	2	STUDY	date	laugh	10	NA	NA	
122403	1	2	TEST	rock	milk	0	milk	1	
122403	2	2	TEST	future	wrench	5	elf	0	
122403	3	2	TEST	find	clown	5	cape	0	
122403	4	2	TEST	retain	strap	0	skip	0	
122403	5	2	TEST	glance	kin	0	skip	0	
122403	6	2	TEST	rest	pole	10	rate	0	
122403	7	2	TEST	hat	inhale	5	inhale	1	
122403	8	2	TEST	fig	buyer	5	butter	0	
122403	9	2	TEST	veteran	raft	5	raft	1	
122403	10	2	TEST	kid	spoil	0	school	0	
122403	11	2	TEST	copy	bedroom	10	bedroom	1	
122403	12	2	TEST	taxi	nag	5	nag	1	
122403	13	2	TEST	flight	grind	10	grind	1	
122403	14	2	TEST	essence	cure	10	cure	1	
122403	15	2	TEST	mission	thesis	10	thesis	1	
122403	16	2	TEST	date	laugh	10	laugh	1	
122403	17	2	TEST	grandma	stub	0	friend	0	
122403	18	2	TEST	pork	emperor	0	fries	0	
122403	19	2	TEST	belong	broth	0	skip	0	
122403	20	2	TEST	tank	dwarf	5	dwarf	1	
122403	21	2	TEST	dip	spray	10	spray	1	
122403	1	3	STUDY	collect	loyalty	10	NA	NA	
122403	2	3	STUDY	chicken	beet	0	NA	NA	
122403	3	3	STUDY	pray	scarf	5	NA	NA	
122403	4	3	STUDY	capital	figure	10	NA	NA	
122403	5	3	STUDY	pea	bathtub	10	NA	NA	
122403	6	3	STUDY	intent	knuckle	0	NA	NA	
122403	7	3	STUDY	ritual	rope	5	NA	NA	
122403	8	3	STUDY	process	joker	0	NA	NA	
122403	9	3	STUDY	town	depart	5	NA	NA	
122403	10	3	STUDY	smother	surgery	10	NA	NA	
122403	11	3	STUDY	highway	push	0	NA	NA	
122403	12	3	STUDY	cash	genius	0	NA	NA	
122403	13	3	STUDY	biology	temper	5	NA	NA	
122403	14	3	STUDY	cattle	jelly	10	NA	NA	
122403	15	3	STUDY	begin	rubber	0	NA	NA	
122403	16	3	STUDY	lake	soak	10	NA	NA	
122403	17	3	STUDY	fail	toaster	5	NA	NA	
122403	18	3	STUDY	shrink	mafia	0	NA	NA	
122403	19	3	STUDY	things	relief	5	NA	NA	
122403	20	3	STUDY	climax	saucer	5	NA	NA	
122403	21	3	STUDY	cave	senate	10	NA	NA	
122403	1	3	TEST	intent	knuckle	0	dry	0	
122403	2	3	TEST	fail	toaster	5	further	0	
122403	3	3	TEST	lake	soak	10	soak	1	
122403	4	3	TEST	cash	genius	0	cow	0	
122403	5	3	TEST	capital	figure	10	figure	1	
122403	6	3	TEST	climax	saucer	5	saucer	1	
122403	7	3	TEST	smother	surgery	10	surgery	1	
122403	8	3	TEST	shrink	mafia	0	skip	0	
122403	9	3	TEST	cave	senate	10	senate	1	
122403	10	3	TEST	begin	rubber	0	fix	0	
122403	11	3	TEST	ritual	rope	5	rope	1	
122403	12	3	TEST	process	joker	0	find	0	
122403	13	3	TEST	town	depart	5	depart	1	
122403	14	3	TEST	collect	loyalty	10	give	0	
122403	15	3	TEST	things	relief	5	remix	0	
122403	16	3	TEST	biology	temper	5	temper	1	
122403	17	3	TEST	pea	bathtub	10	bathtub	1	
122403	18	3	TEST	cattle	jelly	10	jelly	1	
122403	19	3	TEST	pray	scarf	5	scarf	1	
122403	20	3	TEST	highway	push	0	hit	0	
122403	21	3	TEST	chicken	beet	0	skip	0	
122403	1	4	STUDY	rose	herb	10	NA	NA	
122403	2	4	STUDY	nose	adverb	10	NA	NA	
122403	3	4	STUDY	letter	flea	0	NA	NA	
122403	4	4	STUDY	forest	knob	0	NA	NA	
122403	5	4	STUDY	bunch	bond	5	NA	NA	
122403	6	4	STUDY	bacon	feud	10	NA	NA	
122403	7	4	STUDY	fault	elbow	5	NA	NA	
122403	8	4	STUDY	child	leader	5	NA	NA	
122403	9	4	STUDY	mill	feast	10	NA	NA	
122403	10	4	STUDY	flask	shiver	0	NA	NA	
122403	11	4	STUDY	fan	feature	0	NA	NA	
122403	12	4	STUDY	closet	indoor	10	NA	NA	
122403	13	4	STUDY	toy	casket	0	NA	NA	
122403	14	4	STUDY	storage	stone	5	NA	NA	
122403	15	4	STUDY	balcony	latin	10	NA	NA	
122403	16	4	STUDY	knock	otter	10	NA	NA	
122403	17	4	STUDY	want	ascent	0	NA	NA	
122403	18	4	STUDY	port	cinema	5	NA	NA	
122403	19	4	STUDY	bias	sirloin	0	NA	NA	
122403	20	4	STUDY	replace	roach	5	NA	NA	
122403	21	4	STUDY	cottage	inform	5	NA	NA	
122403	1	4	TEST	child	leader	5	leader	1	
122403	2	4	TEST	forest	knob	0	skip	0	
122403	3	4	TEST	cottage	inform	5	inform	1	
122403	4	4	TEST	bunch	bond	5	bond	1	
122403	5	4	TEST	flask	shiver	0	skip	0	
122403	6	4	TEST	replace	roach	5	roach	1	
122403	7	4	TEST	closet	indoor	10	indoor	1	
122403	8	4	TEST	toy	casket	0	casket	1	
122403	9	4	TEST	balcony	latin	10	latin	1	
122403	10	4	TEST	bias	sirloin	0	bond	0	
122403	11	4	TEST	bacon	feud	10	feud	1	
122403	12	4	TEST	port	cinema	5	cinema	1	
122403	13	4	TEST	want	ascent	0	skip	0	
122403	14	4	TEST	knock	otter	10	skip	0	
122403	15	4	TEST	letter	flea	0	skip	0	
122403	16	4	TEST	fault	elbow	5	adverg	0	
122403	17	4	TEST	nose	adverb	10	adverb	1	
122403	18	4	TEST	storage	stone	5	saucer	0	
122403	19	4	TEST	fan	feature	0	fixture	0	
122403	20	4	TEST	rose	herb	10	herb	1	
122403	21	4	TEST	mill	feast	10	feast	1	
122403	1	5	STUDY	gown	nap	5	NA	NA	
122403	2	5	STUDY	quit	defrost	5	NA	NA	
122403	3	5	STUDY	chapel	wart	10	NA	NA	
122403	4	5	STUDY	crane	fool	0	NA	NA	
122403	5	5	STUDY	college	proverb	0	NA	NA	
122403	6	5	STUDY	sleep	tread	5	NA	NA	
122403	7	5	STUDY	caring	skirt	0	NA	NA	
122403	8	5	STUDY	blossom	please	10	NA	NA	
122403	9	5	STUDY	entry	bowling	5	NA	NA	
122403	10	5	STUDY	wrap	suede	0	NA	NA	
122403	11	5	STUDY	link	crisis	10	NA	NA	
122403	12	5	STUDY	factor	spike	0	NA	NA	
122403	13	5	STUDY	diamond	fasten	0	NA	NA	
122403	14	5	STUDY	remind	foam	5	NA	NA	
122403	15	5	STUDY	assist	plaque	10	NA	NA	
122403	16	5	STUDY	need	faucet	5	NA	NA	
122403	17	5	STUDY	board	funeral	5	NA	NA	
122403	18	5	STUDY	twist	produce	10	NA	NA	
122403	19	5	STUDY	bleach	ruin	0	NA	NA	
122403	20	5	STUDY	percent	elk	10	NA	NA	
122403	21	5	STUDY	fee	chowder	10	NA	NA	
122403	1	5	TEST	factor	spike	0	free	0	
122403	2	5	TEST	board	funeral	5	funeral	1	
122403	3	5	TEST	crane	fool	0	cookie	0	
122403	4	5	TEST	need	faucet	5	faucet	1	
122403	5	5	TEST	college	proverb	0	skip	0	
122403	6	5	TEST	remind	foam	5	mix	0	
122403	7	5	TEST	link	crisis	10	towel	0	
122403	8	5	TEST	wrap	suede	0	skip	0	
122403	9	5	TEST	chapel	wart	10	wart	1	
122403	10	5	TEST	blossom	please	10	blend	0	
122403	11	5	TEST	quit	defrost	5	skip	0	
122403	12	5	TEST	percent	elk	10	elk	1	
122403	13	5	TEST	twist	produce	10	turn	0	
122403	14	5	TEST	gown	nap	5	elk	0	
122403	15	5	TEST	bleach	ruin	0	skip	0	
122403	16	5	TEST	fee	chowder	10	chowder	1	
122403	17	5	TEST	assist	plaque	10	skip	0	
122403	18	5	TEST	diamond	fasten	0	green	0	
122403	19	5	TEST	entry	bowling	5	level	0	
122403	20	5	TEST	caring	skirt	0	skip	0	
122403	21	5	TEST	sleep	tread	5	tread	1	
