SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
131959	Cal	15	1	7	*	7	-8	41	41	1	4	1	1	0	-	NA	-1	3.011	1.2	10	
131959	Cal	15	2	6	/	2	9	12	12	1	1	1	1	0	-	NA	-1	3.175	1.465	10	
131959	Cal	15	3	7	*	9	-6	57	64	0	4	NA	0	1	-	NA	-1	10	0	10	
131959	Cal	15	4	1	*	2	-1	1	5	0	1	0	1	0	-	NA	-1	2.809	1.015	10	
131959	Cal	15	5	9	/	1	9	18	9	0	1	0	1	0	-	NA	-1	1.845	1.046	10	
131959	Cal	15	6	1	*	4	3	7	7	1	1	1	1	0	-	NA	-1	1.879	0.99	10	
131959	Cal	15	7	4	*	6	-5	19	22	0	3	0	1	0	-	NA	-1	2.616	1.143	10	
131959	Cal	15	8	6	*	8	-3	45	45	1	4	1	1	0	-	NA	-1	2.761	1.063	10	
131959	Cal	15	9	5	*	9	9	54	50	0	4	1	0	0	-	NA	-1	2.522	1.009	10	
131959	Cal	15	10	9	/	9	4	5	9	0	1	0	1	0	-	NA	-1	2.511	0.89	10	
131959	Cal	15	11	4	*	9	-9	27	32	0	3	0	1	0	-	NA	-1	3.555	1.517	10	
131959	Cal	15	12	3	*	5	6	21	21	1	2	1	1	0	-	NA	-1	2.421	0.966	10	
131959	Cal	15	13	8	/	4	-1	1	1	1	1	1	1	0	-	NA	-1	2.366	1.025	10	
131959	Cal	15	14	5	*	8	3	43	43	1	4	1	1	0	-	NA	-1	4.8	1.059	10	
131959	Cal	15	15	6	*	7	2	44	44	1	4	1	1	0	-	NA	-1	2.444	0.664	10	
131959	Prac1	2	1	6	/	3	8	10	4	0	1	0	1	0	H	h	1	2.582	1.1	8.72642850183765	
131959	Prac1	2	2	7	*	5	7	42	42	1	3	1	1	0	N	n	1	4.77	2.023	8.72642850183765	
131959	Prac2	3	1	2	*	7	-4	10	10	1	2	1	1	0	L	l	1	2.166	0.924	8.72642850183765	
131959	Prac2	3	2	2	*	9	3	21	21	1	2	1	1	0	S	s	1	2.891	0.696	8.72642850183765	
131959	Prac2	3	3	8	*	7	6	62	68	0	4	0	1	0	R	r	1	4.222	1.912	8.72642850183765	
131959	3	6	1	1	*	5	7	12	9	0	1	0	1	0	R	r	1	2.596	1.119	8.72642850183765	
131959	3	6	2	4	*	3	2	14	14	1	2	1	1	0	F	f	1	2.433	0.89	8.72642850183765	
131959	3	6	3	7	/	7	5	6	12	0	1	1	0	0	N	n	1	2.897	1.196	8.72642850183765	
131959	3	6	4	1	*	9	-8	1	1	1	1	1	1	0	K	k	1	3.043	1.348	8.72642850183765	
131959	3	6	5	4	/	4	5	6	6	1	1	1	1	0	S	s	1	2.829	0.676	8.72642850183765	
131959	3	6	6	7	*	4	-5	23	30	0	3	0	1	0	Q	q	1	3.043	1.369	8.72642850183765	
131959	4	4	1	1	/	1	4	5	8	0	1	0	1	0	Q	q	1	1.584	0.941	8.72642850183765	
131959	4	4	2	2	/	1	4	6	11	0	1	0	1	0	T	t	1	3.516	0.76	8.72642850183765	
131959	4	4	3	3	/	1	6	9	9	1	1	1	1	0	J	j	1	2.954	0.761	8.72642850183765	
131959	4	4	4	2	*	5	2	12	12	1	2	1	1	0	S	s	1	2.157	0.673	8.72642850183765	
131959	5	3	1	8	*	6	4	52	52	1	4	0	0	0	T	t	1	4.389	1.453	8.72642850183765	
131959	5	3	2	1	*	8	5	13	13	1	1	1	1	0	H	h	1	2.887	1.563	8.72642850183765	
131959	5	3	3	7	*	8	9	65	63	0	4	0	1	0	N	n	1	4.198	1.401	8.72642850183765	
131959	6	5	1	3	*	7	2	23	23	1	3	1	1	0	Y	y	1	1.782	0.952	8.72642850183765	
131959	6	5	2	8	/	8	3	4	9	0	1	0	1	0	N	n	1	2.499	0.888	8.72642850183765	
131959	6	5	3	9	*	5	9	54	54	1	4	1	1	0	Q	q	1	3.501	1.338	8.72642850183765	
131959	6	5	4	8	*	9	8	80	87	0	4	0	1	0	P	p	1	4.882	2.445	8.72642850183765	
131959	6	5	5	4	*	5	-3	17	17	1	3	1	1	0	H	h	1	3.952	1.022	8.72642850183765	
131959	7	7	1	5	*	7	5	40	37	0	3	0	1	0	T	t	1	2.523	1.078	8.72642850183765	
131959	7	7	2	4	*	4	2	18	20	0	2	0	1	0	K	k	1	2.445	0.967	8.72642850183765	
131959	7	7	3	3	/	3	9	10	13	0	1	0	1	0	N	n	1	2.724	0.892	8.72642850183765	
131959	7	7	4	2	*	4	7	15	15	1	1	1	1	0	R	r	1	3.103	1.361	8.72642850183765	
131959	7	7	5	3	*	6	6	24	29	0	2	0	1	0	Q	q	1	3.415	1.937	8.72642850183765	
131959	7	7	6	9	*	7	3	66	66	1	4	1	1	0	J	j	1	2.534	1.13	8.72642850183765	
131959	7	7	7	8	/	1	-6	2	2	1	1	1	1	0	H	h	1	2.92	0.704	8.72642850183765	
131959	8	5	1	3	*	3	4	13	13	1	1	1	1	0	K	k	1	1.774	1.034	8.72642850183765	
131959	8	5	2	6	*	5	-5	25	27	0	3	0	1	0	P	p	1	2.518	1.043	8.72642850183765	
131959	8	5	3	7	*	3	4	25	30	0	3	0	1	0	Y	y	1	2.359	1.102	8.72642850183765	
131959	8	5	4	1	*	7	-3	4	10	0	1	0	1	0	S	s	1	2.496	1.083	8.72642850183765	
131959	8	5	5	9	*	3	9	36	36	1	3	1	1	0	H	h	1	3.849	1.33	8.72642850183765	
131959	9	4	1	8	*	3	-1	23	19	0	3	0	1	0	F	f	1	2.067	0.978	8.72642850183765	
131959	9	4	2	9	*	6	-4	50	52	0	4	0	1	0	N	n	1	4.712	1.737	8.72642850183765	
131959	9	4	3	6	*	2	-3	9	9	1	2	1	1	0	Q	q	1	3.597	1.546	8.72642850183765	
131959	9	4	4	8	*	5	2	42	42	1	4	1	1	0	K	k	1	4.272	0.737	8.72642850183765	
131959	10	3	1	3	*	4	-2	10	10	1	2	1	1	0	T	t	1	2.051	0.785	8.72642850183765	
131959	10	3	2	9	/	3	5	8	13	0	1	0	1	0	H	h	1	2.938	0.982	8.72642850183765	
131959	10	3	3	6	*	4	9	33	33	1	3	0	0	0	S	s	1	3.663	1.284	8.72642850183765	
131959	11	6	1	4	*	7	3	31	33	0	3	0	1	0	S	s	1	3.963	2.284	8.72642850183765	
131959	11	6	2	7	/	1	2	9	9	1	1	1	1	0	Y	y	1	2.957	0.788	8.72642850183765	
131959	11	6	3	5	*	3	6	21	19	0	2	0	1	0	L	l	1	3.529	1.116	8.72642850183765	
131959	11	6	4	8	*	8	-7	57	57	1	4	1	1	0	H	h	1	5.681	1.652	8.72642850183765	
131959	11	6	5	6	*	3	-1	17	17	1	2	1	1	0	T	t	1	2.906	0.902	8.72642850183765	
131959	11	6	6	5	*	5	-9	16	11	0	3	0	1	0	P	p	1	4.009	2.712	8.72642850183765	
131959	12	7	1	5	*	6	9	39	39	1	3	1	1	0	Q	q	1	1.855	0.841	8.72642850183765	
131959	12	7	2	6	/	1	3	9	9	1	1	1	1	0	Y	y	1	2.797	0.651	8.72642850183765	
131959	12	7	3	3	*	2	1	7	6	0	1	0	1	0	L	l	1	2.773	0.993	8.72642850183765	
131959	12	7	4	5	*	4	-6	14	14	1	3	1	1	0	T	t	1	2.979	0.946	8.72642850183765	
131959	12	7	5	8	*	2	-5	11	6	0	2	0	1	0	N	n	1	2.824	1.1	8.72642850183765	
131959	12	7	6	4	/	1	9	13	9	0	1	0	1	0	H	h	1	2.559	0.906	8.72642850183765	
131959	12	7	7	6	*	6	5	41	41	1	3	0	0	0	K	k	1	5.582	1.185	8.72642850183765	
131959	13	6	1	4	*	8	-1	31	31	1	3	1	1	0	S	s	1	3.931	0.918	8.72642850183765	
