SUBN	TRIAL	BLOCK	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
150855	1	1	STUDY	cave	senate	10	NA	NA	
150855	2	1	STUDY	rock	milk	0	NA	NA	
150855	3	1	STUDY	glue	force	5	NA	NA	
150855	4	1	STUDY	intent	knuckle	0	NA	NA	
150855	5	1	STUDY	ritual	rope	5	NA	NA	
150855	6	1	STUDY	bunch	bond	5	NA	NA	
150855	7	1	STUDY	pinch	fact	10	NA	NA	
150855	8	1	STUDY	crane	fool	0	NA	NA	
150855	9	1	STUDY	plant	worm	0	NA	NA	
150855	10	1	STUDY	fault	elbow	5	NA	NA	
150855	11	1	STUDY	lake	soak	10	NA	NA	
150855	12	1	STUDY	calf	annoy	5	NA	NA	
150855	13	1	STUDY	caring	skirt	0	NA	NA	
150855	14	1	STUDY	prison	loaf	10	NA	NA	
150855	15	1	STUDY	leaf	toad	10	NA	NA	
150855	16	1	STUDY	chapel	wart	10	NA	NA	
150855	17	1	STUDY	grip	beach	10	NA	NA	
150855	18	1	STUDY	highway	push	0	NA	NA	
150855	19	1	STUDY	need	faucet	5	NA	NA	
150855	20	1	STUDY	fail	toaster	5	NA	NA	
150855	21	1	STUDY	factor	spike	0	NA	NA	
150855	1	1	TEST	bunch	bond	5	skip	0	
150855	2	1	TEST	rock	milk	0	skip	0	
150855	3	1	TEST	lake	soak	10	skip	0	
150855	4	1	TEST	intent	knuckle	0	skip	0	
150855	5	1	TEST	factor	spike	0	skip	0	
150855	6	1	TEST	fail	toaster	5	skip	0	
150855	7	1	TEST	ritual	rope	5	skip	0	
150855	8	1	TEST	need	faucet	5	skip	0	
150855	9	1	TEST	caring	skirt	0	skip	0	
150855	10	1	TEST	prison	loaf	10	skip	0	
150855	11	1	TEST	glue	force	5	skip	0	
150855	12	1	TEST	crane	fool	0	skip	0	
150855	13	1	TEST	calf	annoy	5	skip	0	
150855	14	1	TEST	grip	beach	10	skip	0	
150855	15	1	TEST	highway	push	0	skip	0	
150855	16	1	TEST	plant	worm	0	skip	0	
150855	17	1	TEST	fault	elbow	5	skip	0	
150855	18	1	TEST	cave	senate	10	skip	0	
150855	19	1	TEST	pinch	fact	10	skip	0	
150855	20	1	TEST	leaf	toad	10	skip	0	
150855	21	1	TEST	chapel	wart	10	skip	0	
150855	1	2	STUDY	veteran	raft	5	NA	NA	
150855	2	2	STUDY	collect	loyalty	10	NA	NA	
150855	3	2	STUDY	twist	produce	10	NA	NA	
150855	4	2	STUDY	bias	sirloin	0	NA	NA	
150855	5	2	STUDY	gown	nap	5	NA	NA	
150855	6	2	STUDY	sleep	tread	5	NA	NA	
150855	7	2	STUDY	nerve	bumper	5	NA	NA	
150855	8	2	STUDY	quit	defrost	5	NA	NA	
150855	9	2	STUDY	glance	kin	0	NA	NA	
150855	10	2	STUDY	board	funeral	5	NA	NA	
150855	11	2	STUDY	date	laugh	10	NA	NA	
150855	12	2	STUDY	bath	mailman	0	NA	NA	
150855	13	2	STUDY	pork	emperor	0	NA	NA	
150855	14	2	STUDY	word	apex	5	NA	NA	
150855	15	2	STUDY	fan	feature	0	NA	NA	
150855	16	2	STUDY	bacon	feud	10	NA	NA	
150855	17	2	STUDY	capital	figure	10	NA	NA	
150855	18	2	STUDY	essence	cure	10	NA	NA	
150855	19	2	STUDY	anger	decay	0	NA	NA	
150855	20	2	STUDY	percent	elk	10	NA	NA	
150855	21	2	STUDY	chicken	beet	0	NA	NA	
150855	1	2	TEST	fan	feature	0	skip	0	
150855	2	2	TEST	bias	sirloin	0	skip	0	
150855	3	2	TEST	date	laugh	10	skip	0	
150855	4	2	TEST	gown	nap	5	skip	0	
150855	5	2	TEST	anger	decay	0	skip	0	
150855	6	2	TEST	glance	kin	0	skip	0	
150855	7	2	TEST	collect	loyalty	10	skip	0	
150855	8	2	TEST	essence	cure	10	skip	0	
150855	9	2	TEST	pork	emperor	0	skip	0	
150855	10	2	TEST	bacon	feud	10	skip	0	
150855	11	2	TEST	percent	elk	10	skip	0	
150855	12	2	TEST	capital	figure	10	skip	0	
150855	13	2	TEST	chicken	beet	0	skip	0	
150855	14	2	TEST	board	funeral	5	skip	0	
150855	15	2	TEST	nerve	bumper	5	skip	0	
150855	16	2	TEST	bath	mailman	0	skip	0	
150855	17	2	TEST	sleep	tread	5	skip	0	
150855	18	2	TEST	twist	produce	10	skip	0	
150855	19	2	TEST	word	apex	5	skip	0	
150855	20	2	TEST	veteran	raft	5	skip	0	
150855	21	2	TEST	quit	defrost	5	skip	0	
150855	1	3	STUDY	balcony	latin	10	NA	NA	
150855	2	3	STUDY	retain	strap	0	NA	NA	
150855	3	3	STUDY	college	proverb	0	NA	NA	
150855	4	3	STUDY	fig	buyer	5	NA	NA	
150855	5	3	STUDY	climax	saucer	5	NA	NA	
