Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
153518	SqPrac1	2	1	NA	NA	NA	NA	NA	8	8	1	NA	NA	10	
153518	SqPrac1	2	2	NA	NA	NA	NA	NA	13	13	1	NA	NA	10	
153518	SqPrac2	3	1	NA	NA	NA	NA	NA	2	2	1	NA	NA	10	
153518	SqPrac2	3	2	NA	NA	NA	NA	NA	5	5	1	NA	NA	10	
153518	SqPrac2	3	3	NA	NA	NA	NA	NA	14	14	1	NA	NA	10	
153518	Symm1	6	1	pracsymm11.bmp	nonsymmetric	NA	1	0	NA	NA	NA	1.861	1.902	10	
153518	Symm1	6	2	pracsymm7.bmp	symmetric	NA	1	0	NA	NA	NA	2.09	1.196	10	
153518	Symm1	6	3	pracsymm15.bmp	nonsymmetric	NA	1	0	NA	NA	NA	1.592	1.409	10	
153518	Symm1	6	4	pracsymm13.bmp	nonsymmetric	NA	1	0	NA	NA	NA	1.873	2.076	10	
153518	Symm1	6	5	pracsymm10.bmp	nonsymmetric	NA	1	0	NA	NA	NA	1.4	1.098	10	
153518	Symm1	6	6	pracsymm2.bmp	symmetric	NA	1	0	NA	NA	NA	2.682	1.213	10	
153518	CombPrac1	2	1	pracsymm6.bmp	symmetric	NA	1	0	2	2	1	3.051	0.984	10	
153518	CombPrac1	2	2	pracsymm4.bmp	symmetric	NA	1	0	9	9	1	2.954	1.412	10	
153518	CombPrac2	2	1	pracsymm9.bmp	nonsymmetric	NA	1	0	13	13	1	1.685	1.104	10	
153518	CombPrac2	2	2	pracsymm3.bmp	symmetric	NA	1	0	4	4	1	1.784	1.168	10	
153518	1	5	1	symm48.bmp	nonsymmetric	NA	1	0	3	3	1	1.819	1.345	5.0226103463561245	
153518	1	5	2	symm34.bmp	nonsymmetric	NA	1	0	15	15	1	1.351	1.117	5.0226103463561245	
153518	1	5	3	symm47.bmp	nonsymmetric	NA	1	0	5	12	0	1.433	1.021	5.0226103463561245	
153518	1	5	4	symm4.bmp	symmetric	NA	1	0	8	5	0	1.573	1.299	5.0226103463561245	
153518	1	5	5	symm12.bmp	symmetric	NA	1	0	2	0	0	2.675	0.726	5.0226103463561245	
153518	2	2	1	symm13.bmp	symmetric	NA	1	0	10	10	1	1.943	1.251	5.0226103463561245	
