SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
115926	1	STUDY	shame	abuse	2	NA	NA	
115926	2	STUDY	beat	blend	5	NA	NA	
115926	3	STUDY	defeat	battle	2	NA	NA	
115926	4	STUDY	saint	priest	0	NA	NA	
115926	5	STUDY	spool	pool	1	NA	NA	
115926	6	STUDY	sleeve	jacket	4	NA	NA	
115926	7	STUDY	choose	freedom	3	NA	NA	
115926	8	STUDY	bead	rain	4	NA	NA	
115926	9	STUDY	snake	ugly	5	NA	NA	
115926	10	STUDY	coin	bill	0	NA	NA	
115926	11	STUDY	damp	stink	0	NA	NA	
115926	12	STUDY	support	love	0	NA	NA	
115926	13	STUDY	party	friend	2	NA	NA	
115926	14	STUDY	contact	apart	2	NA	NA	
115926	15	STUDY	throw	move	3	NA	NA	
115926	16	STUDY	collar	blouse	1	NA	NA	
115926	17	STUDY	coast	float	5	NA	NA	
115926	18	STUDY	peel	apple	3	NA	NA	
115926	19	STUDY	chief	major	2	NA	NA	
115926	20	STUDY	marry	family	3	NA	NA	
115926	21	STUDY	beer	taste	0	NA	NA	
115926	22	STUDY	stalk	kill	2	NA	NA	
115926	23	STUDY	space	black	0	NA	NA	
115926	24	STUDY	grove	group	0	NA	NA	
115926	25	STUDY	grave	bad	5	NA	NA	
115926	26	STUDY	piano	man	4	NA	NA	
115926	27	STUDY	math	test	0	NA	NA	
115926	28	STUDY	circus	lion	4	NA	NA	
115926	29	STUDY	pig	dirt	5	NA	NA	
115926	30	STUDY	student	stress	5	NA	NA	
115926	31	STUDY	grow	rise	1	NA	NA	
115926	32	STUDY	cost	lot	3	NA	NA	
115926	33	STUDY	dawn	night	1	NA	NA	
115926	34	STUDY	shop	keeper	3	NA	NA	
115926	35	STUDY	crowd	big	4	NA	NA	
115926	36	STUDY	build	add	1	NA	NA	
115926	37	STUDY	paint	smell	1	NA	NA	
115926	38	STUDY	curve	girl	5	NA	NA	
115926	39	STUDY	marsh	field	4	NA	NA	
115926	40	STUDY	stay	home	4	NA	NA	
115926	41	STUDY	dizzy	confuse	4	NA	NA	
115926	42	STUDY	demand	take	3	NA	NA	
115926	43	STUDY	tale	end	2	NA	NA	
115926	44	STUDY	tumble	mat	5	NA	NA	
115926	45	STUDY	barrel	drum	2	NA	NA	
115926	46	STUDY	stare	rude	3	NA	NA	
115926	47	STUDY	maid	honor	2	NA	NA	
115926	48	STUDY	vacate	evacuate	0	NA	NA	
115926	49	STUDY	search	lost	1	NA	NA	
115926	50	STUDY	bath	house	3	NA	NA	
115926	51	STUDY	artist	picture	1	NA	NA	
115926	52	STUDY	mask	scuba	5	NA	NA	
115926	53	STUDY	taboo	norm	1	NA	NA	
115926	54	STUDY	tomato	hot	4	NA	NA	
115926	1	TEST	curve	girl	5	woman	0	
115926	2	TEST	circus	lion	4	lion	1	
115926	3	TEST	sleeve	jacket	4	jacket	1	
115926	4	TEST	cost	lot	3	lot	1	
115926	5	TEST	collar	blouse	1	blouse	1	
115926	6	TEST	crowd	big	4	giant	0	
115926	7	TEST	shop	keeper	3	keeper	1	
115926	8	TEST	marsh	field	4	field	1	
115926	9	TEST	search	lost	1	rescue	0	
115926	10	TEST	stare	rude	3	rude	1	
115926	11	TEST	marry	family	3	family	1	
115926	12	TEST	maid	honor	2	honor	1	
115926	13	TEST	damp	stink	0	marsh	0	
115926	14	TEST	grave	bad	5	serious	0	
115926	15	TEST	coast	float	5	float	1	
115926	16	TEST	snake	ugly	5	ugly	1	
115926	17	TEST	defeat	battle	2	battle	1	
115926	18	TEST	support	love	0	people	0	
115926	19	TEST	peel	apple	3	apple	1	
115926	20	TEST	taboo	norm	1	hidden	0	
115926	21	TEST	demand	take	3	take	1	
115926	22	TEST	barrel	drum	2	drum	1	
115926	23	TEST	build	add	1	add	1	
115926	24	TEST	contact	apart	2	call	0	
115926	25	TEST	bead	rain	4	rain	1	
115926	26	TEST	tomato	hot	4	hot	1	
115926	27	TEST	paint	smell	1	smell	1	
115926	28	TEST	space	black	0	black	1	
115926	29	TEST	mask	scuba	5	scuba	1	
115926	30	TEST	bath	house	3	shower	0	
115926	31	TEST	grow	rise	1	tall	0	
115926	32	TEST	chief	major	2	major	1	
115926	33	TEST	piano	man	4	man	1	
115926	34	TEST	beat	blend	5	hit	0	
115926	35	TEST	dawn	night	1	sun	0	
115926	36	TEST	stalk	kill	2	kill	1	
115926	37	TEST	artist	picture	1	paint	0	
115926	38	TEST	party	friend	2	friend	1	
115926	39	TEST	stay	home	4	home	1	
115926	40	TEST	saint	priest	0	priest	1	
115926	41	TEST	tumble	mat	5	mat	1	
115926	42	TEST	tale	end	2	end	1	
115926	43	TEST	grove	group	0	plant	0	
115926	44	TEST	beer	taste	0	sip	0	
115926	45	TEST	math	test	0	problem	0	
115926	46	TEST	coin	bill	0	bill	1	
115926	47	TEST	spool	pool	1	pool	1	
115926	48	TEST	student	stress	5	teacher	0	
115926	49	TEST	pig	dirt	5	dirt	1	
115926	50	TEST	dizzy	confuse	4	confused	0	
115926	51	TEST	shame	abuse	2	abuse	1	
115926	52	TEST	vacate	evacuate	0	leave	0	
115926	53	TEST	choose	freedom	3	pick	0	
115926	54	TEST	throw	move	3	move	1	
