SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
090049	1	STUDY	circus	lion	4	NA	NA	
090049	2	STUDY	tumble	mat	5	NA	NA	
090049	3	STUDY	saint	priest	0	NA	NA	
090049	4	STUDY	marry	family	3	NA	NA	
090049	5	STUDY	throw	move	3	NA	NA	
090049	6	STUDY	sleeve	jacket	4	NA	NA	
090049	7	STUDY	grove	group	0	NA	NA	
090049	8	STUDY	paint	smell	1	NA	NA	
090049	9	STUDY	curve	girl	5	NA	NA	
090049	10	STUDY	pig	dirt	5	NA	NA	
090049	11	STUDY	shop	keeper	3	NA	NA	
090049	12	STUDY	maid	honor	2	NA	NA	
090049	13	STUDY	collar	blouse	1	NA	NA	
090049	14	STUDY	vacate	evacuate	0	NA	NA	
090049	15	STUDY	stay	home	4	NA	NA	
090049	16	STUDY	grave	bad	5	NA	NA	
090049	17	STUDY	tomato	hot	4	NA	NA	
090049	18	STUDY	search	lost	1	NA	NA	
090049	19	STUDY	barrel	drum	2	NA	NA	
090049	20	STUDY	stalk	kill	2	NA	NA	
090049	21	STUDY	bead	rain	4	NA	NA	
090049	22	STUDY	party	friend	2	NA	NA	
090049	23	STUDY	taboo	norm	1	NA	NA	
090049	24	STUDY	snake	ugly	5	NA	NA	
090049	25	STUDY	dizzy	confuse	4	NA	NA	
090049	26	STUDY	demand	take	3	NA	NA	
090049	27	STUDY	damp	stink	0	NA	NA	
090049	28	STUDY	support	love	0	NA	NA	
090049	29	STUDY	space	black	0	NA	NA	
090049	30	STUDY	piano	man	4	NA	NA	
090049	31	STUDY	cost	lot	3	NA	NA	
090049	32	STUDY	contact	apart	2	NA	NA	
090049	33	STUDY	defeat	battle	2	NA	NA	
090049	34	STUDY	marsh	field	4	NA	NA	
090049	35	STUDY	math	test	0	NA	NA	
090049	36	STUDY	beat	blend	5	NA	NA	
090049	37	STUDY	crowd	big	4	NA	NA	
090049	38	STUDY	shame	abuse	2	NA	NA	
090049	39	STUDY	build	add	1	NA	NA	
090049	40	STUDY	choose	freedom	3	NA	NA	
090049	41	STUDY	stare	rude	3	NA	NA	
090049	42	STUDY	beer	taste	0	NA	NA	
090049	43	STUDY	grow	rise	1	NA	NA	
090049	44	STUDY	tale	end	2	NA	NA	
090049	45	STUDY	artist	picture	1	NA	NA	
090049	46	STUDY	peel	apple	3	NA	NA	
090049	47	STUDY	coin	bill	0	NA	NA	
090049	48	STUDY	dawn	night	1	NA	NA	
090049	49	STUDY	chief	major	2	NA	NA	
090049	50	STUDY	coast	float	5	NA	NA	
090049	51	STUDY	student	stress	5	NA	NA	
090049	52	STUDY	spool	pool	1	NA	NA	
090049	53	STUDY	mask	scuba	5	NA	NA	
090049	54	STUDY	bath	house	3	NA	NA	
090049	1	TEST	marry	family	3	skip	0	
090049	2	TEST	coast	float	5	float	1	
090049	3	TEST	paint	smell	1	skip	0	
090049	4	TEST	peel	apple	3	apple	1	
090049	5	TEST	curve	girl	5	girl	1	
090049	6	TEST	marsh	field	4	field	1	
090049	7	TEST	sleeve	jacket	4	shirt	0	
090049	8	TEST	grow	rise	1	rise	1	
090049	9	TEST	throw	move	3	skip	0	
090049	10	TEST	party	friend	2	friend	1	
090049	11	TEST	search	lost	1	lost	1	
090049	12	TEST	pig	dirt	5	girl	0	
090049	13	TEST	grove	group	0	bad	0	
090049	14	TEST	maid	honor	2	search	0	
090049	15	TEST	beat	blend	5	skip	0	
090049	16	TEST	vacate	evacuate	0	leave	0	
090049	17	TEST	shame	abuse	2	abuse	1	
090049	18	TEST	artist	picture	1	picture	1	
090049	19	TEST	taboo	norm	1	skip	0	
090049	20	TEST	stare	rude	3	rude	1	
090049	21	TEST	circus	lion	4	lion	1	
090049	22	TEST	bead	rain	4	rain	1	
090049	23	TEST	coin	bill	0	skip	0	
090049	24	TEST	tumble	mat	5	mat	1	
090049	25	TEST	shop	keeper	3	skip	0	
090049	26	TEST	tale	end	2	end	1	
090049	27	TEST	build	add	1	add	1	
090049	28	TEST	math	test	0	skip	0	
090049	29	TEST	spool	pool	1	skip	0	
090049	30	TEST	space	black	0	skip	0	
090049	31	TEST	damp	stink	0	skip	0	
090049	32	TEST	mask	scuba	5	skip	0	
090049	33	TEST	dizzy	confuse	4	confuse	1	
090049	34	TEST	grave	bad	5	bad	1	
090049	35	TEST	dawn	night	1	night	1	
090049	36	TEST	beer	taste	0	barrel	0	
090049	37	TEST	cost	lot	3	lot	1	
090049	38	TEST	chief	major	2	major	1	
090049	39	TEST	saint	priest	0	skip	0	
090049	40	TEST	demand	take	3	take	1	
090049	41	TEST	tomato	hot	4	hot	1	
090049	42	TEST	choose	freedom	3	skip	0	
090049	43	TEST	bath	house	3	house	1	
090049	44	TEST	snake	ugly	5	ugly	1	
090049	45	TEST	barrel	drum	2	drum	1	
090049	46	TEST	piano	man	4	man	1	
090049	47	TEST	student	stress	5	stress	1	
090049	48	TEST	defeat	battle	2	battle	1	
090049	49	TEST	collar	blouse	1	skip	0	
090049	50	TEST	stalk	kill	2	kill	1	
090049	51	TEST	crowd	big	4	big	1	
090049	52	TEST	support	love	0	skip	0	
090049	53	TEST	stay	home	4	skip	0	
090049	54	TEST	contact	apart	2	apart	1	
