SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
214120	1	STUDY	dizzy	confuse	4	NA	NA	
214120	2	STUDY	math	test	0	NA	NA	
214120	3	STUDY	choose	freedom	3	NA	NA	
214120	4	STUDY	maid	honor	2	NA	NA	
214120	5	STUDY	peel	apple	3	NA	NA	
214120	6	STUDY	search	lost	1	NA	NA	
214120	7	STUDY	taboo	norm	1	NA	NA	
214120	8	STUDY	grow	rise	1	NA	NA	
214120	9	STUDY	tumble	mat	5	NA	NA	
214120	10	STUDY	party	friend	2	NA	NA	
214120	11	STUDY	stay	home	4	NA	NA	
214120	12	STUDY	coin	bill	0	NA	NA	
214120	13	STUDY	contact	apart	2	NA	NA	
214120	14	STUDY	stare	rude	3	NA	NA	
214120	15	STUDY	demand	take	3	NA	NA	
214120	16	STUDY	barrel	drum	2	NA	NA	
214120	17	STUDY	tomato	hot	4	NA	NA	
214120	18	STUDY	spool	pool	1	NA	NA	
214120	19	STUDY	stalk	kill	2	NA	NA	
214120	20	STUDY	vacate	evacuate	0	NA	NA	
214120	21	STUDY	dawn	night	1	NA	NA	
214120	22	STUDY	build	add	1	NA	NA	
214120	23	STUDY	piano	man	4	NA	NA	
214120	24	STUDY	beat	blend	5	NA	NA	
214120	25	STUDY	marry	family	3	NA	NA	
214120	26	STUDY	tale	end	2	NA	NA	
214120	27	STUDY	coast	float	5	NA	NA	
214120	28	STUDY	marsh	field	4	NA	NA	
214120	29	STUDY	pig	dirt	5	NA	NA	
214120	30	STUDY	sleeve	jacket	4	NA	NA	
214120	31	STUDY	bath	house	3	NA	NA	
214120	32	STUDY	throw	move	3	NA	NA	
214120	33	STUDY	support	love	0	NA	NA	
214120	34	STUDY	beer	taste	0	NA	NA	
214120	35	STUDY	shop	keeper	3	NA	NA	
214120	36	STUDY	space	black	0	NA	NA	
214120	37	STUDY	grave	bad	5	NA	NA	
214120	38	STUDY	paint	smell	1	NA	NA	
214120	39	STUDY	cost	lot	3	NA	NA	
214120	40	STUDY	saint	priest	0	NA	NA	
214120	41	STUDY	damp	stink	0	NA	NA	
214120	42	STUDY	student	stress	5	NA	NA	
214120	43	STUDY	crowd	big	4	NA	NA	
214120	44	STUDY	defeat	battle	2	NA	NA	
214120	45	STUDY	mask	scuba	5	NA	NA	
214120	46	STUDY	chief	major	2	NA	NA	
214120	47	STUDY	circus	lion	4	NA	NA	
214120	48	STUDY	snake	ugly	5	NA	NA	
214120	49	STUDY	bead	rain	4	NA	NA	
214120	50	STUDY	curve	girl	5	NA	NA	
214120	51	STUDY	collar	blouse	1	NA	NA	
214120	52	STUDY	shame	abuse	2	NA	NA	
214120	53	STUDY	grove	group	0	NA	NA	
214120	54	STUDY	artist	picture	1	NA	NA	
214120	1	TEST	crowd	big	4	film	0	
214120	2	TEST	shame	abuse	2	will  	0	
214120	3	TEST	bead	rain	4	head	0	
214120	4	TEST	beat	blend	5	chair	0	
214120	5	TEST	pig	dirt	5	flower	0	
214120	6	TEST	tale	end	2	told	0	
214120	7	TEST	curve	girl	5	smart	0	
214120	8	TEST	barrel	drum	2	house	0	
214120	9	TEST	support	love	0	task	0	
214120	10	TEST	maid	honor	2	small	0	
214120	11	TEST	grove	group	0	natural	0	
214120	12	TEST	space	black	0	down	0	
214120	13	TEST	vacate	evacuate	0	small	0	
214120	14	TEST	sleeve	jacket	4	shirt	0	
214120	15	TEST	peel	apple	3	plum	0	
214120	16	TEST	contact	apart	2	center	0	
214120	17	TEST	grave	bad	5	ground	0	
214120	18	TEST	tumble	mat	5	down	0	
214120	19	TEST	chief	major	2	council	0	
214120	20	TEST	demand	take	3	chair	0	
214120	21	TEST	snake	ugly	5	house	0	
214120	22	TEST	beer	taste	0	bar	0	
214120	23	TEST	marsh	field	4	march	0	
214120	24	TEST	choose	freedom	3	now	0	
214120	25	TEST	spool	pool	1	now	0	
214120	26	TEST	collar	blouse	1	close	0	
214120	27	TEST	shop	keeper	3	tree	0	
214120	28	TEST	stalk	kill	2	tree	0	
214120	29	TEST	taboo	norm	1	flower	0	
214120	30	TEST	paint	smell	1	table	0	
214120	31	TEST	grow	rise	1	chair	0	
214120	32	TEST	search	lost	1	win	0	
214120	33	TEST	piano	man	4	surprise	0	
214120	34	TEST	defeat	battle	2	done	0	
214120	35	TEST	damp	stink	0	chair	0	
214120	36	TEST	bath	house	3	now	0	
214120	37	TEST	party	friend	2	here	0	
214120	38	TEST	dizzy	confuse	4	chair	0	
214120	39	TEST	mask	scuba	5	chair	0	
214120	40	TEST	marry	family	3	march	0	
214120	41	TEST	saint	priest	0	now	0	
214120	42	TEST	student	stress	5	trial	0	
214120	43	TEST	math	test	0	test	1	
214120	44	TEST	circus	lion	4	student	0	
214120	45	TEST	throw	move	3	chair	0	
214120	46	TEST	artist	picture	1	done	0	
214120	47	TEST	stare	rude	3	paint	0	
214120	48	TEST	stay	home	4	sleep	0	
214120	49	TEST	build	add	1	now	0	
214120	50	TEST	dawn	night	1	now	0	
214120	51	TEST	coast	float	5	chair	0	
214120	52	TEST	cost	lot	3	memory	0	
214120	53	TEST	tomato	hot	4	plant	0	
214120	54	TEST	coin	bill	0	purse	0	
