SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
095536	Cal	15	1	7	*	7	-8	41	41	1	4	1	1	0	-	NA	-1	2.305	0.848	10	
095536	Cal	15	2	6	/	2	2	5	5	1	1	1	1	0	-	NA	-1	2.467	0.717	10	
095536	Cal	15	3	7	*	9	3	66	71	0	4	0	1	0	-	NA	-1	1.79	1.107	10	
095536	Cal	15	4	1	*	2	8	10	10	1	1	1	1	0	-	NA	-1	1.153	0.804	10	
095536	Cal	15	5	9	/	1	-6	3	4	0	1	0	1	0	-	NA	-1	1.472	1.155	10	
095536	Cal	15	6	1	*	4	-1	3	3	1	1	1	1	0	-	NA	-1	1.629	0.816	10	
095536	Cal	15	7	4	*	6	-4	20	20	1	3	1	1	0	-	NA	-1	1.328	1.263	10	
095536	Cal	15	8	6	*	8	-1	47	44	0	4	0	1	0	-	NA	-1	0.273	1.721	10	
095536	Cal	15	9	5	*	9	-1	44	41	0	4	0	1	0	-	NA	-1	1.772	1.26	10	
095536	Cal	15	10	9	/	9	9	10	8	0	1	0	1	0	-	NA	-1	1.426	1.355	10	
095536	Cal	15	11	4	*	9	-6	30	30	1	3	1	1	0	-	NA	-1	1.168	1.926	10	
095536	Cal	15	12	3	*	5	-4	11	11	1	2	1	1	0	-	NA	-1	1.396	0.909	10	
095536	Cal	15	13	8	/	4	3	5	6	0	1	0	1	0	-	NA	-1	1.226	1.448	10	
095536	Cal	15	14	5	*	8	-7	33	29	0	4	0	1	0	-	NA	-1	1.298	1.875	10	
095536	Cal	15	15	6	*	7	-7	35	27	0	4	0	1	0	-	NA	-1	1.329	1.266	10	
095536	Prac1	2	1	6	/	3	9	11	11	1	1	1	1	0	Q	q	1	2.427	1.008	3.7077980959451478	
095536	Prac1	2	2	7	*	5	-4	31	40	0	3	0	1	0	S	s	1	1.867	1.091	3.7077980959451478	
095536	Prac2	3	1	2	*	7	-7	7	3	0	2	0	1	0	Q	q	1	1.548	1.296	3.7077980959451478	
095536	Prac2	3	2	2	*	9	-1	17	17	1	2	1	1	0	Y	y	1	1.939	1.009	3.7077980959451478	
095536	Prac2	3	3	8	*	7	-9	47	43	0	4	1	0	0	R	r	1	1.951	1.462	3.7077980959451478	
095536	3	6	1	1	*	5	9	14	14	1	1	1	1	0	Q	q	1	1.503	1.008	3.7077980959451478	
095536	3	6	2	4	*	3	6	18	13	0	2	0	1	0	P	p	1	2.487	1.169	3.7077980959451478	
095536	3	6	3	7	/	7	5	6	6	1	1	0	0	0	T	t	1	0.181	1.798	3.7077980959451478	
095536	3	6	4	1	*	9	1	10	2	0	1	0	1	0	H	h	1	1.201	1.606	3.7077980959451478	
095536	3	6	5	4	/	4	1	2	2	1	1	1	1	0	K	k	1	1.054	0.861	3.7077980959451478	
095536	3	6	6	7	*	4	-6	22	14	0	3	0	1	0	F	f	1	1.482	1.731	3.7077980959451478	
095536	4	4	1	1	/	1	1	2	2	1	1	1	1	0	K	k	1	1.182	0.704	3.7077980959451478	
095536	4	4	2	2	/	1	8	10	2	0	1	0	1	0	H	h	1	1.445	1.195	3.7077980959451478	
095536	4	4	3	3	/	1	3	6	6	1	1	1	1	0	N	n	1	1.202	0.966	3.7077980959451478	
095536	4	4	4	2	*	5	6	16	7	0	2	0	1	0	S	s	1	1.369	1.304	3.7077980959451478	
095536	5	3	1	8	*	6	-4	44	40	0	4	1	0	0	L	l	1	2.208	1.518	3.7077980959451478	
095536	5	3	2	1	*	8	5	13	13	1	1	1	1	0	H	h	1	0.176	1.757	3.7077980959451478	
095536	5	3	3	7	*	8	-2	54	54	1	4	1	1	0	Q	q	1	1.461	1.199	3.7077980959451478	
095536	6	5	1	3	*	7	-2	19	19	1	3	1	1	0	R	r	1	1.3	1.013	3.7077980959451478	
095536	6	5	2	8	/	8	5	6	15	0	1	0	1	0	P	p	1	1.227	0.989	3.7077980959451478	
095536	6	5	3	9	*	5	1	46	46	1	4	1	1	0	N	n	1	1.175	1.846	3.7077980959451478	
095536	6	5	4	8	*	9	5	77	77	1	4	1	1	0	Q	q	1	1.194	1.335	3.7077980959451478	
095536	6	5	5	4	*	5	2	22	13	0	3	0	1	0	Y	y	1	0.956	1.02	3.7077980959451478	
095536	7	7	1	5	*	7	3	38	38	1	3	1	1	0	P	p	1	1.471	1.042	3.7077980959451478	
095536	7	7	2	4	*	4	-7	9	9	1	2	1	1	0	N	n	1	0.815	1.647	3.7077980959451478	
095536	7	7	3	3	/	3	8	9	16	0	1	0	1	0	S	s	1	0.572	1.651	3.7077980959451478	
095536	7	7	4	2	*	4	4	12	12	1	1	1	1	0	H	h	1	0.788	1.088	3.7077980959451478	
095536	7	7	5	3	*	6	3	21	14	0	2	0	1	0	T	t	1	0.925	0.996	3.7077980959451478	
095536	7	7	6	9	*	7	6	69	69	1	4	1	1	0	J	j	1	0.956	1.198	3.7077980959451478	
095536	7	7	7	8	/	1	-1	7	8	0	1	0	1	0	R	-	0	0.826	1.975	3.7077980959451478	
095536	8	5	1	3	*	3	-8	1	1	1	1	1	1	0	F	f	1	1.154	1.767	3.7077980959451478	
095536	8	5	2	6	*	5	-7	23	23	1	3	1	1	0	H	h	1	0.25	1.377	3.7077980959451478	
095536	8	5	3	7	*	3	8	29	27	0	3	0	1	0	K	k	1	0.744	1.726	3.7077980959451478	
095536	8	5	4	1	*	7	-4	3	9	0	1	0	1	0	N	n	1	0.576	2.229	3.7077980959451478	
095536	8	5	5	9	*	3	-8	19	19	1	3	0	0	0	Q	q	1	1.067	1.479	3.7077980959451478	
095536	9	4	1	8	*	3	-9	15	15	1	3	1	1	0	J	j	1	1.568	1.591	3.7077980959451478	
095536	9	4	2	9	*	6	-6	48	39	0	4	0	1	0	L	l	1	1.345	1.908	3.7077980959451478	
095536	9	4	3	6	*	2	-9	3	3	1	2	0	0	0	S	s	1	0.232	2.028	3.7077980959451478	
095536	9	4	4	8	*	5	9	49	43	0	4	0	1	0	H	h	1	0.859	1.358	3.7077980959451478	
095536	10	3	1	3	*	4	6	18	27	0	2	0	1	0	R	r	1	1.035	1.224	3.7077980959451478	
095536	10	3	2	9	/	3	4	7	7	1	1	1	1	0	P	p	1	1.263	0.809	3.7077980959451478	
095536	10	3	3	6	*	4	-5	19	12	0	3	1	0	0	F	f	1	0.05	1.254	3.7077980959451478	
095536	11	6	1	4	*	7	-2	26	29	0	3	NA	0	1	P	p	1	3.7077980959451478	0	3.7077980959451478	
095536	11	6	2	7	/	1	-5	2	7	0	1	0	1	0	F	f	1	1.581	1.217	3.7077980959451478	
095536	11	6	3	5	*	3	-8	7	7	1	2	1	1	0	R	r	1	1.14	1.005	3.7077980959451478	
095536	11	6	4	8	*	8	-2	62	57	0	4	0	1	0	L	l	1	0.508	1.694	3.7077980959451478	
095536	11	6	5	6	*	3	9	27	27	1	2	0	0	0	J	j	1	0.922	1.492	3.7077980959451478	
095536	11	6	6	5	*	5	7	32	32	1	3	1	1	0	H	h	1	0.858	0.924	3.7077980959451478	
095536	12	7	1	5	*	6	5	35	35	1	3	1	1	0	F	f	1	1.069	1.868	3.7077980959451478	
095536	12	7	2	6	/	1	2	8	13	0	1	0	1	0	S	s	1	1.386	0.949	3.7077980959451478	
095536	12	7	3	3	*	2	9	15	15	1	1	1	1	0	T	t	1	0.947	0.856	3.7077980959451478	
095536	12	7	4	5	*	4	-2	18	18	1	3	1	1	0	N	n	1	0.732	1.055	3.7077980959451478	
