SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
084925	Cal	15	1	7	*	7	-6	43	38	0	4	0	1	0	-	NA	-1	3.472	1.127	10	
084925	Cal	15	2	6	/	2	8	11	3	0	1	0	1	0	-	NA	-1	2.881	0.946	10	
084925	Cal	15	3	7	*	9	8	71	68	0	4	0	1	0	-	NA	-1	4.941	0.929	10	
084925	Cal	15	4	1	*	2	5	7	7	1	1	1	1	0	-	NA	-1	2.016	0.638	10	
084925	Cal	15	5	9	/	1	-3	6	9	0	1	0	1	0	-	NA	-1	1.937	1.206	10	
084925	Cal	15	6	1	*	4	3	7	16	0	1	0	1	0	-	NA	-1	1.48	1	10	
084925	Cal	15	7	4	*	6	8	32	32	1	3	1	1	0	-	NA	-1	4.804	0.864	10	
084925	Cal	15	8	6	*	8	8	56	56	1	4	NA	0	1	-	NA	-1	10	0	10	
084925	Cal	15	9	5	*	9	-1	44	42	0	4	0	1	0	-	NA	-1	4.361	0.943	10	
084925	Cal	15	10	9	/	9	9	10	11	0	1	0	1	0	-	NA	-1	2.817	1.22	10	
084925	Cal	15	11	4	*	9	-2	34	41	0	3	0	1	0	-	NA	-1	5.726	1.046	10	
084925	Cal	15	12	3	*	5	1	16	16	1	2	1	1	0	-	NA	-1	1.574	0.737	10	
084925	Cal	15	13	8	/	4	7	9	9	1	1	1	1	0	-	NA	-1	4.186	0.809	10	
084925	Cal	15	14	5	*	8	2	42	42	1	4	1	1	0	-	NA	-1	2.616	0.726	10	
084925	Cal	15	15	6	*	7	-9	33	33	1	4	0	0	0	-	NA	-1	3.007	2.213	10	
084925	Prac1	2	1	6	/	3	6	8	8	1	1	0	0	0	H	h	1	2.798	1.173	9.668429389846072	
084925	Prac1	2	2	7	*	5	-2	33	29	0	3	0	1	0	T	t	1	4.048	0.958	9.668429389846072	
084925	Prac2	3	1	2	*	7	3	17	11	0	2	0	1	0	Y	s	0	2.88	0.938	9.668429389846072	
084925	Prac2	3	2	2	*	9	7	25	27	0	2	0	1	0	S	t	0	2.233	0.856	9.668429389846072	
084925	Prac2	3	3	8	*	7	-7	49	49	1	4	1	1	0	R	r	1	3.877	1.525	9.668429389846072	
084925	3	6	1	1	*	5	-1	4	4	1	1	1	1	0	J	j	1	1.907	0.889	9.668429389846072	
084925	3	6	2	4	*	3	2	14	14	1	2	1	1	0	N	n	1	3.729	1.741	9.668429389846072	
084925	3	6	3	7	/	7	6	7	14	0	1	0	1	0	S	s	1	1.664	0.914	9.668429389846072	
084925	3	6	4	1	*	9	2	11	8	0	1	0	1	0	Y	y	1	1.527	0.994	9.668429389846072	
084925	3	6	5	4	/	4	5	6	15	0	1	0	1	0	P	p	1	1.607	0.739	9.668429389846072	
084925	3	6	6	7	*	4	-8	20	20	1	3	1	1	0	K	h	0	3.917	0.672	9.668429389846072	
084925	4	4	1	1	/	1	1	2	2	1	1	1	1	0	R	-	0	1.917	0.666	9.668429389846072	
084925	4	4	2	2	/	1	5	7	7	1	1	1	1	0	H	-	0	3.059	0.748	9.668429389846072	
084925	4	4	3	3	/	1	-1	2	11	0	1	0	1	0	P	-	0	4.063	1.143	9.668429389846072	
084925	4	4	4	2	*	5	3	13	19	0	2	0	1	0	Y	-	0	5.539	0.844	9.668429389846072	
084925	5	3	1	8	*	6	9	57	54	0	4	0	1	0	P	p	1	3.983	1.287	9.668429389846072	
084925	5	3	2	1	*	8	-5	3	3	1	1	1	1	0	N	n	1	2.02	0.722	9.668429389846072	
084925	5	3	3	7	*	8	7	63	62	0	4	0	1	0	L	l	1	2.285	2.94	9.668429389846072	
084925	6	5	1	3	*	7	9	30	30	1	3	1	1	0	F	-	0	2.448	0.723	9.668429389846072	
084925	6	5	2	8	/	8	9	10	13	0	1	0	1	0	Q	-	0	3.047	0.943	9.668429389846072	
084925	6	5	3	9	*	5	2	47	39	0	4	0	1	0	L	-	0	3.491	0.903	9.668429389846072	
084925	6	5	4	8	*	9	-2	70	70	1	4	1	1	0	H	h	1	4.005	1.356	9.668429389846072	
084925	6	5	5	4	*	5	2	22	22	1	3	1	1	0	P	p	1	1.511	1.133	9.668429389846072	
084925	7	7	1	5	*	7	-6	29	29	1	3	NA	0	1	R	-	0	9.668429389846072	0	9.668429389846072	
084925	7	7	2	4	*	4	-5	11	9	0	2	1	0	0	P	-	0	4.752	2.692	9.668429389846072	
084925	7	7	3	3	/	3	5	6	13	0	1	0	1	0	Q	-	0	3.109	0.92	9.668429389846072	
084925	7	7	4	2	*	4	-6	2	2	1	1	1	1	0	L	-	0	1.422	0.656	9.668429389846072	
084925	7	7	5	3	*	6	-4	14	14	1	2	1	1	0	F	-	0	2.157	0.723	9.668429389846072	
084925	7	7	6	9	*	7	1	64	64	1	4	1	1	0	T	q	0	1.354	0.657	9.668429389846072	
084925	7	7	7	8	/	1	-4	4	1	0	1	0	1	0	K	k	1	2.528	0.9	9.668429389846072	
084925	8	5	1	3	*	3	3	12	12	1	1	1	1	0	T	-	0	1.709	0.78	9.668429389846072	
084925	8	5	2	6	*	5	7	37	37	1	3	1	1	0	F	-	0	2.376	0.66	9.668429389846072	
084925	8	5	3	7	*	3	-5	16	12	0	3	0	1	0	S	-	0	3.88	1.187	9.668429389846072	
084925	8	5	4	1	*	7	9	16	24	0	1	0	1	0	N	-	0	1.002	1.081	9.668429389846072	
084925	8	5	5	9	*	3	-7	20	26	0	3	0	1	0	K	k	1	2.244	0.954	9.668429389846072	
084925	9	4	1	8	*	3	5	29	27	0	3	0	1	0	Y	t	0	3.117	0.86	9.668429389846072	
084925	9	4	2	9	*	6	1	55	55	1	4	0	0	0	T	-	0	3.466	3.548	9.668429389846072	
084925	9	4	3	6	*	2	3	15	6	0	2	0	1	0	H	-	0	2.605	0.835	9.668429389846072	
084925	9	4	4	8	*	5	-2	38	38	1	4	1	1	0	Q	q	1	1.301	0.69	9.668429389846072	
084925	10	3	1	3	*	4	9	21	21	1	2	1	1	0	T	-	0	2.625	0.815	9.668429389846072	
084925	10	3	2	9	/	3	1	4	4	1	1	1	1	0	J	-	0	2.439	1.511	9.668429389846072	
084925	10	3	3	6	*	4	-5	19	11	0	3	0	1	0	Y	y	1	3.182	1.175	9.668429389846072	
084925	11	6	1	4	*	7	2	30	30	1	3	1	1	0	N	-	0	1.718	0.639	9.668429389846072	
084925	11	6	2	7	/	1	-4	3	8	0	1	0	1	0	Q	-	0	2.889	0.887	9.668429389846072	
084925	11	6	3	5	*	3	-7	8	14	0	2	0	1	0	R	-	0	5.329	1.681	9.668429389846072	
