SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
085734	1	STUDY	crowd	big	4	NA	NA	
085734	2	STUDY	student	stress	5	NA	NA	
085734	3	STUDY	artist	picture	1	NA	NA	
085734	4	STUDY	piano	man	4	NA	NA	
085734	5	STUDY	coast	float	5	NA	NA	
085734	6	STUDY	beer	taste	0	NA	NA	
085734	7	STUDY	circus	lion	4	NA	NA	
085734	8	STUDY	tomato	hot	4	NA	NA	
085734	9	STUDY	stare	rude	3	NA	NA	
085734	10	STUDY	bath	house	3	NA	NA	
085734	11	STUDY	support	love	0	NA	NA	
085734	12	STUDY	vacate	evacuate	0	NA	NA	
085734	13	STUDY	throw	move	3	NA	NA	
085734	14	STUDY	coin	bill	0	NA	NA	
085734	15	STUDY	grove	group	0	NA	NA	
085734	16	STUDY	search	lost	1	NA	NA	
085734	17	STUDY	defeat	battle	2	NA	NA	
085734	18	STUDY	chief	major	2	NA	NA	
085734	19	STUDY	dizzy	confuse	4	NA	NA	
085734	20	STUDY	shame	abuse	2	NA	NA	
085734	21	STUDY	mask	scuba	5	NA	NA	
085734	22	STUDY	paint	smell	1	NA	NA	
085734	23	STUDY	tumble	mat	5	NA	NA	
085734	24	STUDY	stalk	kill	2	NA	NA	
085734	25	STUDY	build	add	1	NA	NA	
085734	26	STUDY	saint	priest	0	NA	NA	
085734	27	STUDY	spool	pool	1	NA	NA	
085734	28	STUDY	collar	blouse	1	NA	NA	
085734	29	STUDY	demand	take	3	NA	NA	
085734	30	STUDY	shop	keeper	3	NA	NA	
085734	31	STUDY	sleeve	jacket	4	NA	NA	
085734	32	STUDY	taboo	norm	1	NA	NA	
085734	33	STUDY	peel	apple	3	NA	NA	
085734	34	STUDY	cost	lot	3	NA	NA	
085734	35	STUDY	barrel	drum	2	NA	NA	
085734	36	STUDY	choose	freedom	3	NA	NA	
085734	37	STUDY	party	friend	2	NA	NA	
085734	38	STUDY	marsh	field	4	NA	NA	
085734	39	STUDY	snake	ugly	5	NA	NA	
085734	40	STUDY	stay	home	4	NA	NA	
085734	41	STUDY	contact	apart	2	NA	NA	
085734	42	STUDY	bead	rain	4	NA	NA	
085734	43	STUDY	space	black	0	NA	NA	
085734	44	STUDY	beat	blend	5	NA	NA	
085734	45	STUDY	curve	girl	5	NA	NA	
085734	46	STUDY	tale	end	2	NA	NA	
085734	47	STUDY	marry	family	3	NA	NA	
085734	48	STUDY	dawn	night	1	NA	NA	
085734	49	STUDY	math	test	0	NA	NA	
085734	50	STUDY	maid	honor	2	NA	NA	
085734	51	STUDY	grow	rise	1	NA	NA	
085734	52	STUDY	pig	dirt	5	NA	NA	
085734	53	STUDY	grave	bad	5	NA	NA	
085734	54	STUDY	damp	stink	0	NA	NA	
085734	1	TEST	beer	taste	0	taste	1	
085734	2	TEST	dizzy	confuse	4	confuse	1	
085734	3	TEST	marry	family	3	family	1	
085734	4	TEST	student	stress	5	stress	1	
085734	5	TEST	support	love	0	love	1	
085734	6	TEST	grave	bad	5	bad	1	
085734	7	TEST	barrel	drum	2	rain	0	
085734	8	TEST	snake	ugly	5	ugly	1	
085734	9	TEST	stalk	kill	2	kill	1	
085734	10	TEST	build	add	1	house	0	
085734	11	TEST	piano	man	4	man	1	
085734	12	TEST	shame	abuse	2	abuse	1	
085734	13	TEST	artist	picture	1	brush	0	
085734	14	TEST	taboo	norm	1	norm	1	
085734	15	TEST	saint	priest	0	priest	1	
085734	16	TEST	circus	lion	4	lion	1	
085734	17	TEST	dawn	night	1	night	1	
085734	18	TEST	math	test	0	test	1	
085734	19	TEST	stay	home	4	home	1	
085734	20	TEST	bath	house	3	house	1	
085734	21	TEST	damp	stink	0	stink	1	
085734	22	TEST	coast	float	5	float	1	
085734	23	TEST	pig	dirt	5	dirt	1	
085734	24	TEST	demand	take	3	take	1	
085734	25	TEST	mask	scuba	5	scuba	1	
085734	26	TEST	maid	honor	2	honor	1	
085734	27	TEST	search	lost	1	lost	1	
085734	28	TEST	marsh	field	4	field	1	
085734	29	TEST	stare	rude	3	rude	1	
085734	30	TEST	chief	major	2	major	1	
085734	31	TEST	beat	blend	5	blend	1	
085734	32	TEST	coin	bill	0	bill 	0	
085734	33	TEST	defeat	battle	2	battle	1	
085734	34	TEST	paint	smell	1	smell	1	
085734	35	TEST	peel	apple	3	apple	1	
085734	36	TEST	crowd	big	4	big	1	
085734	37	TEST	throw	move	3	ball	0	
085734	38	TEST	tumble	mat	5	mat	1	
085734	39	TEST	grow	rise	1	rise	1	
085734	40	TEST	party	friend	2	friend	1	
085734	41	TEST	sleeve	jacket	4	jacket	1	
085734	42	TEST	tale	end	2	end	1	
085734	43	TEST	cost	lot	3	lot	1	
085734	44	TEST	vacate	evacuate	0	evacuate	1	
085734	45	TEST	contact	apart	2	paper	0	
085734	46	TEST	spool	pool	1	pool	1	
085734	47	TEST	space	black	0	black	1	
085734	48	TEST	tomato	hot	4	hot	1	
085734	49	TEST	shop	keeper	3	keeper	1	
085734	50	TEST	grove	group	0	group	1	
085734	51	TEST	bead	rain	4	rain	1	
085734	52	TEST	choose	freedom	3	freedom	1	
085734	53	TEST	curve	girl	5	girl	1	
085734	54	TEST	collar	blouse	1	blouse	1	
