SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
113836	Cal	15	1	silver	1	1	1	0	-	NA	-1	4.009	1.123	10	
113836	Cal	15	2	tennis	0	0	1	0	-	NA	-1	3.713	1.154	10	
113836	Cal	15	3	quarter	0	0	1	0	-	NA	-1	4.368	1.123	10	
113836	Cal	15	4	mountain	1	1	1	0	-	NA	-1	3.308	1.622	10	
113836	Cal	15	5	juice	0	1	0	0	-	NA	-1	3.401	1.95	10	
113836	Cal	15	6	nephew	0	0	1	0	-	NA	-1	5.6	1.092	10	
113836	Cal	15	7	spoon	0	0	1	0	-	NA	-1	3.713	1.186	10	
113836	Cal	15	8	deer	1	1	1	0	-	NA	-1	3.76	1.295	10	
113836	Cal	15	9	corn	0	0	1	0	-	NA	-1	3.759	1.045	10	
113836	Cal	15	10	gray	1	1	1	0	-	NA	-1	3.448	1.138	10	
113836	Cal	15	11	flute	0	0	1	0	-	NA	-1	3.183	1.139	10	
113836	Cal	15	12	cousin	0	0	1	0	-	NA	-1	4.18	1.03	10	
113836	Cal	15	13	boat	1	1	1	0	-	NA	-1	2.621	1.092	10	
113836	Cal	15	14	island	1	1	1	0	-	NA	-1	3.9	0.827	10	
113836	Cal	15	15	screw	0	1	0	0	-	NA	-1	4.087	1.17	10	
113836	Prac1	2	1	cabin	0	0	1	0	H	h	1	3.401	1.077	6.610254826424683	
113836	Prac1	2	2	egg	1	1	1	0	J	j	1	3.542	0.873	6.610254826424683	
113836	Prac2	2	1	robe	0	0	1	0	L	l	1	3.681	1.124	6.610254826424683	
113836	Prac2	2	2	garlic	0	0	1	0	R	r	1	3.338	0.874	6.610254826424683	
113836	3	5	1	rabbit	0	0	1	0	P	p	1	3.775	0.998	6.610254826424683	
113836	3	5	2	door	1	1	1	0	Y	y	1	3.401	0.842	6.610254826424683	
113836	3	5	3	emerald	1	1	1	0	N	n	1	3.666	1.762	6.610254826424683	
113836	3	5	4	sweater	0	0	1	0	Q	q	1	3.416	1.123	6.610254826424683	
113836	3	5	5	gasoline	0	0	1	0	H	h	1	3.931	0.874	6.610254826424683	
113836	4	3	1	hail	1	1	1	0	F	f	1	3.151	0.889	6.610254826424683	
113836	4	3	2	inch	1	1	1	0	R	r	1	3.947	2.371	6.610254826424683	
113836	4	3	3	bureau	1	1	1	0	L	l	1	4.805	1.108	6.610254826424683	
113836	5	4	1	doctor	1	1	1	0	H	h	1	3.65	0.92	6.610254826424683	
113836	5	4	2	baseball	1	1	1	0	Y	y	1	3.307	0.92	6.610254826424683	
113836	5	4	3	perch	0	1	0	0	T	t	1	3.385	1.404	6.610254826424683	
113836	5	4	4	professor	1	1	1	0	P	p	1	2.824	1.373	6.610254826424683	
113836	6	3	1	toe	0	0	1	0	L	l	1	2.699	0.92	6.610254826424683	
113836	6	3	2	pine	0	0	1	0	N	n	1	4.992	0.905	6.610254826424683	
113836	6	3	3	sock	1	1	1	0	Y	y	1	3.01	1.046	6.610254826424683	
113836	7	2	1	week	0	0	1	0	Y	y	1	2.777	0.811	6.610254826424683	
113836	7	2	2	pound	1	1	1	0	F	f	1	2.512	0.748	6.610254826424683	
113836	8	6	1	daisy	0	0	1	0	Y	y	1	2.761	0.983	6.610254826424683	
113836	8	6	2	poem	1	1	1	0	J	j	1	3.136	0.811	6.610254826424683	
113836	8	6	3	orange	1	1	1	0	Q	q	1	2.855	0.827	6.610254826424683	
113836	8	6	4	rose	1	1	1	0	T	t	1	4.368	1.014	6.610254826424683	
113836	8	6	5	bed	0	0	1	0	P	p	1	4.15	1.06	6.610254826424683	
113836	8	6	6	hammer	1	1	1	0	N	n	1	4.103	0.982	6.610254826424683	
113836	9	5	1	pepper	0	0	1	0	T	t	1	2.979	1.685	6.610254826424683	
113836	9	5	2	desert	0	0	1	0	F	f	1	3.074	0.904	6.610254826424683	
113836	9	5	3	harp	0	1	0	0	Q	q	1	2.355	0.827	6.610254826424683	
113836	9	5	4	track	1	1	1	0	L	l	1	3.557	0.764	6.610254826424683	
113836	9	5	5	plumber	1	1	1	0	N	n	1	3.183	0.873	6.610254826424683	
113836	10	6	1	coat	0	0	1	0	F	f	1	2.324	0.905	6.610254826424683	
113836	10	6	2	foot	0	0	1	0	K	k	1	2.824	0.889	6.610254826424683	
113836	10	6	3	velvet	0	0	1	0	T	t	1	2.824	0.842	6.610254826424683	
113836	10	6	4	parrot	1	1	1	0	N	l	0	2.137	0.952	6.610254826424683	
113836	10	6	5	valley	1	1	1	0	H	n	0	5.148	1.154	6.610254826424683	
113836	10	6	6	pear	0	0	1	0	S	s	1	4.898	1.139	6.610254826424683	
113836	11	2	1	wolf	1	NA	0	1	J	j	1	6.610254826424683	0	6.610254826424683	
113836	11	2	2	hour	1	1	1	0	N	n	1	3.447	0.843	6.610254826424683	
113836	12	4	1	bee	1	1	1	0	F	f	1	2.433	0.718	6.610254826424683	
113836	12	4	2	carpenter	0	0	1	0	R	r	1	2.325	1.279	6.610254826424683	
113836	12	4	3	windows	1	1	1	0	T	t	1	2.855	0.795	6.610254826424683	
113836	12	4	4	canary	0	0	1	0	J	j	1	3.167	0.998	6.610254826424683	
