SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
214711	Cal	15	1	7	*	7	4	53	53	1	4	1	1	0	-	NA	-1	3.719	1.515	10	
214711	Cal	15	2	6	/	2	1	4	11	0	1	0	1	0	-	NA	-1	3.578	1.504	10	
214711	Cal	15	3	7	*	9	-9	54	46	0	4	0	1	0	-	NA	-1	5.994	1.442	10	
214711	Cal	15	4	1	*	2	5	7	7	1	1	1	1	0	-	NA	-1	1.735	1.698	10	
214711	Cal	15	5	9	/	1	-7	2	2	1	1	1	1	0	-	NA	-1	7.438	1.549	10	
214711	Cal	15	6	1	*	4	1	5	4	0	1	0	1	0	-	NA	-1	1.211	1.406	10	
214711	Cal	15	7	4	*	6	-6	18	18	1	3	1	1	0	-	NA	-1	0.567	2.933	10	
214711	Cal	15	8	6	*	8	-7	41	40	0	4	0	1	0	-	NA	-1	2.75	1.918	10	
214711	Cal	15	9	5	*	9	5	50	57	0	4	0	1	0	-	NA	-1	1.472	1.907	10	
214711	Cal	15	10	9	/	9	2	3	9	0	1	0	1	0	-	NA	-1	1.829	1.774	10	
214711	Cal	15	11	4	*	9	-9	27	19	0	3	0	1	0	-	NA	-1	1.613	1.25	10	
214711	Cal	15	12	3	*	5	3	18	18	1	2	1	1	0	-	NA	-1	1.224	1.29	10	
214711	Cal	15	13	8	/	4	3	5	5	1	1	1	1	0	-	NA	-1	1.904	1.284	10	
214711	Cal	15	14	5	*	8	-6	34	34	1	4	1	1	0	-	NA	-1	2.266	1.835	10	
214711	Cal	15	15	6	*	7	9	51	51	1	4	1	1	0	-	NA	-1	1.539	1.615	10	
214711	Prac1	2	1	6	/	3	1	3	8	0	1	0	1	0	L	l	1	2.194	1.399	8.820865778454717	
214711	Prac1	2	2	7	*	5	5	40	40	1	3	1	1	0	R	r	1	1.976	1.427	8.820865778454717	
214711	Prac2	3	1	2	*	7	2	16	16	1	2	1	1	0	F	f	1	1.686	1.678	8.820865778454717	
214711	Prac2	3	2	2	*	9	4	22	22	1	2	1	1	0	T	t	1	1.969	1.208	8.820865778454717	
214711	Prac2	3	3	8	*	7	-6	50	44	0	4	0	1	0	Y	y	1	2	1.558	8.820865778454717	
214711	3	6	1	1	*	5	-4	1	1	1	1	1	1	0	T	t	1	1.473	1.629	8.820865778454717	
214711	3	6	2	4	*	3	2	14	14	1	2	1	1	0	N	n	1	1.479	1.202	8.820865778454717	
214711	3	6	3	7	/	7	3	4	3	0	1	0	1	0	H	h	1	2.921	1.608	8.820865778454717	
214711	3	6	4	1	*	9	-5	4	3	0	1	0	1	0	R	r	1	1.879	1.553	8.820865778454717	
214711	3	6	5	4	/	4	3	4	11	0	1	0	1	0	L	l	1	2.085	1.347	8.820865778454717	
214711	3	6	6	7	*	4	-3	25	25	1	3	1	1	0	S	s	1	2.814	1.39	8.820865778454717	
214711	4	4	1	1	/	1	7	8	17	0	1	0	1	0	H	h	1	1.722	1.393	8.820865778454717	
214711	4	4	2	2	/	1	3	5	5	1	1	1	1	0	S	s	1	1.757	1.328	8.820865778454717	
214711	4	4	3	3	/	1	4	7	1	0	1	0	1	0	K	k	1	1.478	1.404	8.820865778454717	
214711	4	4	4	2	*	5	3	13	13	1	2	1	1	0	N	n	1	1.927	1.279	8.820865778454717	
214711	5	3	1	8	*	6	-5	43	40	0	4	0	1	0	F	f	1	2.859	1.269	8.820865778454717	
214711	5	3	2	1	*	8	6	14	11	0	1	0	1	0	N	n	1	2.053	1.483	8.820865778454717	
214711	5	3	3	7	*	8	6	62	62	1	4	1	1	0	L	l	1	2.004	1.912	8.820865778454717	
214711	6	5	1	3	*	7	3	24	24	1	3	1	1	0	P	p	1	3.414	1.662	8.820865778454717	
214711	6	5	2	8	/	8	8	9	7	0	1	0	1	0	S	s	1	2.448	1.569	8.820865778454717	
214711	6	5	3	9	*	5	-8	37	37	1	4	1	1	0	N	n	1	2.639	1.882	8.820865778454717	
214711	6	5	4	8	*	9	-8	64	55	0	4	0	1	0	K	k	1	1.554	1.425	8.820865778454717	
214711	6	5	5	4	*	5	-7	13	12	0	3	0	1	0	T	t	1	1.707	1.422	8.820865778454717	
214711	7	7	1	5	*	7	-2	33	24	0	3	0	1	0	P	p	1	1.468	1.631	8.820865778454717	
214711	7	7	2	4	*	4	8	24	26	0	2	0	1	0	F	f	1	1.816	2.301	8.820865778454717	
214711	7	7	3	3	/	3	3	4	4	1	1	1	1	0	Q	q	1	2.903	1.163	8.820865778454717	
214711	7	7	4	2	*	4	7	15	7	0	1	0	1	0	S	s	1	2.148	1.538	8.820865778454717	
214711	7	7	5	3	*	6	7	25	25	1	2	1	1	0	H	h	1	1.561	1.425	8.820865778454717	
214711	7	7	6	9	*	7	2	65	65	1	4	0	0	0	J	j	1	2.398	1.573	8.820865778454717	
214711	7	7	7	8	/	1	8	16	16	1	1	1	1	0	K	-	0	2.586	2.307	8.820865778454717	
214711	8	5	1	3	*	3	7	16	13	0	1	0	1	0	K	k	1	1.91	1.255	8.820865778454717	
214711	8	5	2	6	*	5	5	35	35	1	3	1	1	0	Y	y	1	2.301	1.215	8.820865778454717	
214711	8	5	3	7	*	3	2	23	23	1	3	1	1	0	Q	q	1	1.399	1.499	8.820865778454717	
214711	8	5	4	1	*	7	1	8	4	0	1	0	1	0	N	n	1	1.234	1.252	8.820865778454717	
214711	8	5	5	9	*	3	5	32	32	1	3	1	1	0	S	s	1	1.96	1.89	8.820865778454717	
214711	9	4	1	8	*	3	2	26	17	0	3	0	1	0	L	l	1	1.82	1.414	8.820865778454717	
214711	9	4	2	9	*	6	-6	48	48	1	4	1	1	0	Q	q	1	1.789	1.343	8.820865778454717	
214711	9	4	3	6	*	2	-4	8	11	0	2	0	1	0	F	f	1	1.57	1.428	8.820865778454717	
214711	9	4	4	8	*	5	4	44	44	1	4	0	0	0	N	n	1	1.899	1.383	8.820865778454717	
214711	10	3	1	3	*	4	2	14	14	1	2	1	1	0	P	p	1	1.979	1.338	8.820865778454717	
214711	10	3	2	9	/	3	1	4	4	1	1	1	1	0	T	t	1	1.677	1.155	8.820865778454717	
214711	10	3	3	6	*	4	6	30	38	0	3	0	1	0	K	k	1	1.319	1.534	8.820865778454717	
214711	11	6	1	4	*	7	-9	19	19	1	3	1	1	0	Y	y	1	1.992	2.483	8.820865778454717	
214711	11	6	2	7	/	1	8	15	10	0	1	0	1	0	J	j	1	2.661	1.24	8.820865778454717	
214711	11	6	3	5	*	3	-6	9	16	0	2	0	1	0	H	h	1	1.664	1.302	8.820865778454717	
214711	11	6	4	8	*	8	-7	57	57	1	4	1	1	0	N	n	1	1.737	1.758	8.820865778454717	
214711	11	6	5	6	*	3	6	24	26	0	2	1	0	0	S	s	1	1.816	1.649	8.820865778454717	
214711	11	6	6	5	*	5	1	26	26	1	3	1	1	0	L	l	1	1.407	1.603	8.820865778454717	
214711	12	7	1	5	*	6	-6	24	19	0	3	0	1	0	L	l	1	2.13	1.353	8.820865778454717	
214711	12	7	2	6	/	1	8	14	21	0	1	0	1	0	K	k	1	2.922	1.357	8.820865778454717	
214711	12	7	3	3	*	2	1	7	7	1	1	1	1	0	S	s	1	2.102	1.373	8.820865778454717	
214711	12	7	4	5	*	4	-1	19	20	0	3	0	1	0	N	n	1	2.015	1.51	8.820865778454717	
214711	12	7	5	8	*	2	-6	10	3	0	2	0	1	0	Y	y	1	2.186	1.529	8.820865778454717	
214711	12	7	6	4	/	1	-1	3	3	1	1	1	1	0	P	p	1	1.695	1.37	8.820865778454717	
214711	12	7	7	6	*	6	6	42	42	1	3	1	1	0	F	f	1	4.141	1.577	8.820865778454717	
214711	13	6	1	4	*	8	-9	23	23	1	3	1	1	0	L	l	1	4.156	2.012	8.820865778454717	
214711	13	6	2	1	*	3	7	10	10	1	1	1	1	0	S	t	0	1.854	1.507	8.820865778454717	
214711	13	6	3	2	/	2	4	5	3	0	1	0	1	0	T	s	0	3.003	1.534	8.820865778454717	
214711	13	6	4	2	*	2	1	5	11	0	1	0	1	0	R	r	1	4.806	1.225	8.820865778454717	
214711	13	6	5	5	*	2	2	12	12	1	2	1	1	0	K	k	1	1.227	1.423	8.820865778454717	
214711	13	6	6	4	*	2	9	17	23	0	1	0	1	0	F	f	1	1.993	1.326	8.820865778454717	
214711	14	5	1	9	*	2	2	20	22	0	2	0	1	0	Y	y	1	1.873	1.699	8.820865778454717	
214711	14	5	2	1	*	6	1	7	12	0	1	0	1	0	F	f	1	1.57	1.194	8.820865778454717	
214711	14	5	3	4	/	2	-1	1	7	0	1	0	1	0	R	r	1	1.927	1.107	8.820865778454717	
214711	14	5	4	7	*	6	7	49	49	1	4	1	1	0	L	l	1	1.863	1.319	8.820865778454717	
214711	14	5	5	9	*	4	5	41	41	1	3	1	1	0	J	j	1	2.007	1.479	8.820865778454717	
214711	15	3	1	7	*	2	3	17	17	1	2	1	1	0	N	n	1	2.035	1.314	8.820865778454717	
214711	15	3	2	8	/	2	-3	1	9	0	1	0	1	0	Q	q	1	2.11	1.33	8.820865778454717	
214711	15	3	3	5	/	1	-2	3	2	0	1	0	1	0	Y	y	1	2.305	1.314	8.820865778454717	
214711	16	7	1	6	*	9	-7	47	47	1	4	0	0	0	Y	y	1	3.051	1.256	8.820865778454717	
214711	16	7	2	3	*	8	6	30	24	0	3	0	1	0	R	r	1	1.522	1.253	8.820865778454717	
214711	16	7	3	9	*	9	-5	76	84	0	4	0	1	0	H	h	1	2.182	1.718	8.820865778454717	
214711	16	7	4	8	*	4	2	34	29	0	3	0	1	0	S	s	1	1.976	1.155	8.820865778454717	
214711	16	7	5	2	*	6	-2	10	10	1	2	1	1	0	T	t	1	1.497	1.5	8.820865778454717	
214711	16	7	6	6	/	6	4	5	5	1	1	1	1	0	J	j	1	1.787	1.298	8.820865778454717	
214711	16	7	7	3	*	9	-9	18	18	1	3	1	1	0	F	f	1	2.704	3.232	8.820865778454717	
214711	17	4	1	2	*	3	1	7	14	0	1	0	1	0	J	j	1	1.506	1.203	8.820865778454717	
214711	17	4	2	5	/	5	5	6	13	0	1	0	1	0	S	s	1	1.272	1.122	8.820865778454717	
214711	17	4	3	9	*	8	3	75	75	1	4	1	1	0	Q	q	1	1.51	1.222	8.820865778454717	
214711	17	4	4	2	*	8	-6	10	10	1	2	1	1	0	R	r	1	1.488	1.271	8.820865778454717	
