SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
095139	1	STUDY	saint	priest	0	NA	NA	
095139	2	STUDY	stare	rude	3	NA	NA	
095139	3	STUDY	dizzy	confuse	4	NA	NA	
095139	4	STUDY	chief	major	2	NA	NA	
095139	5	STUDY	search	lost	1	NA	NA	
095139	6	STUDY	barrel	drum	2	NA	NA	
095139	7	STUDY	curve	girl	5	NA	NA	
095139	8	STUDY	cost	lot	3	NA	NA	
095139	9	STUDY	tomato	hot	4	NA	NA	
095139	10	STUDY	dawn	night	1	NA	NA	
095139	11	STUDY	bead	rain	4	NA	NA	
095139	12	STUDY	choose	freedom	3	NA	NA	
095139	13	STUDY	snake	ugly	5	NA	NA	
095139	14	STUDY	taboo	norm	1	NA	NA	
095139	15	STUDY	bath	house	3	NA	NA	
095139	16	STUDY	sleeve	jacket	4	NA	NA	
095139	17	STUDY	throw	move	3	NA	NA	
095139	18	STUDY	coin	bill	0	NA	NA	
095139	19	STUDY	coast	float	5	NA	NA	
095139	20	STUDY	collar	blouse	1	NA	NA	
095139	21	STUDY	circus	lion	4	NA	NA	
095139	22	STUDY	grove	group	0	NA	NA	
095139	23	STUDY	mask	scuba	5	NA	NA	
095139	24	STUDY	marry	family	3	NA	NA	
095139	25	STUDY	contact	apart	2	NA	NA	
095139	26	STUDY	beer	taste	0	NA	NA	
095139	27	STUDY	crowd	big	4	NA	NA	
095139	28	STUDY	paint	smell	1	NA	NA	
095139	29	STUDY	piano	man	4	NA	NA	
095139	30	STUDY	demand	take	3	NA	NA	
095139	31	STUDY	peel	apple	3	NA	NA	
095139	32	STUDY	spool	pool	1	NA	NA	
095139	33	STUDY	build	add	1	NA	NA	
095139	34	STUDY	grave	bad	5	NA	NA	
095139	35	STUDY	tale	end	2	NA	NA	
095139	36	STUDY	stay	home	4	NA	NA	
095139	37	STUDY	damp	stink	0	NA	NA	
095139	38	STUDY	vacate	evacuate	0	NA	NA	
095139	39	STUDY	defeat	battle	2	NA	NA	
095139	40	STUDY	stalk	kill	2	NA	NA	
095139	41	STUDY	shop	keeper	3	NA	NA	
095139	42	STUDY	student	stress	5	NA	NA	
095139	43	STUDY	math	test	0	NA	NA	
095139	44	STUDY	space	black	0	NA	NA	
095139	45	STUDY	pig	dirt	5	NA	NA	
095139	46	STUDY	grow	rise	1	NA	NA	
095139	47	STUDY	maid	honor	2	NA	NA	
095139	48	STUDY	marsh	field	4	NA	NA	
095139	49	STUDY	tumble	mat	5	NA	NA	
095139	50	STUDY	support	love	0	NA	NA	
095139	51	STUDY	shame	abuse	2	NA	NA	
095139	52	STUDY	party	friend	2	NA	NA	
095139	53	STUDY	beat	blend	5	NA	NA	
095139	54	STUDY	artist	picture	1	NA	NA	
095139	1	TEST	vacate	evacuate	0	move	0	
095139	2	TEST	spool	pool	1	thread	0	
095139	3	TEST	chief	major	2	major	1	
095139	4	TEST	contact	apart	2	call	0	
095139	5	TEST	search	lost	1	look	0	
095139	6	TEST	tumble	mat	5	fall	0	
095139	7	TEST	cost	lot	3	cash	0	
095139	8	TEST	support	love	0	system	0	
095139	9	TEST	paint	smell	1	brush	0	
095139	10	TEST	taboo	norm	1	bad	0	
095139	11	TEST	stare	rude	3	look	0	
095139	12	TEST	grave	bad	5	tomb	0	
095139	13	TEST	grow	rise	1	long	0	
095139	14	TEST	stalk	kill	2	kill	1	
095139	15	TEST	tomato	hot	4	stem	0	
095139	16	TEST	build	add	1	grow	0	
095139	17	TEST	party	friend	2	play	0	
095139	18	TEST	pig	dirt	5	sty	0	
095139	19	TEST	dizzy	confuse	4	spin	0	
095139	20	TEST	piano	man	4	key	0	
095139	21	TEST	defeat	battle	2	victory	0	
095139	22	TEST	bead	rain	4	sweat	0	
095139	23	TEST	barrel	drum	2	bowl	0	
095139	24	TEST	tale	end	2	long	0	
095139	25	TEST	snake	ugly	5	ugly	1	
095139	26	TEST	math	test	0	number	0	
095139	27	TEST	artist	picture	1	paint	0	
095139	28	TEST	shop	keeper	3	keep	0	
095139	29	TEST	shame	abuse	2	don't know	0	
095139	30	TEST	dawn	night	1	rise	0	
095139	31	TEST	space	black	0	don't know	0	
095139	32	TEST	coast	float	5	don't know	0	
095139	33	TEST	maid	honor	2	honor	1	
095139	34	TEST	circus	lion	4	play	0	
095139	35	TEST	stay	home	4	don't know	0	
095139	36	TEST	bath	house	3	shower	0	
095139	37	TEST	damp	stink	0	wet	0	
095139	38	TEST	grove	group	0	don't know	0	
095139	39	TEST	sleeve	jacket	4	don't know	0	
095139	40	TEST	student	stress	5	pupil	0	
095139	41	TEST	mask	scuba	5	wear	0	
095139	42	TEST	choose	freedom	3	don't know	0	
095139	43	TEST	demand	take	3	supply	0	
095139	44	TEST	collar	blouse	1	shirt	0	
095139	45	TEST	marry	family	3	ring	0	
095139	46	TEST	curve	girl	5	girl	1	
095139	47	TEST	coin	bill	0	flip	0	
095139	48	TEST	throw	move	3	ball	0	
095139	49	TEST	beer	taste	0	glass	0	
095139	50	TEST	beat	blend	5	drum	0	
095139	51	TEST	marsh	field	4	land	0	
095139	52	TEST	saint	priest	0	priest	1	
095139	53	TEST	peel	apple	3	don't know	0	
095139	54	TEST	crowd	big	4	gather	0	
