SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
110510	1	STUDY	stalk	kill	2	NA	NA	
110510	2	STUDY	party	friend	2	NA	NA	
110510	3	STUDY	support	love	0	NA	NA	
110510	4	STUDY	space	black	0	NA	NA	
110510	5	STUDY	circus	lion	4	NA	NA	
110510	6	STUDY	grave	bad	5	NA	NA	
110510	7	STUDY	bead	rain	4	NA	NA	
110510	8	STUDY	grove	group	0	NA	NA	
110510	9	STUDY	tale	end	2	NA	NA	
110510	10	STUDY	stay	home	4	NA	NA	
110510	11	STUDY	shame	abuse	2	NA	NA	
110510	12	STUDY	piano	man	4	NA	NA	
110510	13	STUDY	bath	house	3	NA	NA	
110510	14	STUDY	beer	taste	0	NA	NA	
110510	15	STUDY	saint	priest	0	NA	NA	
110510	16	STUDY	dizzy	confuse	4	NA	NA	
110510	17	STUDY	mask	scuba	5	NA	NA	
110510	18	STUDY	vacate	evacuate	0	NA	NA	
110510	19	STUDY	coin	bill	0	NA	NA	
110510	20	STUDY	throw	move	3	NA	NA	
110510	21	STUDY	maid	honor	2	NA	NA	
110510	22	STUDY	crowd	big	4	NA	NA	
110510	23	STUDY	chief	major	2	NA	NA	
110510	24	STUDY	barrel	drum	2	NA	NA	
110510	25	STUDY	taboo	norm	1	NA	NA	
110510	26	STUDY	spool	pool	1	NA	NA	
110510	27	STUDY	peel	apple	3	NA	NA	
110510	28	STUDY	choose	freedom	3	NA	NA	
110510	29	STUDY	sleeve	jacket	4	NA	NA	
110510	30	STUDY	marsh	field	4	NA	NA	
110510	31	STUDY	demand	take	3	NA	NA	
110510	32	STUDY	grow	rise	1	NA	NA	
110510	33	STUDY	contact	apart	2	NA	NA	
110510	34	STUDY	damp	stink	0	NA	NA	
110510	35	STUDY	pig	dirt	5	NA	NA	
110510	36	STUDY	artist	picture	1	NA	NA	
110510	37	STUDY	defeat	battle	2	NA	NA	
110510	38	STUDY	tumble	mat	5	NA	NA	
110510	39	STUDY	student	stress	5	NA	NA	
110510	40	STUDY	build	add	1	NA	NA	
110510	41	STUDY	curve	girl	5	NA	NA	
110510	42	STUDY	collar	blouse	1	NA	NA	
110510	43	STUDY	math	test	0	NA	NA	
110510	44	STUDY	paint	smell	1	NA	NA	
110510	45	STUDY	shop	keeper	3	NA	NA	
110510	46	STUDY	stare	rude	3	NA	NA	
110510	47	STUDY	coast	float	5	NA	NA	
110510	48	STUDY	snake	ugly	5	NA	NA	
110510	49	STUDY	marry	family	3	NA	NA	
110510	50	STUDY	search	lost	1	NA	NA	
110510	51	STUDY	tomato	hot	4	NA	NA	
110510	52	STUDY	dawn	night	1	NA	NA	
110510	53	STUDY	cost	lot	3	NA	NA	
110510	54	STUDY	beat	blend	5	NA	NA	
110510	1	TEST	tomato	hot	4	hot	1	
110510	2	TEST	vacate	evacuate	0	exit	0	
110510	3	TEST	snake	ugly	5	bad	0	
110510	4	TEST	beat	blend	5	skip	0	
110510	5	TEST	party	friend	2	cake	0	
110510	6	TEST	bead	rain	4	wet	0	
110510	7	TEST	demand	take	3	make	0	
110510	8	TEST	grove	group	0	trees	0	
110510	9	TEST	coin	bill	0	dollar	0	
110510	10	TEST	sleeve	jacket	4	shirt	0	
110510	11	TEST	shame	abuse	2	guilt	0	
110510	12	TEST	barrel	drum	2	rain	0	
110510	13	TEST	peel	apple	3	apple	1	
110510	14	TEST	throw	move	3	toss	0	
110510	15	TEST	grave	bad	5	bad	1	
110510	16	TEST	damp	stink	0	cloth	0	
110510	17	TEST	crowd	big	4	busy	0	
110510	18	TEST	choose	freedom	3	decide	0	
110510	19	TEST	dawn	night	1	morning	0	
110510	20	TEST	shop	keeper	3	store	0	
110510	21	TEST	circus	lion	4	lion	1	
110510	22	TEST	coast	float	5	shore	0	
110510	23	TEST	student	stress	5	school	0	
110510	24	TEST	taboo	norm	1	approve	0	
110510	25	TEST	spool	pool	1	pool	1	
110510	26	TEST	beer	taste	0	taste	1	
110510	27	TEST	artist	picture	1	painting	0	
110510	28	TEST	contact	apart	2	call	0	
110510	29	TEST	marsh	field	4	swamp	0	
110510	30	TEST	build	add	1	nest	0	
110510	31	TEST	search	lost	1	find	0	
110510	32	TEST	collar	blouse	1	blouse	1	
110510	33	TEST	pig	dirt	5	dirt	1	
110510	34	TEST	bath	house	3	house	1	
110510	35	TEST	marry	family	3	wed	0	
110510	36	TEST	stalk	kill	2	hunt	0	
110510	37	TEST	saint	priest	0	good	0	
110510	38	TEST	chief	major	2	cook	0	
110510	39	TEST	tale	end	2	end	1	
110510	40	TEST	stay	home	4	remain	0	
110510	41	TEST	maid	honor	2	help	0	
110510	42	TEST	grow	rise	1	seed	0	
110510	43	TEST	paint	smell	1	brush	0	
110510	44	TEST	mask	scuba	5	hide	0	
110510	45	TEST	dizzy	confuse	4	spell	0	
110510	46	TEST	piano	man	4	man	1	
110510	47	TEST	stare	rude	3	watch	0	
110510	48	TEST	defeat	battle	2	lose	0	
110510	49	TEST	curve	girl	5	girl	1	
110510	50	TEST	tumble	mat	5	weed	0	
110510	51	TEST	support	love	0	help	0	
110510	52	TEST	math	test	0	problem	0	
110510	53	TEST	cost	lot	3	amount	0	
110510	54	TEST	space	black	0	area	0	
