SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
094749	Cal	15	1	7	*	7	-5	44	37	0	4	0	1	0	-	NA	-1	6.066	2.784	10	
094749	Cal	15	2	6	/	2	4	7	2	0	1	0	1	0	-	NA	-1	3.748	1.1	10	
094749	Cal	15	3	7	*	9	4	67	67	1	4	1	1	0	-	NA	-1	6.022	1.421	10	
094749	Cal	15	4	1	*	2	4	6	5	0	1	0	1	0	-	NA	-1	3.259	2.217	10	
094749	Cal	15	5	9	/	1	-1	8	8	1	1	1	1	0	-	NA	-1	3.321	1.128	10	
094749	Cal	15	6	1	*	4	-2	2	6	0	1	0	1	0	-	NA	-1	3.862	1.68	10	
094749	Cal	15	7	4	*	6	-2	22	14	0	3	0	1	0	-	NA	-1	3.021	1.339	10	
094749	Cal	15	8	6	*	8	1	49	56	0	4	NA	0	1	-	NA	-1	10	0	10	
094749	Cal	15	9	5	*	9	9	54	54	1	4	1	1	0	-	NA	-1	5.344	1.574	10	
094749	Cal	15	10	9	/	9	2	3	3	1	1	1	1	0	-	NA	-1	2.903	0.899	10	
094749	Cal	15	11	4	*	9	6	42	48	0	3	0	1	0	-	NA	-1	3.739	1.733	10	
094749	Cal	15	12	3	*	5	2	17	25	0	2	0	1	0	-	NA	-1	1.814	1.322	10	
094749	Cal	15	13	8	/	4	9	11	11	1	1	0	0	0	-	NA	-1	0.637	2.631	10	
094749	Cal	15	14	5	*	8	-2	38	38	1	4	1	1	0	-	NA	-1	3.716	1.938	10	
094749	Cal	15	15	6	*	7	-7	35	35	1	4	1	1	0	-	NA	-1	5.383	0.993	10	
094749	Prac1	2	1	6	/	3	4	6	6	1	1	0	0	0	P	p	1	4.872	1.417	10.60238981107777	
094749	Prac1	2	2	7	*	5	-9	26	25	0	3	1	0	0	T	t	1	4.911	4.692	10.60238981107777	
094749	Prac2	3	1	2	*	7	4	18	18	1	2	1	1	0	K	p	0	1.903	1.615	10.60238981107777	
094749	Prac2	3	2	2	*	9	5	23	31	0	2	0	1	0	P	t	0	3.093	1.252	10.60238981107777	
094749	Prac2	3	3	8	*	7	-7	49	51	0	4	0	1	0	Y	y	1	7.302	1.294	10.60238981107777	
094749	3	6	1	1	*	5	6	11	11	1	1	1	1	0	P	t	0	4.43	1.478	10.60238981107777	
094749	3	6	2	4	*	3	1	13	13	1	2	1	1	0	Y	f	0	2.714	1.048	10.60238981107777	
094749	3	6	3	7	/	7	6	7	7	1	1	1	1	0	T	j	0	3.905	1.492	10.60238981107777	
094749	3	6	4	1	*	9	9	18	25	0	1	0	1	0	N	k	0	4.183	3.094	10.60238981107777	
094749	3	6	5	4	/	4	9	10	14	0	1	0	1	0	H	l	0	4.972	1.587	10.60238981107777	
094749	3	6	6	7	*	4	-4	24	29	0	3	0	1	0	S	y	0	4.518	1.97	10.60238981107777	
094749	4	4	1	1	/	1	7	8	2	0	1	0	1	0	F	h	0	2.212	2.081	10.60238981107777	
094749	4	4	2	2	/	1	5	7	7	1	1	1	1	0	R	l	0	3.792	2.393	10.60238981107777	
094749	4	4	3	3	/	1	6	9	9	1	1	1	1	0	P	p	1	3.861	2.377	10.60238981107777	
094749	4	4	4	2	*	5	7	17	26	0	2	0	1	0	T	t	1	3.335	2.714	10.60238981107777	
094749	5	3	1	8	*	6	-1	47	47	1	4	1	1	0	T	p	0	4.507	1.477	10.60238981107777	
094749	5	3	2	1	*	8	8	16	23	0	1	0	1	0	F	l	0	2.24	1.057	10.60238981107777	
094749	5	3	3	7	*	8	-1	55	55	1	4	NA	0	1	P	t	0	10.60238981107777	0	10.60238981107777	
094749	6	5	1	3	*	7	-5	16	20	0	3	0	1	0	J	w	0	2.099	1.199	10.60238981107777	
094749	6	5	2	8	/	8	8	9	9	1	1	1	1	0	N	e	0	3.411	1.273	10.60238981107777	
094749	6	5	3	9	*	5	-4	41	38	0	4	0	1	0	R	g	0	4.191	1.597	10.60238981107777	
094749	6	5	4	8	*	9	1	73	77	0	4	0	1	0	L	y	0	5.125	1.355	10.60238981107777	
094749	6	5	5	4	*	5	4	24	24	1	3	1	1	0	Q	q	1	5.584	1.538	10.60238981107777	
094749	7	7	1	5	*	7	3	38	38	1	3	1	1	0	T	b	0	2.07	1.078	10.60238981107777	
094749	7	7	2	4	*	4	8	24	24	1	2	1	1	0	R	d	0	5.44	1.153	10.60238981107777	
094749	7	7	3	3	/	3	3	4	9	0	1	0	1	0	S	g	0	2.977	1.33	10.60238981107777	
094749	7	7	4	2	*	4	6	14	14	1	1	1	1	0	Y	h	0	2.568	1.177	10.60238981107777	
094749	7	7	5	3	*	6	-1	17	20	0	2	0	1	0	N	u	0	3.363	1.789	10.60238981107777	
094749	7	7	6	9	*	7	2	65	60	0	4	0	1	0	F	q	0	2.913	1.251	10.60238981107777	
094749	7	7	7	8	/	1	-6	2	2	1	1	1	1	0	K	-	0	3.584	1.402	10.60238981107777	
094749	8	5	1	3	*	3	4	13	13	1	1	1	1	0	L	l	1	1.818	0.97	10.60238981107777	
094749	8	5	2	6	*	5	-1	29	29	1	3	1	1	0	F	f	1	2.548	0.977	10.60238981107777	
094749	8	5	3	7	*	3	-6	15	15	1	3	1	1	0	R	r	1	3.643	1.478	10.60238981107777	
094749	8	5	4	1	*	7	3	10	16	0	1	0	1	0	K	-	0	3.327	1.094	10.60238981107777	
094749	8	5	5	9	*	3	-6	21	22	0	3	0	1	0	H	k	0	4.782	1.494	10.60238981107777	
094749	9	4	1	8	*	3	3	27	18	0	3	0	1	0	T	t	1	2.606	1.105	10.60238981107777	
094749	9	4	2	9	*	6	3	57	57	1	4	1	1	0	J	j	1	4.489	1.052	10.60238981107777	
094749	9	4	3	6	*	2	-9	3	12	0	2	NA	0	1	Q	q	1	10.60238981107777	0	10.60238981107777	
094749	9	4	4	8	*	5	-2	38	38	1	4	0	0	0	L	l	1	1.811	1.888	10.60238981107777	
094749	10	3	1	3	*	4	-5	7	14	0	2	0	1	0	S	s	1	1.965	1.476	10.60238981107777	
094749	10	3	2	9	/	3	1	4	4	1	1	1	1	0	K	k	1	2.834	1.035	10.60238981107777	
094749	10	3	3	6	*	4	-9	15	12	0	3	0	1	0	Y	y	1	2.366	1.802	10.60238981107777	
094749	11	6	1	4	*	7	3	31	32	0	3	0	1	0	Q	q	1	2.179	1.08	10.60238981107777	
