SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
095139	Cal	15	1	7	*	7	9	58	58	1	4	1	1	0	-	NA	-1	2.337	0.883	10	
095139	Cal	15	2	6	/	2	9	12	4	0	1	0	1	0	-	NA	-1	2.735	1.253	10	
095139	Cal	15	3	7	*	9	3	66	67	0	4	0	1	0	-	NA	-1	1.647	1.211	10	
095139	Cal	15	4	1	*	2	7	9	11	0	1	0	1	0	-	NA	-1	1.495	1.285	10	
095139	Cal	15	5	9	/	1	5	14	14	1	1	1	1	0	-	NA	-1	2.008	1.049	10	
095139	Cal	15	6	1	*	4	1	5	10	0	1	0	1	0	-	NA	-1	1.194	0.877	10	
095139	Cal	15	7	4	*	6	-4	20	20	1	3	1	1	0	-	NA	-1	1.535	0.914	10	
095139	Cal	15	8	6	*	8	-6	42	42	1	4	1	1	0	-	NA	-1	1.694	1.054	10	
095139	Cal	15	9	5	*	9	-6	39	33	0	4	0	1	0	-	NA	-1	2.005	0.916	10	
095139	Cal	15	10	9	/	9	2	3	3	1	1	1	1	0	-	NA	-1	1.695	0.799	10	
095139	Cal	15	11	4	*	9	-8	28	28	1	3	1	1	0	-	NA	-1	1.371	0.838	10	
095139	Cal	15	12	3	*	5	-7	8	5	0	2	0	1	0	-	NA	-1	0.979	0.778	10	
095139	Cal	15	13	8	/	4	3	5	9	0	1	0	1	0	-	NA	-1	2.132	0.783	10	
095139	Cal	15	14	5	*	8	4	44	44	1	4	1	1	0	-	NA	-1	1.009	1.638	10	
095139	Cal	15	15	6	*	7	-8	34	41	0	4	0	1	0	-	NA	-1	1.146	0.69	10	
095139	Prac1	2	1	6	/	3	3	5	3	0	1	0	1	0	K	k	1	1.656	1.226	4.087937497236248	
095139	Prac1	2	2	7	*	5	-3	32	32	1	3	1	1	0	Q	q	1	1.83	0.787	4.087937497236248	
095139	Prac2	3	1	2	*	7	-6	8	8	1	2	0	0	0	Q	q	1	1.543	0.776	4.087937497236248	
095139	Prac2	3	2	2	*	9	8	26	30	0	2	1	0	0	J	j	1	0.009	1.265	4.087937497236248	
095139	Prac2	3	3	8	*	7	-8	48	51	0	4	0	1	0	P	p	1	2.018	0.837	4.087937497236248	
095139	3	6	1	1	*	5	1	6	6	1	1	1	1	0	P	q	0	1.358	0.688	4.087937497236248	
095139	3	6	2	4	*	3	-7	5	5	1	2	1	1	0	S	s	1	1.795	1.752	4.087937497236248	
095139	3	6	3	7	/	7	2	3	8	0	1	0	1	0	H	h	1	1.406	1.008	4.087937497236248	
095139	3	6	4	1	*	9	-2	7	4	0	1	0	1	0	J	j	1	1.944	0.86	4.087937497236248	
095139	3	6	5	4	/	4	1	2	2	1	1	0	0	0	F	p	0	0.117	2.27	4.087937497236248	
095139	3	6	6	7	*	4	1	29	21	0	3	0	1	0	N	n	1	1.455	0.934	4.087937497236248	
095139	4	4	1	1	/	1	2	3	3	1	1	1	1	0	L	l	1	1.337	0.94	4.087937497236248	
095139	4	4	2	2	/	1	3	5	5	1	1	1	1	0	F	f	1	1.447	0.979	4.087937497236248	
095139	4	4	3	3	/	1	5	8	10	0	1	0	1	0	H	h	1	1.99	0.821	4.087937497236248	
095139	4	4	4	2	*	5	4	14	10	0	2	1	0	0	K	k	1	0.133	1.25	4.087937497236248	
095139	5	3	1	8	*	6	4	52	52	1	4	1	1	0	P	p	1	1.891	1.091	4.087937497236248	
095139	5	3	2	1	*	8	8	16	10	0	1	0	1	0	J	j	1	1.277	0.853	4.087937497236248	
095139	5	3	3	7	*	8	-7	49	49	1	4	1	1	0	R	r	1	0.184	1.068	4.087937497236248	
095139	6	5	1	3	*	7	-7	14	13	0	3	0	1	0	R	r	1	1.23	2.357	4.087937497236248	
095139	6	5	2	8	/	8	9	10	10	1	1	1	1	0	S	s	1	1.62	0.599	4.087937497236248	
095139	6	5	3	9	*	5	2	47	49	0	4	0	1	0	F	f	1	0.021	1.263	4.087937497236248	
095139	6	5	4	8	*	9	-3	69	69	1	4	0	0	0	J	j	1	1.927	1.96	4.087937497236248	
095139	6	5	5	4	*	5	9	29	24	0	3	1	0	0	P	p	1	0.314	1.47	4.087937497236248	
095139	7	7	1	5	*	7	-5	30	30	1	3	1	1	0	P	p	1	1.522	0.65	4.087937497236248	
095139	7	7	2	4	*	4	6	22	31	0	2	0	1	0	T	h	0	3.022	0.915	4.087937497236248	
095139	7	7	3	3	/	3	3	4	4	1	1	1	1	0	H	j	0	1.344	0.637	4.087937497236248	
095139	7	7	4	2	*	4	-2	6	4	0	1	1	0	0	Q	l	0	0.237	1.711	4.087937497236248	
095139	7	7	5	3	*	6	-1	17	17	1	2	0	0	0	L	k	0	1.779	0.9	4.087937497236248	
095139	7	7	6	9	*	7	3	66	66	1	4	NA	0	1	K	n	0	4.087937497236248	0	4.087937497236248	
095139	7	7	7	8	/	1	8	16	11	0	1	0	1	0	N	-	0	0.278	1.333	4.087937497236248	
095139	8	5	1	3	*	3	-1	8	5	0	1	0	1	0	Q	q	1	2.653	1.265	4.087937497236248	
