SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
130841	Cal	15	1	silver	1	1	1	0	-	NA	-1	3.846	1.064	10	
130841	Cal	15	2	tennis	0	0	1	0	-	NA	-1	2.796	0.833	10	
130841	Cal	15	3	quarter	0	0	1	0	-	NA	-1	3.101	1.027	10	
130841	Cal	15	4	mountain	1	1	1	0	-	NA	-1	2.391	0.957	10	
130841	Cal	15	5	juice	0	0	1	0	-	NA	-1	2.353	0.862	10	
130841	Cal	15	6	nephew	0	0	1	0	-	NA	-1	5.546	0.983	10	
130841	Cal	15	7	spoon	0	0	1	0	-	NA	-1	2.513	0.98	10	
130841	Cal	15	8	deer	1	1	1	0	-	NA	-1	2.639	1.006	10	
130841	Cal	15	9	corn	0	0	1	0	-	NA	-1	2.369	1.27	10	
130841	Cal	15	10	gray	1	1	1	0	-	NA	-1	1.999	0.88	10	
130841	Cal	15	11	flute	0	0	1	0	-	NA	-1	1.985	0.776	10	
130841	Cal	15	12	cousin	0	0	1	0	-	NA	-1	3.124	0.725	10	
130841	Cal	15	13	boat	1	1	1	0	-	NA	-1	1.858	0.556	10	
130841	Cal	15	14	island	1	1	1	0	-	NA	-1	2.374	0.738	10	
130841	Cal	15	15	screw	0	0	1	0	-	NA	-1	5.152	0.584	10	
130841	Prac1	2	1	cabin	0	0	1	0	S	s	1	3.042	1.529	6.62013743688178	
130841	Prac1	2	2	egg	1	1	1	0	R	r	1	1.596	0.718	6.62013743688178	
130841	Prac2	2	1	robe	0	0	1	0	P	p	1	3.034	0.999	6.62013743688178	
130841	Prac2	2	2	garlic	0	1	0	0	N	n	1	2.652	0.866	6.62013743688178	
130841	3	2	1	rabbit	0	0	1	0	Q	q	1	2.02	0.78	6.62013743688178	
130841	3	2	2	door	1	1	1	0	R	r	1	2.425	0.607	6.62013743688178	
130841	4	6	1	emerald	1	1	1	0	K	q	0	1.879	0.588	6.62013743688178	
130841	4	6	2	sweater	0	1	0	0	Y	y	1	1.903	0.577	6.62013743688178	
130841	4	6	3	gasoline	0	0	1	0	R	r	1	1.633	0.705	6.62013743688178	
130841	4	6	4	hail	1	1	1	0	S	s	1	3.022	0.749	6.62013743688178	
130841	4	6	5	inch	1	1	1	0	T	t	1	2.314	0.719	6.62013743688178	
130841	4	6	6	bureau	1	1	1	0	N	n	1	4.299	0.616	6.62013743688178	
130841	5	3	1	doctor	1	1	1	0	F	f	1	3.754	0.881	6.62013743688178	
130841	5	3	2	baseball	1	1	1	0	L	l	1	1.962	0.475	6.62013743688178	
130841	5	3	3	perch	0	0	1	0	Q	q	1	2.269	0.664	6.62013743688178	
130841	6	6	1	professor	1	1	1	0	F	f	1	1.769	0.58	6.62013743688178	
130841	6	6	2	toe	0	0	1	0	R	r	1	2.328	0.639	6.62013743688178	
130841	6	6	3	pine	0	0	1	0	T	t	1	2.448	0.808	6.62013743688178	
130841	6	6	4	sock	1	1	1	0	Y	y	1	2.003	1.395	6.62013743688178	
130841	6	6	5	week	0	0	1	0	S	s	1	2.722	0.68	6.62013743688178	
130841	6	6	6	pound	1	1	1	0	H	h	1	2.162	0.687	6.62013743688178	
130841	7	5	1	daisy	0	0	1	0	J	j	1	1.862	0.653	6.62013743688178	
130841	7	5	2	poem	1	1	1	0	K	k	1	2.673	0.544	6.62013743688178	
130841	7	5	3	orange	1	1	1	0	N	n	1	2.222	0.746	6.62013743688178	
130841	7	5	4	rose	1	1	1	0	S	s	1	1.628	0.556	6.62013743688178	
130841	7	5	5	bed	0	0	1	0	H	h	1	2.112	0.72	6.62013743688178	
130841	8	4	1	hammer	1	1	1	0	K	k	1	2.118	0.58	6.62013743688178	
130841	8	4	2	pepper	0	1	0	0	H	h	1	3.268	0.613	6.62013743688178	
130841	8	4	3	desert	0	0	1	0	Y	y	1	2.222	0.628	6.62013743688178	
130841	8	4	4	harp	0	0	1	0	F	f	1	2.307	0.783	6.62013743688178	
130841	9	4	1	track	1	1	1	0	J	j	1	2.261	0.557	6.62013743688178	
130841	9	4	2	plumber	1	1	1	0	R	r	1	1.982	0.435	6.62013743688178	
130841	9	4	3	coat	0	0	1	0	L	l	1	1.828	0.784	6.62013743688178	
130841	9	4	4	foot	0	0	1	0	Q	q	1	2.783	1.148	6.62013743688178	
130841	10	2	1	velvet	0	0	1	0	J	j	1	3.197	0.744	6.62013743688178	
130841	10	2	2	parrot	1	1	1	0	N	n	1	1.911	0.556	6.62013743688178	
130841	11	5	1	valley	1	1	1	0	P	p	1	2.039	0.744	6.62013743688178	
130841	11	5	2	pear	0	0	1	0	S	s	1	1.951	1.245	6.62013743688178	
130841	11	5	3	wolf	1	1	1	0	H	h	1	2.533	0.55	6.62013743688178	
130841	11	5	4	hour	1	1	1	0	Q	q	1	1.972	0.494	6.62013743688178	
130841	11	5	5	bee	1	1	1	0	K	k	1	2.567	0.445	6.62013743688178	
130841	12	3	1	carpenter	0	0	1	0	F	f	1	2.252	0.603	6.62013743688178	
130841	12	3	2	windows	1	1	1	0	K	k	1	4.191	0.692	6.62013743688178	
130841	12	3	3	canary	0	0	1	0	N	n	1	3.175	0.708	6.62013743688178	
