Subject	BlockNum	BlockSize	NumInBlock	Image	SymmCorrect	SymmResp	SymmAcc	Timeout	Target	TargetResp	Acc	ViewTime	YNTime	MaxTime	
080230	SqPrac1	2	1	NA	NA	NA	NA	NA	14	14	1	NA	NA	10	
080230	SqPrac1	2	2	NA	NA	NA	NA	NA	11	11	1	NA	NA	10	
080230	SqPrac2	3	1	NA	NA	NA	NA	NA	12	12	1	NA	NA	10	
080230	SqPrac2	3	2	NA	NA	NA	NA	NA	1	1	1	NA	NA	10	
080230	SqPrac2	3	3	NA	NA	NA	NA	NA	14	14	1	NA	NA	10	
080230	Symm1	6	1	pracsymm3.bmp	symmetric	1	1	0	NA	NA	NA	3.083	1.25	10	
080230	Symm1	6	2	pracsymm6.bmp	symmetric	1	1	0	NA	NA	NA	2.769	0.745	10	
080230	Symm1	6	3	pracsymm15.bmp	nonsymmetric	0	1	0	NA	NA	NA	1.85	1.009	10	
080230	Symm1	6	4	pracsymm13.bmp	nonsymmetric	0	1	0	NA	NA	NA	3.327	0.997	10	
080230	Symm1	6	5	pracsymm11.bmp	nonsymmetric	0	1	0	NA	NA	NA	4.461	1.322	10	
080230	Symm1	6	6	pracsymm2.bmp	symmetric	1	1	0	NA	NA	NA	4.323	1.022	10	
080230	CombPrac1	2	1	pracsymm9.bmp	nonsymmetric	0	1	0	6	6	1	1.999	0.862	10	
080230	CombPrac1	2	2	pracsymm8.bmp	nonsymmetric	0	1	0	11	11	1	2.573	0.816	10	
080230	CombPrac2	3	1	pracsymm14.bmp	nonsymmetric	0	1	0	1	1	1	1.512	0.783	10	
080230	CombPrac2	3	2	pracsymm1.bmp	symmetric	1	1	0	9	9	1	1.322	0.622	10	
080230	CombPrac2	3	3	pracsymm4.bmp	symmetric	1	1	0	4	4	1	1.339	0.735	10	
080230	1	4	1	symm25.bmp	nonsymmetric	0	1	0	10	10	1	1.289	0.788	6.75301672299104	
080230	1	4	2	symm47.bmp	nonsymmetric	0	1	0	13	13	1	1.534	0.82	6.75301672299104	
080230	1	4	3	symm8.bmp	symmetric	1	1	0	8	8	1	2.575	1.214	6.75301672299104	
080230	1	4	4	symm19.bmp	symmetric	1	1	0	12	12	1	1.479	0.558	6.75301672299104	
080230	2	5	1	symm39.bmp	nonsymmetric	0	1	0	1	1	1	1.41	1.116	6.75301672299104	
080230	2	5	2	symm46.bmp	nonsymmetric	0	1	0	15	16	0	1.669	0.721	6.75301672299104	
080230	2	5	3	symm43.bmp	nonsymmetric	0	1	0	7	8	0	1.796	0.76	6.75301672299104	
080230	2	5	4	symm5.bmp	symmetric	1	1	0	13	13	1	1.799	0.566	6.75301672299104	
080230	2	5	5	symm34.bmp	nonsymmetric	0	1	0	11	0	0	1.898	0.894	6.75301672299104	
080230	3	2	1	symm48.bmp	nonsymmetric	0	1	0	5	5	1	1.205	0.64	6.75301672299104	
080230	3	2	2	symm31.bmp	nonsymmetric	1	0	0	14	14	1	3.644	0.941	6.75301672299104	
080230	4	2	1	symm3.bmp	symmetric	1	1	0	3	3	1	1.619	0.661	6.75301672299104	
080230	4	2	2	symm16.bmp	symmetric	1	1	0	6	6	1	2.122	0.72	6.75301672299104	
080230	5	4	1	symm24.bmp	symmetric	1	1	0	7	7	1	1.795	0.765	6.75301672299104	
080230	5	4	2	symm42.bmp	nonsymmetric	0	1	0	12	12	1	2.08	0.586	6.75301672299104	
080230	5	4	3	symm10.bmp	symmetric	1	1	0	2	2	1	1.087	0.504	6.75301672299104	
080230	5	4	4	symm15.bmp	symmetric	1	1	0	6	6	1	1.371	0.713	6.75301672299104	
080230	6	3	1	symm35.bmp	nonsymmetric	0	1	0	8	8	1	1.445	0.669	6.75301672299104	
080230	6	3	2	symm41.bmp	nonsymmetric	0	1	0	16	16	1	1.921	0.942	6.75301672299104	
080230	6	3	3	symm37.bmp	nonsymmetric	0	1	0	15	15	1	1.997	0.613	6.75301672299104	
080230	7	4	1	symm9.bmp	symmetric	1	1	0	12	12	1	0.865	0.572	6.75301672299104	
080230	7	4	2	symm33.bmp	nonsymmetric	0	1	0	1	1	1	1.49	0.79	6.75301672299104	
080230	7	4	3	symm14.bmp	symmetric	1	1	0	5	5	1	1.555	0.694	6.75301672299104	
080230	7	4	4	symm29.bmp	nonsymmetric	0	1	0	3	3	1	1.159	0.633	6.75301672299104	
080230	8	5	1	symm32.bmp	nonsymmetric	0	1	0	11	6	0	1.135	0.754	6.75301672299104	
080230	8	5	2	symm36.bmp	nonsymmetric	0	1	0	6	11	0	1.905	0.607	6.75301672299104	
080230	8	5	3	symm45.bmp	nonsymmetric	0	1	0	13	1	0	1.134	0.599	6.75301672299104	
080230	8	5	4	symm21.bmp	symmetric	1	1	0	9	13	0	2.997	0.56	6.75301672299104	
080230	8	5	5	symm26.bmp	nonsymmetric	1	0	0	1	0	0	2.172	0.937	6.75301672299104	
080230	9	3	1	symm23.bmp	symmetric	1	1	0	7	7	1	1.407	0.974	6.75301672299104	
