SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
104332	Cal	15	1	7	*	7	1	50	50	1	4	1	1	0	-	NA	-1	5.842	0.984	10	
104332	Cal	15	2	6	/	2	3	6	8	0	1	0	1	0	-	NA	-1	1.683	0.776	10	
104332	Cal	15	3	7	*	9	-5	58	58	1	4	1	1	0	-	NA	-1	7.463	0.792	10	
104332	Cal	15	4	1	*	2	2	4	8	0	1	0	1	0	-	NA	-1	1.267	1.12	10	
104332	Cal	15	5	9	/	1	4	13	13	1	1	1	1	0	-	NA	-1	1.49	1.264	10	
104332	Cal	15	6	1	*	4	6	10	14	0	1	0	1	0	-	NA	-1	1.146	0.872	10	
104332	Cal	15	7	4	*	6	1	25	25	1	3	0	0	0	-	NA	-1	2.169	0.912	10	
104332	Cal	15	8	6	*	8	-6	42	47	0	4	0	1	0	-	NA	-1	4.685	0.896	10	
104332	Cal	15	9	5	*	9	-7	38	41	0	4	0	1	0	-	NA	-1	5.134	1.016	10	
104332	Cal	15	10	9	/	9	2	3	3	1	1	1	1	0	-	NA	-1	2.105	0.704	10	
104332	Cal	15	11	4	*	9	-7	29	24	0	3	0	1	0	-	NA	-1	4.934	1.512	10	
104332	Cal	15	12	3	*	5	-2	13	13	1	2	1	1	0	-	NA	-1	1.835	0.865	10	
104332	Cal	15	13	8	/	4	7	9	14	0	1	0	1	0	-	NA	-1	1.558	0.968	10	
104332	Cal	15	14	5	*	8	-8	32	39	0	4	0	1	0	-	NA	-1	1.69	1.344	10	
104332	Cal	15	15	6	*	7	-6	36	36	1	4	1	1	0	-	NA	-1	2.726	0.832	10	
104332	Prac1	2	1	6	/	3	9	11	7	0	1	0	1	0	P	p	1	2.463	0.952	9.078290441092598	
104332	Prac1	2	2	7	*	5	1	36	36	1	3	1	1	0	H	h	1	2.029	0.704	9.078290441092598	
104332	Prac2	3	1	2	*	7	-1	13	13	1	2	1	1	0	S	h	0	1.817	0.952	9.078290441092598	
104332	Prac2	3	2	2	*	9	-9	9	6	0	2	0	1	0	L	l	1	2.017	0.912	9.078290441092598	
104332	Prac2	3	3	8	*	7	7	63	63	1	4	1	1	0	R	r	1	4.091	1.416	9.078290441092598	
104332	3	6	1	1	*	5	5	10	17	0	1	0	1	0	K	k	1	3.942	1.144	9.078290441092598	
104332	3	6	2	4	*	3	2	14	14	1	2	1	1	0	N	n	1	4.64	1.016	9.078290441092598	
104332	3	6	3	7	/	7	1	2	2	1	1	1	1	0	J	j	1	3.439	1.008	9.078290441092598	
104332	3	6	4	1	*	9	-5	4	1	0	1	0	1	0	Q	-	0	2.757	0.864	9.078290441092598	
104332	3	6	5	4	/	4	2	3	3	1	1	1	1	0	H	h	1	2.715	0.712	9.078290441092598	
104332	3	6	6	7	*	4	6	34	32	0	3	1	0	0	L	-	0	3.377	2.127	9.078290441092598	
104332	4	4	1	1	/	1	5	6	6	1	1	1	1	0	N	n	1	1.735	0.792	9.078290441092598	
104332	4	4	2	2	/	1	-1	1	3	0	1	0	1	0	S	-	0	2.746	1.024	9.078290441092598	
104332	4	4	3	3	/	1	2	5	5	1	1	1	1	0	L	-	0	3.188	0.824	9.078290441092598	
104332	4	4	4	2	*	5	9	19	28	0	2	0	1	0	Q	q	1	2.761	1.288	9.078290441092598	
104332	5	3	1	8	*	6	8	56	56	1	4	1	1	0	Q	q	1	7.501	0.76	9.078290441092598	
104332	5	3	2	1	*	8	-4	4	1	0	1	0	1	0	J	j	1	2.945	0.872	9.078290441092598	
104332	5	3	3	7	*	8	8	64	64	1	4	1	1	0	P	p	1	7.446	0.808	9.078290441092598	
104332	6	5	1	3	*	7	8	29	38	0	3	0	1	0	S	s	1	4.077	1.304	9.078290441092598	
104332	6	5	2	8	/	8	9	10	18	0	1	0	1	0	J	-	0	2.948	0.856	9.078290441092598	
104332	6	5	3	9	*	5	2	47	47	1	4	1	1	0	H	h	1	3.403	0.672	9.078290441092598	
104332	6	5	4	8	*	9	-7	65	65	1	4	NA	0	1	R	r	1	9.078290441092598	0	9.078290441092598	
104332	6	5	5	4	*	5	-8	12	12	1	3	1	1	0	T	t	1	3.097	1.023	9.078290441092598	
104332	7	7	1	5	*	7	8	43	40	0	3	0	1	0	H	h	1	3.828	0.872	9.078290441092598	
104332	7	7	2	4	*	4	-9	7	7	1	2	0	0	0	F	f	1	3.999	2.016	9.078290441092598	
104332	7	7	3	3	/	3	6	7	1	0	1	0	1	0	S	-	0	2.582	0.832	9.078290441092598	
104332	7	7	4	2	*	4	-1	7	7	1	1	1	1	0	R	p	0	2.061	0.64	9.078290441092598	
104332	7	7	5	3	*	6	1	19	19	1	2	1	1	0	P	r	0	2.304	0.608	9.078290441092598	
104332	7	7	6	9	*	7	1	64	64	1	4	1	1	0	T	t	1	5.602	0.897	9.078290441092598	
104332	7	7	7	8	/	1	1	9	11	0	1	0	1	0	Y	y	1	2.39	0.776	9.078290441092598	
104332	8	5	1	3	*	3	8	17	17	1	1	1	1	0	P	p	1	3.997	0.872	9.078290441092598	
104332	8	5	2	6	*	5	5	35	35	1	3	1	1	0	Y	-	0	2.569	0.696	9.078290441092598	
104332	8	5	3	7	*	3	-4	17	17	1	3	1	1	0	L	-	0	4.374	1.392	9.078290441092598	
104332	8	5	4	1	*	7	6	13	6	0	1	0	1	0	T	t	1	2.751	1.345	9.078290441092598	
104332	8	5	5	9	*	3	4	31	33	0	3	0	1	0	S	s	1	5.873	1.321	9.078290441092598	
104332	9	4	1	8	*	3	8	32	25	0	3	0	1	0	K	k	1	3.939	0.872	9.078290441092598	
104332	9	4	2	9	*	6	9	63	63	1	4	1	1	0	T	t	1	5.386	2.113	9.078290441092598	
104332	9	4	3	6	*	2	-6	6	1	0	2	0	1	0	F	f	1	2.343	0.736	9.078290441092598	
104332	9	4	4	8	*	5	-8	32	32	1	4	1	1	0	J	j	1	3.483	0.728	9.078290441092598	
104332	10	3	1	3	*	4	-8	4	4	1	2	1	1	0	N	n	1	2	0.744	9.078290441092598	
104332	10	3	2	9	/	3	1	4	6	0	1	0	1	0	P	p	1	2.634	0.831	9.078290441092598	
104332	10	3	3	6	*	4	9	33	33	1	3	0	0	0	S	s	1	5.981	2.48	9.078290441092598	
104332	11	6	1	4	*	7	6	34	37	0	3	0	1	0	K	k	1	3.145	0.888	9.078290441092598	
104332	11	6	2	7	/	1	-1	6	7	0	1	0	1	0	Q	-	0	2.64	0.904	9.078290441092598	
104332	11	6	3	5	*	3	-2	13	17	0	2	0	1	0	T	-	0	2.769	0.744	9.078290441092598	
104332	11	6	4	8	*	8	3	67	67	1	4	1	1	0	S	s	1	3.356	0.728	9.078290441092598	
104332	11	6	5	6	*	3	4	22	22	1	2	1	1	0	P	p	1	2.976	0.799	9.078290441092598	
104332	11	6	6	5	*	5	1	26	26	1	3	1	1	0	R	r	1	2.224	0.695	9.078290441092598	
104332	12	7	1	5	*	6	-5	25	25	1	3	1	1	0	H	h	1	2.689	1.448	9.078290441092598	
104332	12	7	2	6	/	1	-4	2	7	0	1	0	1	0	J	j	1	3.331	2.6	9.078290441092598	
104332	12	7	3	3	*	2	9	15	15	1	1	1	1	0	P	-	0	3.349	0.648	9.078290441092598	
104332	12	7	4	5	*	4	-3	17	17	1	3	1	1	0	F	t	0	1.933	1.2	9.078290441092598	
104332	12	7	5	8	*	2	-3	13	10	0	2	0	1	0	T	f	0	2.951	0.816	9.078290441092598	
104332	12	7	6	4	/	1	1	5	9	0	1	0	1	0	N	n	1	2.208	0.84	9.078290441092598	
104332	12	7	7	6	*	6	3	39	31	0	3	0	1	0	L	l	1	3.781	0.968	9.078290441092598	
104332	13	6	1	4	*	8	2	34	29	0	3	0	1	0	K	k	1	3.261	1.592	9.078290441092598	
104332	13	6	2	1	*	3	5	8	17	0	1	0	1	0	N	-	0	2.787	1.2	9.078290441092598	
104332	13	6	3	2	/	2	3	4	4	1	1	1	1	0	Y	y	1	3.179	1.048	9.078290441092598	
104332	13	6	4	2	*	2	5	9	9	1	1	1	1	0	T	-	0	2.985	0.848	9.078290441092598	
104332	13	6	5	5	*	2	-5	5	12	0	2	0	1	0	J	j	1	2.799	0.8	9.078290441092598	
104332	13	6	6	4	*	2	-6	2	2	1	1	1	1	0	S	s	1	2.111	0.8	9.078290441092598	
104332	14	5	1	9	*	2	-8	10	2	0	2	0	1	0	T	t	1	2.221	0.895	9.078290441092598	
104332	14	5	2	1	*	6	-2	4	4	1	1	1	1	0	N	n	1	2.423	0.736	9.078290441092598	
104332	14	5	3	4	/	2	5	7	2	0	1	0	1	0	J	-	0	1.879	0.761	9.078290441092598	
104332	14	5	4	7	*	6	3	45	45	1	4	1	1	0	Q	q	1	2.989	0.736	9.078290441092598	
104332	14	5	5	9	*	4	-4	32	34	0	3	0	1	0	S	s	1	3.503	1.224	9.078290441092598	
104332	15	3	1	7	*	2	4	18	18	1	2	1	1	0	H	h	1	2.637	0.585	9.078290441092598	
104332	15	3	2	8	/	2	1	5	1	0	1	0	1	0	L	l	1	1.789	0.856	9.078290441092598	
104332	15	3	3	5	/	1	1	6	6	1	1	1	1	0	N	n	1	1.569	0.6	9.078290441092598	
104332	16	7	1	6	*	9	-4	50	50	1	4	1	1	0	J	j	1	3.633	0.744	9.078290441092598	
104332	16	7	2	3	*	8	9	33	33	1	3	1	1	0	H	f	0	4.218	0.743	9.078290441092598	
104332	16	7	3	9	*	9	8	89	89	1	4	1	1	0	F	-	0	3.929	1.552	9.078290441092598	
104332	16	7	4	8	*	4	3	35	36	0	3	1	0	0	T	-	0	2.717	0.664	9.078290441092598	
104332	16	7	5	2	*	6	5	17	17	1	2	1	1	0	S	s	1	3.511	1.336	9.078290441092598	
104332	16	7	6	6	/	6	6	7	12	0	1	0	1	0	R	r	1	3.194	0.824	9.078290441092598	
104332	16	7	7	3	*	9	1	28	32	0	3	0	1	0	N	n	1	3.297	0.872	9.078290441092598	
104332	17	4	1	2	*	3	1	7	7	1	1	1	1	0	L	l	1	1.526	0.648	9.078290441092598	
104332	17	4	2	5	/	5	1	2	5	0	1	0	1	0	N	-	0	2.005	0.72	9.078290441092598	
104332	17	4	3	9	*	8	-9	63	63	1	4	1	1	0	R	r	1	5.384	2.584	9.078290441092598	
104332	17	4	4	2	*	8	1	17	25	0	2	0	1	0	F	f	1	2.272	0.888	9.078290441092598	
