SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	ITEMID	ANSWER	TFRESP	TFACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	READTIME	TFTIME	MAXTIME	
102536	Cal	15	1	silver	1	1	1	0	-	NA	-1	2.51	1.03	10	
102536	Cal	15	2	tennis	0	0	1	0	-	NA	-1	3.13	1.08	10	
102536	Cal	15	3	quarter	0	0	1	0	-	NA	-1	3.11	1.07	10	
102536	Cal	15	4	mountain	1	1	1	0	-	NA	-1	1.83	1.38	10	
102536	Cal	15	5	juice	0	0	1	0	-	NA	-1	2.19	1.12	10	
102536	Cal	15	6	nephew	0	0	1	0	-	NA	-1	3.28	1.19	10	
102536	Cal	15	7	spoon	0	0	1	0	-	NA	-1	2.19	1.05	10	
102536	Cal	15	8	deer	1	1	1	0	-	NA	-1	2.5	1.21	10	
102536	Cal	15	9	corn	0	0	1	0	-	NA	-1	2.1	1.51	10	
102536	Cal	15	10	gray	1	1	1	0	-	NA	-1	2.05	1.13	10	
102536	Cal	15	11	flute	0	0	1	0	-	NA	-1	1.73	1.42	10	
102536	Cal	15	12	cousin	0	1	0	0	-	NA	-1	1.75	1.89	10	
102536	Cal	15	13	boat	1	1	1	0	-	NA	-1	1.68	1.09	10	
102536	Cal	15	14	island	1	1	1	0	-	NA	-1	4.13	1.2	10	
102536	Cal	15	15	screw	0	0	1	0	-	NA	-1	2.69	0.87	10	
102536	Prac1	2	1	cabin	0	NA	0	1	Y	y	1	5.287110349604143	0	5.287110349604143	
102536	Prac1	2	2	egg	1	1	1	0	N	n	1	1.95	1.08	5.287110349604143	
102536	Prac2	2	1	robe	0	0	1	0	Y	y	1	2.56	1.15	5.287110349604143	
102536	Prac2	2	2	garlic	0	0	1	0	K	k	1	2.59	0.96	5.287110349604143	
102536	3	6	1	rabbit	0	0	1	0	R	y	0	1.78	1	5.287110349604143	
102536	3	6	2	door	1	1	1	0	S	s	1	2.64	1.09	5.287110349604143	
102536	3	6	3	emerald	1	1	1	0	H	h	1	2.61	1.11	5.287110349604143	
102536	3	6	4	sweater	0	0	1	0	T	-	0	1.93	0.73	5.287110349604143	
102536	3	6	5	gasoline	0	0	1	0	K	-	0	2.18	0.92	5.287110349604143	
102536	3	6	6	hail	1	1	1	0	Y	-	0	2.74	0.97	5.287110349604143	
102536	4	6	1	inch	1	1	1	0	K	k	1	2.1	0.99	5.287110349604143	
102536	4	6	2	bureau	1	1	1	0	F	f	1	3.03	1.04	5.287110349604143	
102536	4	6	3	doctor	1	1	1	0	J	-	0	2.43	0.98	5.287110349604143	
102536	4	6	4	baseball	1	1	1	0	L	-	0	2.37	0.83	5.287110349604143	
102536	4	6	5	perch	0	0	1	0	R	-	0	1.93	1.13	5.287110349604143	
102536	4	6	6	professor	1	1	1	0	Q	-	0	2.26	1.13	5.287110349604143	
102536	5	5	1	toe	0	0	1	0	F	f	1	2.17	0.69	5.287110349604143	
102536	5	5	2	pine	0	0	1	0	P	p	1	2.84	0.95	5.287110349604143	
102536	5	5	3	sock	1	1	1	0	Y	y	1	2.03	1.23	5.287110349604143	
102536	5	5	4	week	0	0	1	0	S	-	0	1.71	1.06	5.287110349604143	
102536	5	5	5	pound	1	1	1	0	Q	-	0	1.59	0.91	5.287110349604143	
102536	6	4	1	daisy	0	0	1	0	H	h	1	2.29	0.88	5.287110349604143	
102536	6	4	2	poem	1	1	1	0	Q	q	1	2.23	1.01	5.287110349604143	
102536	6	4	3	orange	1	1	1	0	S	s	1	2.27	1.02	5.287110349604143	
102536	6	4	4	rose	1	1	1	0	J	-	0	2.53	0.97	5.287110349604143	
102536	7	3	1	bed	0	0	1	0	J	j	1	2	1.01	5.287110349604143	
102536	7	3	2	hammer	1	1	1	0	T	t	1	1.68	0.92	5.287110349604143	
102536	7	3	3	pepper	0	1	0	0	Q	q	1	1.61	1.31	5.287110349604143	
102536	8	2	1	desert	0	0	1	0	J	-	0	2.16	0.98	5.287110349604143	
102536	8	2	2	harp	0	0	1	0	P	p	1	2.29	0.89	5.287110349604143	
102536	9	2	1	track	1	1	1	0	H	-	0	1.81	0.88	5.287110349604143	
102536	9	2	2	plumber	1	1	1	0	Y	y	1	1.75	1.05	5.287110349604143	
102536	10	4	1	coat	0	0	1	0	F	f	1	2.34	1.14	5.287110349604143	
102536	10	4	2	foot	0	0	1	0	Y	y	1	1.95	0.7	5.287110349604143	
102536	10	4	3	velvet	0	0	1	0	R	r	1	1.95	1.25	5.287110349604143	
102536	10	4	4	parrot	1	1	1	0	N	n	1	1.37	0.83	5.287110349604143	
102536	11	5	1	valley	1	1	1	0	Y	y	1	2.53	0.94	5.287110349604143	
102536	11	5	2	pear	0	0	1	0	T	t	1	1.73	1.04	5.287110349604143	
102536	11	5	3	wolf	1	1	1	0	N	n	1	1.53	1.03	5.287110349604143	
102536	11	5	4	hour	1	1	1	0	R	r	1	1.51	0.93	5.287110349604143	
102536	11	5	5	bee	1	1	1	0	J	j	1	1.48	1.09	5.287110349604143	
102536	12	3	1	carpenter	0	0	1	0	H	h	1	1.52	1.02	5.287110349604143	
102536	12	3	2	windows	1	1	1	0	S	s	1	1.23	1.2	5.287110349604143	
102536	12	3	3	canary	0	0	1	0	F	f	1	2.2	1.05	5.287110349604143	
