SUBN	TRIAL	STUDY.TEST	WORD1	WORD2	POINTS	WORD2RESP	ACC	
085101	1	STUDY	choose	freedom	3	NA	NA	
085101	2	STUDY	grave	bad	5	NA	NA	
085101	3	STUDY	student	stress	5	NA	NA	
085101	4	STUDY	piano	man	4	NA	NA	
085101	5	STUDY	beer	taste	0	NA	NA	
085101	6	STUDY	bath	house	3	NA	NA	
085101	7	STUDY	marsh	field	4	NA	NA	
085101	8	STUDY	mask	scuba	5	NA	NA	
085101	9	STUDY	crowd	big	4	NA	NA	
085101	10	STUDY	tale	end	2	NA	NA	
085101	11	STUDY	barrel	drum	2	NA	NA	
085101	12	STUDY	tumble	mat	5	NA	NA	
085101	13	STUDY	stalk	kill	2	NA	NA	
085101	14	STUDY	math	test	0	NA	NA	
085101	15	STUDY	taboo	norm	1	NA	NA	
085101	16	STUDY	search	lost	1	NA	NA	
085101	17	STUDY	cost	lot	3	NA	NA	
085101	18	STUDY	stay	home	4	NA	NA	
085101	19	STUDY	coin	bill	0	NA	NA	
085101	20	STUDY	grow	rise	1	NA	NA	
085101	21	STUDY	snake	ugly	5	NA	NA	
085101	22	STUDY	beat	blend	5	NA	NA	
085101	23	STUDY	pig	dirt	5	NA	NA	
085101	24	STUDY	contact	apart	2	NA	NA	
085101	25	STUDY	throw	move	3	NA	NA	
085101	26	STUDY	curve	girl	5	NA	NA	
085101	27	STUDY	collar	blouse	1	NA	NA	
085101	28	STUDY	party	friend	2	NA	NA	
085101	29	STUDY	shop	keeper	3	NA	NA	
085101	30	STUDY	damp	stink	0	NA	NA	
085101	31	STUDY	tomato	hot	4	NA	NA	
085101	32	STUDY	artist	picture	1	NA	NA	
085101	33	STUDY	grove	group	0	NA	NA	
085101	34	STUDY	bead	rain	4	NA	NA	
085101	35	STUDY	space	black	0	NA	NA	
085101	36	STUDY	sleeve	jacket	4	NA	NA	
085101	37	STUDY	maid	honor	2	NA	NA	
085101	38	STUDY	marry	family	3	NA	NA	
085101	39	STUDY	paint	smell	1	NA	NA	
085101	40	STUDY	dizzy	confuse	4	NA	NA	
085101	41	STUDY	vacate	evacuate	0	NA	NA	
085101	42	STUDY	shame	abuse	2	NA	NA	
085101	43	STUDY	stare	rude	3	NA	NA	
085101	44	STUDY	circus	lion	4	NA	NA	
085101	45	STUDY	peel	apple	3	NA	NA	
085101	46	STUDY	coast	float	5	NA	NA	
085101	47	STUDY	support	love	0	NA	NA	
085101	48	STUDY	defeat	battle	2	NA	NA	
085101	49	STUDY	spool	pool	1	NA	NA	
085101	50	STUDY	dawn	night	1	NA	NA	
085101	51	STUDY	build	add	1	NA	NA	
085101	52	STUDY	saint	priest	0	NA	NA	
085101	53	STUDY	chief	major	2	NA	NA	
085101	54	STUDY	demand	take	3	NA	NA	
085101	1	TEST	grove	group	0	field 	0	
085101	2	TEST	shop	keeper	3	keeper	1	
085101	3	TEST	marsh	field	4	field	1	
085101	4	TEST	damp	stink	0	wet	0	
085101	5	TEST	spool	pool	1	pool	1	
085101	6	TEST	cost	lot	3	lot	1	
085101	7	TEST	artist	picture	1	picture	1	
085101	8	TEST	defeat	battle	2	battle	1	
085101	9	TEST	coast	float	5	float	1	
085101	10	TEST	collar	blouse	1	blouse	1	
085101	11	TEST	vacate	evacuate	0	evacuate	1	
085101	12	TEST	sleeve	jacket	4	jacket	1	
085101	13	TEST	grow	rise	1	rise	1	
085101	14	TEST	peel	apple	3	apple	1	
085101	15	TEST	student	stress	5	skip	0	
085101	16	TEST	build	add	1	add	1	
085101	17	TEST	support	love	0	love	1	
085101	18	TEST	space	black	0	black	1	
085101	19	TEST	maid	honor	2	honor	1	
085101	20	TEST	choose	freedom	3	freedom	1	
085101	21	TEST	beat	blend	5	blend	1	
085101	22	TEST	shame	abuse	2	skip	0	
085101	23	TEST	pig	dirt	5	dirt	1	
085101	24	TEST	dizzy	confuse	4	confuse	1	
085101	25	TEST	stare	rude	3	skip	0	
085101	26	TEST	chief	major	2	major	1	
085101	27	TEST	barrel	drum	2	skip	0	
085101	28	TEST	coin	bill	0	bill	1	
085101	29	TEST	math	test	0	test	1	
085101	30	TEST	contact	apart	2	skip	0	
085101	31	TEST	curve	girl	5	girl	1	
085101	32	TEST	stalk	kill	2	kill	1	
085101	33	TEST	saint	priest	0	priest	1	
085101	34	TEST	tomato	hot	4	hot	1	
085101	35	TEST	tale	end	2	skip	0	
085101	36	TEST	taboo	norm	1	norm	1	
085101	37	TEST	throw	move	3	skip	0	
085101	38	TEST	stay	home	4	home	1	
085101	39	TEST	crowd	big	4	group	0	
085101	40	TEST	circus	lion	4	lion	1	
085101	41	TEST	dawn	night	1	night	1	
085101	42	TEST	search	lost	1	lost	1	
085101	43	TEST	tumble	mat	5	mat	1	
085101	44	TEST	bead	rain	4	rain	1	
085101	45	TEST	piano	man	4	man	1	
085101	46	TEST	marry	family	3	family	1	
085101	47	TEST	demand	take	3	skip	0	
085101	48	TEST	beer	taste	0	taste	1	
085101	49	TEST	bath	house	3	house	1	
085101	50	TEST	snake	ugly	5	ugly	1	
085101	51	TEST	party	friend	2	friends	0	
085101	52	TEST	grave	bad	5	grove	0	
085101	53	TEST	paint	smell	1	smell	1	
085101	54	TEST	mask	scuba	5	skip	0	
