SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
142118	Cal	15	1	7	*	7	-9	40	40	1	4	1	1	0	-	NA	-1	1.315	1.297	10	
142118	Cal	15	2	6	/	2	4	7	11	0	1	0	1	0	-	NA	-1	1.539	0.976	10	
142118	Cal	15	3	7	*	9	2	65	65	1	4	1	1	0	-	NA	-1	1.362	0.554	10	
142118	Cal	15	4	1	*	2	3	5	14	0	1	0	1	0	-	NA	-1	1.506	1.116	10	
142118	Cal	15	5	9	/	1	-8	1	6	0	1	0	1	0	-	NA	-1	1.288	1.009	10	
142118	Cal	15	6	1	*	4	-3	1	3	0	1	0	1	0	-	NA	-1	1.117	1.149	10	
142118	Cal	15	7	4	*	6	-2	22	22	1	3	1	1	0	-	NA	-1	0.956	0.587	10	
142118	Cal	15	8	6	*	8	1	49	49	1	4	1	1	0	-	NA	-1	0.864	0.586	10	
142118	Cal	15	9	5	*	9	7	52	52	1	4	1	1	0	-	NA	-1	0.925	0.579	10	
142118	Cal	15	10	9	/	9	4	5	11	0	1	0	1	0	-	NA	-1	1.133	0.665	10	
142118	Cal	15	11	4	*	9	-1	35	35	1	3	1	1	0	-	NA	-1	0.878	1.156	10	
142118	Cal	15	12	3	*	5	-7	8	3	0	2	0	1	0	-	NA	-1	0.925	1.391	10	
142118	Cal	15	13	8	/	4	2	4	4	1	1	1	1	0	-	NA	-1	1.347	0.555	10	
142118	Cal	15	14	5	*	8	2	42	41	0	4	0	1	0	-	NA	-1	0.851	0.929	10	
142118	Cal	15	15	6	*	7	-6	36	36	1	4	1	1	0	-	NA	-1	1.096	0.805	10	
142118	Prac1	2	1	6	/	3	8	10	10	1	1	1	1	0	H	h	1	1.432	0.703	3.009146829952903	
142118	Prac1	2	2	7	*	5	-8	27	30	0	3	0	1	0	P	p	1	1.247	1.319	3.009146829952903	
142118	Prac2	3	1	2	*	7	-4	10	10	1	2	1	1	0	P	p	1	1.744	0.515	3.009146829952903	
142118	Prac2	3	2	2	*	9	-8	10	11	0	2	0	1	0	L	l	1	1.192	0.912	3.009146829952903	
142118	Prac2	3	3	8	*	7	-1	55	63	0	4	0	1	0	Q	q	1	1.24	1.006	3.009146829952903	
142118	3	6	1	1	*	5	2	7	7	1	1	1	1	0	N	n	1	1.26	0.82	3.009146829952903	
142118	3	6	2	4	*	3	8	20	20	1	2	1	1	0	Y	y	1	1.067	0.587	3.009146829952903	
142118	3	6	3	7	/	7	6	7	7	1	1	1	1	0	H	h	1	0.885	1.759	3.009146829952903	
142118	3	6	4	1	*	9	-1	8	9	0	1	0	1	0	T	t	1	0.996	1.976	3.009146829952903	
142118	3	6	5	4	/	4	8	9	2	0	1	NA	0	1	J	j	1	3.009146829952903	0	3.009146829952903	
142118	3	6	6	7	*	4	7	35	27	0	3	0	1	0	R	r	1	1.497	0.986	3.009146829952903	
142118	4	4	1	1	/	1	6	7	8	0	1	0	1	0	Q	q	1	1.249	1.211	3.009146829952903	
142118	4	4	2	2	/	1	6	8	8	1	1	1	1	0	N	n	1	0.879	0.867	3.009146829952903	
142118	4	4	3	3	/	1	9	12	18	0	1	0	1	0	T	t	1	1.147	0.866	3.009146829952903	
142118	4	4	4	2	*	5	-2	8	8	1	2	1	1	0	P	p	1	0.858	0.75	3.009146829952903	
142118	5	3	1	8	*	6	1	49	49	1	4	1	1	0	N	n	1	0.939	0.461	3.009146829952903	
142118	5	3	2	1	*	8	6	14	14	1	1	1	1	0	F	f	1	1.079	0.609	3.009146829952903	
142118	5	3	3	7	*	8	-1	55	63	0	4	0	1	0	S	s	1	0.78	0.821	3.009146829952903	
142118	6	5	1	3	*	7	8	29	35	0	3	0	1	0	H	h	1	0.874	0.92	3.009146829952903	
142118	6	5	2	8	/	8	8	9	9	1	1	1	1	0	T	t	1	1.065	0.507	3.009146829952903	
142118	6	5	3	9	*	5	1	46	51	0	4	0	1	0	S	s	1	0.821	0.697	3.009146829952903	
142118	6	5	4	8	*	9	-6	66	66	1	4	1	1	0	R	r	1	0.941	0.734	3.009146829952903	
142118	6	5	5	4	*	5	7	27	28	0	3	0	1	0	P	p	1	1.399	1.289	3.009146829952903	
142118	7	7	1	5	*	7	-9	26	18	0	3	0	1	0	P	p	1	0.976	1.506	3.009146829952903	
142118	7	7	2	4	*	4	-6	10	10	1	2	1	1	0	H	h	1	0.581	2.358	3.009146829952903	
142118	7	7	3	3	/	3	8	9	14	0	1	0	1	0	F	f	1	0.985	0.788	3.009146829952903	
142118	7	7	4	2	*	4	-1	7	7	1	1	1	1	0	J	j	1	0.805	0.742	3.009146829952903	
142118	7	7	5	3	*	6	6	24	21	0	2	NA	0	1	R	r	1	3.009146829952903	0	3.009146829952903	
142118	7	7	6	9	*	7	-4	59	59	1	4	1	1	0	Y	y	1	1.745	0.75	3.009146829952903	
142118	7	7	7	8	/	1	-6	2	2	1	1	1	1	0	T	t	1	1.206	1.032	3.009146829952903	
142118	8	5	1	3	*	3	1	10	10	1	1	1	1	0	S	s	1	0.904	0.554	3.009146829952903	
142118	8	5	2	6	*	5	-6	24	24	1	3	1	1	0	N	n	1	0.58	0.883	3.009146829952903	
142118	8	5	3	7	*	3	-2	19	17	0	3	0	1	0	K	k	1	0.652	0.993	3.009146829952903	
142118	8	5	4	1	*	7	-4	3	5	0	1	0	1	0	F	f	1	0.724	1.154	3.009146829952903	
142118	8	5	5	9	*	3	9	36	40	0	3	0	1	0	H	h	1	0.684	1.102	3.009146829952903	
142118	9	4	1	8	*	3	-4	20	20	1	3	1	1	0	Q	q	1	0.834	0.525	3.009146829952903	
142118	9	4	2	9	*	6	-1	53	47	0	4	0	1	0	N	n	1	0.643	0.78	3.009146829952903	
142118	9	4	3	6	*	2	-3	9	3	0	2	0	1	0	S	s	1	0.756	0.814	3.009146829952903	
142118	9	4	4	8	*	5	-5	35	35	1	4	1	1	0	F	f	1	0.705	0.929	3.009146829952903	
142118	10	3	1	3	*	4	-9	3	3	1	2	1	1	0	F	f	1	0.636	0.57	3.009146829952903	
142118	10	3	2	9	/	3	3	6	6	1	1	1	1	0	S	s	1	0.514	0.562	3.009146829952903	
142118	10	3	3	6	*	4	-5	19	14	0	3	0	1	0	Q	q	1	0.721	0.679	3.009146829952903	
142118	11	6	1	4	*	7	-8	20	20	1	3	1	1	0	P	p	1	1.034	0.64	3.009146829952903	
142118	11	6	2	7	/	1	2	9	9	1	1	1	1	0	J	j	1	0.721	0.485	3.009146829952903	
142118	11	6	3	5	*	3	-3	12	10	0	2	0	1	0	K	k	1	0.73	0.775	3.009146829952903	
142118	11	6	4	8	*	8	-9	55	62	0	4	0	1	0	R	r	1	0.887	1.547	3.009146829952903	
142118	11	6	5	6	*	3	6	24	20	0	2	0	1	0	F	f	1	1.282	0.977	3.009146829952903	
142118	11	6	6	5	*	5	-6	19	19	1	3	1	1	0	H	h	1	1.335	0.79	3.009146829952903	
142118	12	7	1	5	*	6	6	36	30	0	3	0	1	0	K	k	1	0.874	1.133	3.009146829952903	
142118	12	7	2	6	/	1	6	12	12	1	1	1	1	0	P	p	1	0.899	0.75	3.009146829952903	
142118	12	7	3	3	*	2	5	11	11	1	1	1	1	0	N	n	1	1.074	0.6	3.009146829952903	
142118	12	7	4	5	*	4	-6	14	12	0	3	0	1	0	J	j	1	0.345	1.015	3.009146829952903	
142118	12	7	5	8	*	2	1	17	17	1	2	1	1	0	Q	q	1	0.762	0.979	3.009146829952903	
142118	12	7	6	4	/	1	-1	3	7	0	1	0	1	0	L	l	1	0.749	0.671	3.009146829952903	
142118	12	7	7	6	*	6	-2	34	25	0	3	0	1	0	F	f	1	1.48	0.702	3.009146829952903	
142118	13	6	1	4	*	8	-7	25	21	0	3	0	1	0	K	k	1	0.92	0.937	3.009146829952903	
142118	13	6	2	1	*	3	6	9	8	0	1	0	1	0	P	p	1	0.752	0.813	3.009146829952903	
142118	13	6	3	2	/	2	7	8	2	0	1	0	1	0	S	s	1	1.334	0.796	3.009146829952903	
142118	13	6	4	2	*	2	1	5	5	1	1	1	1	0	J	j	1	0.713	0.764	3.009146829952903	
142118	13	6	5	5	*	2	4	14	14	1	2	1	1	0	H	h	1	0.66	0.774	3.009146829952903	
142118	13	6	6	4	*	2	4	12	12	1	1	1	1	0	F	f	1	0.752	0.656	3.009146829952903	
142118	14	5	1	9	*	2	-3	15	15	1	2	1	1	0	S	s	1	0.76	0.524	3.009146829952903	
142118	14	5	2	1	*	6	9	15	13	0	1	0	1	0	L	l	1	0.783	0.923	3.009146829952903	
142118	14	5	3	4	/	2	2	4	11	0	1	0	1	0	F	f	1	0.83	0.968	3.009146829952903	
142118	14	5	4	7	*	6	-1	41	41	1	4	1	1	0	K	k	1	0.623	1.101	3.009146829952903	
142118	14	5	5	9	*	4	4	40	40	1	3	1	1	0	R	r	1	0.237	1.194	3.009146829952903	
142118	15	3	1	7	*	2	6	20	20	1	2	1	1	0	P	p	1	0.755	0.587	3.009146829952903	
142118	15	3	2	8	/	2	1	5	5	1	1	1	1	0	H	h	1	1.258	0.665	3.009146829952903	
142118	15	3	3	5	/	1	1	6	1	0	1	0	1	0	L	l	1	0.53	1.655	3.009146829952903	
142118	16	7	1	6	*	9	8	62	53	0	4	0	1	0	Q	q	1	0.806	0.681	3.009146829952903	
142118	16	7	2	3	*	8	5	29	29	1	3	1	1	0	S	s	1	0.699	0.562	3.009146829952903	
142118	16	7	3	9	*	9	7	88	86	0	4	0	1	0	R	r	1	0.694	0.687	3.009146829952903	
142118	16	7	4	8	*	4	6	38	46	0	3	0	1	0	N	n	1	0.758	0.727	3.009146829952903	
142118	16	7	5	2	*	6	-2	10	10	1	2	1	1	0	T	t	1	0.83	0.947	3.009146829952903	
142118	16	7	6	6	/	6	8	9	9	1	1	1	1	0	P	p	1	1.206	0.586	3.009146829952903	
142118	16	7	7	3	*	9	2	29	29	1	3	0	0	0	K	k	1	0.042	2.319	3.009146829952903	
142118	17	4	1	2	*	3	9	15	15	1	1	1	1	0	L	l	1	1.172	0.617	3.009146829952903	
142118	17	4	2	5	/	5	2	3	8	0	1	0	1	0	J	j	1	1.1	0.858	3.009146829952903	
142118	17	4	3	9	*	8	7	79	80	0	4	0	1	0	Y	y	1	0.867	0.759	3.009146829952903	
142118	17	4	4	2	*	8	7	23	23	1	2	1	1	0	H	h	1	0.877	0.773	3.009146829952903	
