SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
111808	Cal	15	1	7	*	7	9	58	58	1	4	NA	0	1	-	NA	-1	10	0	10	
111808	Cal	15	2	6	/	2	1	4	10	0	1	0	1	0	-	NA	-1	3.08	1.376	10	
111808	Cal	15	3	7	*	9	-6	57	57	1	4	0	0	0	-	NA	-1	3.114	1.887	10	
111808	Cal	15	4	1	*	2	7	9	9	1	1	0	0	0	-	NA	-1	4.917	1.975	10	
111808	Cal	15	5	9	/	1	-1	8	8	1	1	1	1	0	-	NA	-1	2.55	1.564	10	
111808	Cal	15	6	1	*	4	9	13	13	1	1	1	1	0	-	NA	-1	3.53	1.525	10	
111808	Cal	15	7	4	*	6	3	27	19	0	3	0	1	0	-	NA	-1	3.483	1.414	10	
111808	Cal	15	8	6	*	8	-8	40	33	0	4	1	0	0	-	NA	-1	3.78	2.251	10	
111808	Cal	15	9	5	*	9	-9	36	43	0	4	0	1	0	-	NA	-1	4.17	1.925	10	
111808	Cal	15	10	9	/	9	8	9	12	0	1	0	1	0	-	NA	-1	2.612	1.675	10	
111808	Cal	15	11	4	*	9	1	37	30	0	3	1	0	0	-	NA	-1	4.079	3.025	10	
111808	Cal	15	12	3	*	5	9	24	24	1	2	1	1	0	-	NA	-1	2.612	1.6	10	
111808	Cal	15	13	8	/	4	4	6	6	1	1	1	1	0	-	NA	-1	3.084	1.574	10	
111808	Cal	15	14	5	*	8	-7	33	35	0	4	1	0	0	-	NA	-1	3.768	1.3	10	
111808	Cal	15	15	6	*	7	-1	41	41	1	4	1	1	0	-	NA	-1	3.933	1.676	10	
111808	Prac1	2	1	6	/	3	2	4	4	1	1	1	1	0	H	y	0	2.184	1.225	9.414658950181162	
111808	Prac1	2	2	7	*	5	6	41	34	0	3	0	1	0	R	r	1	5.973	2.312	9.414658950181162	
111808	Prac2	3	1	2	*	7	-5	9	9	1	2	1	1	0	H	h	1	3.029	1.1	9.414658950181162	
111808	Prac2	3	2	2	*	9	1	19	22	0	2	0	1	0	J	j	1	3.217	1.363	9.414658950181162	
111808	Prac2	3	3	8	*	7	7	63	63	1	4	NA	0	1	L	l	1	9.414658950181162	0	9.414658950181162	
111808	3	6	1	1	*	5	6	11	11	1	1	1	1	0	S	s	1	1.76	1.3	9.414658950181162	
111808	3	6	2	4	*	3	-2	10	11	0	2	0	1	0	J	j	1	2.839	1.263	9.414658950181162	
111808	3	6	3	7	/	7	2	3	3	1	1	1	1	0	L	l	1	3.209	1.2	9.414658950181162	
111808	3	6	4	1	*	9	-4	5	11	0	1	0	1	0	N	n	1	2.933	1.463	9.414658950181162	
111808	3	6	5	4	/	4	1	2	2	1	1	1	1	0	K	k	1	3.096	1	9.414658950181162	
111808	3	6	6	7	*	4	6	34	39	0	3	0	1	0	F	f	1	3.591	2.726	9.414658950181162	
111808	4	4	1	1	/	1	2	3	3	1	1	1	1	0	P	p	1	2.266	1.338	9.414658950181162	
111808	4	4	2	2	/	1	2	4	4	1	1	1	1	0	Y	y	1	2.813	1.25	9.414658950181162	
111808	4	4	3	3	/	1	5	8	1	0	1	0	1	0	S	s	1	3.058	2.125	9.414658950181162	
111808	4	4	4	2	*	5	-4	6	14	0	2	0	1	0	J	j	1	3.171	1.889	9.414658950181162	
111808	5	3	1	8	*	6	4	52	52	1	4	1	1	0	L	l	1	1.858	1.375	9.414658950181162	
111808	5	3	2	1	*	8	-6	2	2	1	1	1	1	0	S	s	1	3.313	1.05	9.414658950181162	
111808	5	3	3	7	*	8	-3	53	51	0	4	0	1	0	N	n	1	3.146	2.213	9.414658950181162	
111808	6	5	1	3	*	7	7	28	36	0	3	0	1	0	J	j	1	2.228	2.788	9.414658950181162	
111808	6	5	2	8	/	8	3	4	4	1	1	1	1	0	F	h	0	2.709	0.888	9.414658950181162	
111808	6	5	3	9	*	5	4	49	50	0	4	1	0	0	H	t	0	2.253	1.213	9.414658950181162	
111808	6	5	4	8	*	9	9	81	81	1	4	0	0	0	T	r	0	4.233	1.788	9.414658950181162	
111808	6	5	5	4	*	5	-1	19	19	1	3	0	0	0	R	-	0	2.988	1.5	9.414658950181162	
111808	7	7	1	5	*	7	4	39	33	0	3	0	1	0	K	k	1	2.045	1.9	9.414658950181162	
111808	7	7	2	4	*	4	-1	15	23	0	2	0	1	0	Q	q	1	3.632	1.875	9.414658950181162	
111808	7	7	3	3	/	3	5	6	6	1	1	1	1	0	F	j	0	2.837	1.288	9.414658950181162	
111808	7	7	4	2	*	4	1	9	9	1	1	1	1	0	J	s	0	2.282	0.938	9.414658950181162	
111808	7	7	5	3	*	6	-2	16	16	1	2	1	1	0	S	p	0	3.498	0.951	9.414658950181162	
111808	7	7	6	9	*	7	-8	55	55	1	4	1	1	0	T	t	1	3.662	3.45	9.414658950181162	
111808	7	7	7	8	/	1	5	13	4	0	1	0	1	0	P	-	0	2.783	1.537	9.414658950181162	
111808	8	5	1	3	*	3	-3	6	14	0	1	0	1	0	R	r	1	1.986	1.375	9.414658950181162	
111808	8	5	2	6	*	5	-9	21	21	1	3	1	1	0	Y	 	0	3.245	2.164	9.414658950181162	
111808	8	5	3	7	*	3	3	24	24	1	3	1	1	0	F	 	0	2.107	1.076	9.414658950181162	
111808	8	5	4	1	*	7	-2	5	9	0	1	0	1	0	K	 	0	2.331	1.289	9.414658950181162	
111808	8	5	5	9	*	3	2	29	29	1	3	1	1	0	L	l	1	4.357	3.375	9.414658950181162	
111808	9	4	1	8	*	3	-1	23	23	1	3	1	1	0	N	n	1	1.589	1.576	9.414658950181162	
111808	9	4	2	9	*	6	2	56	56	1	4	1	1	0	L	l	1	4.536	2.1	9.414658950181162	
111808	9	4	3	6	*	2	4	16	19	0	2	0	1	0	J	j	1	3.973	1.601	9.414658950181162	
111808	9	4	4	8	*	5	6	46	55	0	4	0	1	0	Q	n	0	3.214	1.514	9.414658950181162	
111808	10	3	1	3	*	4	-9	3	12	0	2	0	1	0	Y	y	1	1.793	1.488	9.414658950181162	
111808	10	3	2	9	/	3	-2	1	1	1	1	1	1	0	K	k	1	3.349	1.487	9.414658950181162	
111808	10	3	3	6	*	4	5	29	22	0	3	0	1	0	T	t	1	4.131	1.787	9.414658950181162	
111808	11	6	1	4	*	7	8	36	42	0	3	0	1	0	F	f	1	2.361	2.188	9.414658950181162	
111808	11	6	2	7	/	1	-4	3	3	1	1	1	1	0	T	t	1	3.232	1.075	9.414658950181162	
111808	11	6	3	5	*	3	9	24	24	1	2	1	1	0	J	j	1	3.349	3.325	9.414658950181162	
111808	11	6	4	8	*	8	5	69	62	0	4	0	1	0	Q	q	1	2.923	2.125	9.414658950181162	
111808	11	6	5	6	*	3	2	20	24	0	2	0	1	0	H	h	1	3.281	1.775	9.414658950181162	
111808	11	6	6	5	*	5	1	26	26	1	3	1	1	0	P	p	1	2.861	0.9	9.414658950181162	
111808	12	7	1	5	*	6	-3	27	27	1	3	1	1	0	P	p	1	2.022	1.051	9.414658950181162	
111808	12	7	2	6	/	1	-4	2	2	1	1	1	1	0	N	n	1	4.331	1.35	9.414658950181162	
111808	12	7	3	3	*	2	-3	3	6	0	1	0	1	0	Q	q	1	2.418	1.438	9.414658950181162	
111808	12	7	4	5	*	4	-9	11	11	1	3	1	1	0	K	k	1	2.952	1.687	9.414658950181162	
111808	12	7	5	8	*	2	-5	11	3	0	2	0	1	0	L	l	1	2.926	1.624	9.414658950181162	
111808	12	7	6	4	/	1	2	6	4	0	1	0	1	0	F	f	1	2.531	1.45	9.414658950181162	
111808	12	7	7	6	*	6	1	37	45	0	3	0	1	0	J	j	1	3.734	1.688	9.414658950181162	
111808	13	6	1	4	*	8	8	40	42	0	3	0	1	0	R	r	1	2.935	1.375	9.414658950181162	
111808	13	6	2	1	*	3	9	12	3	0	1	0	1	0	P	p	1	2.713	1.763	9.414658950181162	
111808	13	6	3	2	/	2	7	8	8	1	1	1	1	0	Y	y	1	3.031	1.137	9.414658950181162	
