SUBJNO	BLOCKNUM	BLOCKSIZE	NUMINBLOCK	TERM1	OP	TERM2	TERM3	ANSWER	PROBE	PROBETYPE	DIFFIC	MATHRESP	MATHACC	TIMEOUT	TBRLETTER	TYPED	RECALLED	MATHTIME	TFTIME	MAXTIME	
110510	Cal	15	1	7	*	7	-9	40	42	0	4	0	1	0	-	NA	-1	3.554	1.593	10	
110510	Cal	15	2	6	/	2	9	12	12	1	1	1	1	0	-	NA	-1	3.549	0.913	10	
110510	Cal	15	3	7	*	9	3	66	64	0	4	0	1	0	-	NA	-1	2.913	2.616	10	
110510	Cal	15	4	1	*	2	4	6	10	0	1	0	1	0	-	NA	-1	2.612	1.411	10	
110510	Cal	15	5	9	/	1	-4	5	5	1	1	1	1	0	-	NA	-1	2.522	1.009	10	
110510	Cal	15	6	1	*	4	9	13	13	1	1	1	1	0	-	NA	-1	3.626	1.879	10	
110510	Cal	15	7	4	*	6	-9	15	15	1	3	1	1	0	-	NA	-1	4.652	0.857	10	
110510	Cal	15	8	6	*	8	-7	41	38	0	4	0	1	0	-	NA	-1	7.222	1.153	10	
110510	Cal	15	9	5	*	9	4	49	51	0	4	0	1	0	-	NA	-1	2.542	1.801	10	
110510	Cal	15	10	9	/	9	5	6	6	1	1	1	1	0	-	NA	-1	2.208	0.879	10	
110510	Cal	15	11	4	*	9	-6	30	30	1	3	1	1	0	-	NA	-1	2.706	1.121	10	
110510	Cal	15	12	3	*	5	-1	14	7	0	2	0	1	0	-	NA	-1	1.752	1.304	10	
110510	Cal	15	13	8	/	4	4	6	6	1	1	1	1	0	-	NA	-1	2.604	0.816	10	
110510	Cal	15	14	5	*	8	8	48	48	1	4	1	1	0	-	NA	-1	1.82	0.786	10	
110510	Cal	15	15	6	*	7	8	50	56	0	4	0	1	0	-	NA	-1	3.33	1.495	10	
110510	Prac1	2	1	6	/	3	7	9	15	0	1	0	1	0	K	k	1	4.554	1.441	8.087518741405413	
110510	Prac1	2	2	7	*	5	3	38	38	1	3	1	1	0	F	f	1	5.443	1.224	8.087518741405413	
